Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7834  2.0606    -9.1306 -2.6941
      1  -4.0388  1.1159    -5.8013 -2.5033
      2  -4.9649  0.6592    -5.8875 -4.2690
      3  -4.5377  0.4775    -5.1844 -4.1704
      4  -4.3686  0.3994    -4.8329 -4.0640
      5  -4.5316  0.3525    -4.9705 -4.3529
      6  -4.5483  0.2689    -4.9624 -4.5199
      7  -4.5193  0.1926    -4.7839 -4.5197
      8  -4.5185  0.1448    -4.7832 -4.5212
      9  -4.5105  0.1060    -4.7774 -4.5211
     10  -4.5142  0.0756    -4.7774 -4.5253
     11  -4.5150  0.0571    -4.7773 -4.5265
     12  -4.5134  0.0397    -4.7761 -4.5265
     13  -4.5133  0.0307    -4.7760 -4.5265
     14  -4.5129  0.0223    -4.7757 -4.5265
     15  -4.5130  0.0170    -4.7757 -4.5266
     16  -4.5131  0.0122    -4.7757 -4.5268
     17  -4.5130  0.0090    -4.7756 -4.5268
     18  -4.5130  0.0073    -4.7756 -4.5268
     19  -4.5130  0.0062    -4.7756 -4.5268
     20  -4.5130  0.0056    -4.7756 -4.5268
     21  -4.5130  0.0053    -4.7756 -4.5268
     22  -4.5124  0.0156    -4.7756 -4.5262
     23  -4.5129  0.0093    -4.7756 -4.5267
     24  -4.5129  0.0084    -4.7756 -4.5267
     25  -4.5129  0.0076    -4.7756 -4.5267
     26  -4.5129  0.0072    -4.7756 -4.5267
     27  -4.4883  0.0850    -4.7746 -4.3896
     28  -4.5010  0.0611    -4.7752 -4.5148
     29  -4.4997  0.0624    -4.7750 -4.5136
     30  -4.4992  0.0625    -4.7749 -4.5131
     31  -4.4996  0.0610    -4.7749 -4.5135
     32  -4.4997  0.0605    -4.7749 -4.5136
     33  -4.4984  0.0628    -4.7748 -4.4990
     34  -4.4971  0.0653    -4.7747 -4.4773
     35  -4.4974  0.0644    -4.7747 -4.4824
     36  -4.4978  0.0636    -4.7748 -4.4873
     37  -4.4978  0.0634    -4.7748 -4.4883
     38  -4.4979  0.0633    -4.7748 -4.4894
     39  -4.4983  0.0624    -4.7748 -4.4960
     40  -4.4982  0.0627    -4.7748 -4.4936
     41  -4.4984  0.0622    -4.7748 -4.4974

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0585     0.0073  0.1899
      1   0.1028  0.0584     0.0075  0.1900
      2   0.1013  0.0590     0.0061  0.1898
      3   0.1016  0.0586     0.0070  0.1898
      4   0.1042  0.0579     0.0089  0.1902
      5   0.1066  0.0575     0.0099  0.1906
      6   0.1147  0.0549     0.0172  0.1917
      7   0.1224  0.0516     0.0272  0.1926
      8   0.1235  0.0507     0.0308  0.1927
      9   0.1287  0.0482     0.0391  0.1933
     10   0.1327  0.0459     0.0471  0.1936
     11   0.1361  0.0441     0.0533  0.1940
     12   0.1389  0.0424     0.0590  0.1943
     13   0.1390  0.0424     0.0592  0.1943
     14   0.1413  0.0411     0.0637  0.1946
     15   0.1438  0.0398     0.0679  0.1948
     16   0.1458  0.0387     0.0716  0.1950
     17   0.1479  0.0377     0.0754  0.1953
     18   0.1479  0.0376     0.0754  0.1953
     19   0.1479  0.0376     0.0755  0.1953
     20   0.1479  0.0376     0.0755  0.1953
     21   0.1479  0.0376     0.0755  0.1953
     22   0.1198  0.0404     0.0519  0.1852
     23   0.1225  0.0397     0.0556  0.1861
     24   0.1228  0.0395     0.0563  0.1862
     25   0.1253  0.0389     0.0591  0.1871
     26   0.1253  0.0389     0.0591  0.1871
     27   0.0529  0.0220     0.0177  0.0893
     28   0.0556  0.0218     0.0208  0.0916
     29   0.0575  0.0222     0.0216  0.0940
     30   0.0592  0.0223     0.0227  0.0956
     31   0.0592  0.0222     0.0229  0.0956
     32   0.0603  0.0221     0.0239  0.0963
     33   0.0620  0.0224     0.0248  0.0986
     34   0.0636  0.0227     0.0258  0.1007
     35   0.0637  0.0227     0.0260  0.1007
     36   0.0638  0.0227     0.0263  0.1007
     37   0.0646  0.0226     0.0273  0.1013
     38   0.0654  0.0225     0.0281  0.1019
     39   0.0654  0.0224     0.0283  0.1019
     40   0.0664  0.0224     0.0290  0.1027
     41   0.0665  0.0224     0.0291  0.1027

