Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7568  2.0722    -9.1275 -2.6620
      1  -4.0149  1.1211    -5.7967 -2.4846
      2  -4.8135  0.7154    -5.8708 -3.9963
      3  -4.3846  0.5041    -5.0768 -3.9292
      4  -4.6840  0.3995    -5.2524 -4.4284
      5  -4.8378  0.3675    -5.3296 -4.6436
      6  -4.7804  0.2559    -5.0636 -4.6320
      7  -4.7809  0.1989    -5.0626 -4.6572
      8  -4.7804  0.1637    -5.0619 -4.6697
      9  -4.7801  0.1417    -5.0615 -4.6783
     10  -4.7725  0.1104    -5.0564 -4.6773
     11  -4.7730  0.1009    -5.0562 -4.6840
     12  -4.7733  0.0955    -5.0562 -4.6877
     13  -4.7684  0.0845    -5.0523 -4.6824
     14  -4.7687  0.0823    -5.0522 -4.6851
     15  -4.7679  0.0796    -5.0515 -4.6852
     16  -4.7674  0.0782    -5.0511 -4.6851
     17  -4.7668  0.0779    -5.0508 -4.6822
     18  -4.7672  0.0769    -5.0508 -4.6853
     19  -4.7674  0.0763    -5.0508 -4.6870
     20  -4.7670  0.0766    -5.0507 -4.6842
     21  -4.7673  0.0759    -5.0507 -4.6866
     22  -4.7672  0.0760    -5.0507 -4.6860
     23  -4.7669  0.0764    -5.0507 -4.6836
     24  -4.7669  0.0764    -5.0507 -4.6838
     25  -4.7666  0.0768    -5.0506 -4.6816
     26  -4.7666  0.0769    -5.0506 -4.6813
     27  -4.7666  0.0768    -5.0506 -4.6815
     28  -4.7664  0.0772    -5.0506 -4.6797
     29  -4.7665  0.0769    -5.0506 -4.6805
     30  -4.7663  0.0773    -5.0506 -4.6788
     31  -4.7662  0.0773    -5.0506 -4.6786
     32  -4.7663  0.0773    -5.0506 -4.6789
     33  -4.7663  0.0772    -5.0506 -4.6791
     34  -4.7663  0.0772    -5.0506 -4.6790
     35  -4.7663  0.0773    -5.0506 -4.6788
     36  -4.7665  0.0769    -5.0506 -4.6801
     37  -4.7664  0.0769    -5.0506 -4.6799
     38  -4.7665  0.0767    -5.0506 -4.6807
     39  -4.7666  0.0765    -5.0506 -4.6812
     40  -4.7667  0.0765    -5.0506 -4.6814
     41  -4.7664  0.0768    -5.0506 -4.6798

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1898
      1   0.1018  0.0587     0.0070  0.1898
      2   0.1013  0.0588     0.0067  0.1897
      3   0.1020  0.0582     0.0082  0.1897
      4   0.1027  0.0581     0.0085  0.1899
      5   0.1018  0.0579     0.0086  0.1896
      6   0.1124  0.0552     0.0161  0.1913
      7   0.1142  0.0540     0.0204  0.1914
      8   0.1151  0.0533     0.0227  0.1915
      9   0.1158  0.0529     0.0243  0.1916
     10   0.1184  0.0514     0.0290  0.1918
     11   0.1189  0.0511     0.0301  0.1919
     12   0.1192  0.0509     0.0308  0.1919
     13   0.1229  0.0494     0.0355  0.1923
     14   0.1230  0.0492     0.0360  0.1924
     15   0.1240  0.0486     0.0379  0.1924
     16   0.1252  0.0480     0.0400  0.1926
     17   0.1273  0.0471     0.0427  0.1928
     18   0.1275  0.0470     0.0432  0.1928
     19   0.1276  0.0469     0.0434  0.1928
     20   0.1294  0.0462     0.0457  0.1931
     21   0.1295  0.0461     0.0461  0.1931
     22   0.1305  0.0455     0.0478  0.1932
     23   0.1321  0.0449     0.0497  0.1934
     24   0.1326  0.0446     0.0506  0.1934
     25   0.1339  0.0441     0.0523  0.1936
     26   0.1346  0.0438     0.0535  0.1937
     27   0.1350  0.0435     0.0543  0.1937
     28   0.1361  0.0431     0.0557  0.1938
     29   0.1361  0.0431     0.0558  0.1938
     30   0.1371  0.0427     0.0570  0.1940
     31   0.1377  0.0424     0.0579  0.1940
     32   0.1378  0.0423     0.0581  0.1940
     33   0.1378  0.0423     0.0584  0.1940
     34   0.1383  0.0420     0.0592  0.1941
     35   0.1388  0.0418     0.0600  0.1941
     36   0.1389  0.0417     0.0602  0.1941
     37   0.1393  0.0415     0.0610  0.1942
     38   0.1393  0.0415     0.0611  0.1942
     39   0.1394  0.0414     0.0612  0.1942
     40   0.1394  0.0414     0.0614  0.1942
     41   0.1402  0.0411     0.0624  0.1943

