Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6451  2.7154    -9.0041 -0.5247
      1  -2.3454  1.4600    -4.6104 -0.2758
      2  -1.1702  0.9247    -2.3452 -0.1414
      3  -0.6368  0.7371    -1.3307 -0.0817
      4  -1.0102  0.6819    -1.5466 -0.6749
      5  -0.8549  0.6502    -1.2659 -0.5854
      6  -0.8267  0.4846    -1.2435 -0.6025
      7  -0.8128  0.3666    -1.2311 -0.6162
      8  -0.7875  0.2738    -1.1324 -0.6130
      9  -0.7664  0.2120    -1.0509 -0.6064
     10  -0.7621  0.1691    -1.0489 -0.6073
     11  -0.7584  0.1436    -1.0470 -0.6058
     12  -0.7568  0.1288    -1.0464 -0.6049
     13  -0.7585  0.1162    -1.0465 -0.6115
     14  -0.7584  0.1110    -1.0464 -0.6122
     15  -0.7585  0.1081    -1.0463 -0.6129
     16  -0.7596  0.1042    -1.0464 -0.6166
     17  -0.7613  0.0998    -1.0464 -0.6225
     18  -0.7620  0.0978    -1.0464 -0.6252
     19  -0.7625  0.0965    -1.0465 -0.6270
     20  -0.7624  0.0965    -1.0464 -0.6266
     21  -0.7617  0.0971    -1.0464 -0.6249
     22  -0.7621  0.0962    -1.0464 -0.6263
     23  -0.7630  0.0946    -1.0464 -0.6293
     24  -0.7628  0.0947    -1.0464 -0.6289
     25  -0.7632  0.0939    -1.0464 -0.6303
     26  -0.7631  0.0941    -1.0464 -0.6299
     27  -0.7630  0.0942    -1.0464 -0.6295
     28  -0.7630  0.0942    -1.0464 -0.6296
     29  -0.4294  0.1468    -0.7880 -0.2997
     30  -0.3592  0.1338    -0.7628 -0.2874
     31  -0.3176  0.1129    -0.7303 -0.2827
     32  -0.2950  0.0939    -0.6781 -0.2805
     33  -0.2962  0.0929    -0.6796 -0.2815
     34  -0.2941  0.0905    -0.6707 -0.2813
     35  -0.2958  0.0894    -0.6734 -0.2825
     36  -0.2943  0.0877    -0.6665 -0.2824
     37  -0.2951  0.0871    -0.6679 -0.2830
     38  -0.2929  0.0843    -0.6562 -0.2829
     39  -0.2896  0.0801    -0.6344 -0.2826
     40  -0.2911  0.0792    -0.6391 -0.2836
     41  -0.2882  0.0752    -0.6152 -0.2834

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0072  0.1899
      1   0.1028  0.0583     0.0076  0.1900
      2   0.1041  0.0579     0.0087  0.1901
      3   0.1061  0.0571     0.0108  0.1904
      4   0.1019  0.0581     0.0081  0.1897
      5   0.1024  0.0573     0.0095  0.1895
      6   0.1045  0.0561     0.0136  0.1897
      7   0.1061  0.0553     0.0165  0.1899
      8   0.1105  0.0537     0.0215  0.1905
      9   0.1158  0.0524     0.0257  0.1915
     10   0.1175  0.0516     0.0285  0.1916
     11   0.1206  0.0505     0.0314  0.1921
     12   0.1231  0.0497     0.0342  0.1924
     13   0.1236  0.0493     0.0355  0.1925
     14   0.1246  0.0488     0.0371  0.1926
     15   0.1252  0.0484     0.0382  0.1926
     16   0.1255  0.0482     0.0390  0.1926
     17   0.1259  0.0478     0.0402  0.1927
     18   0.1261  0.0477     0.0409  0.1927
     19   0.1262  0.0476     0.0413  0.1927
     20   0.1274  0.0471     0.0427  0.1928
     21   0.1290  0.0465     0.0443  0.1931
     22   0.1291  0.0464     0.0446  0.1931
     23   0.1294  0.0462     0.0453  0.1931
     24   0.1303  0.0458     0.0465  0.1932
     25   0.1304  0.0457     0.0469  0.1932
     26   0.1312  0.0454     0.0481  0.1933
     27   0.1320  0.0451     0.0491  0.1934
     28   0.1324  0.0448     0.0497  0.1934
     29   0.0356  0.0119     0.0154  0.0542
     30   0.0354  0.0120     0.0152  0.0543
     31   0.0367  0.0126     0.0155  0.0566
     32   0.0380  0.0130     0.0161  0.0588
     33   0.0383  0.0129     0.0164  0.0591
     34   0.0386  0.0129     0.0168  0.0593
     35   0.0390  0.0129     0.0172  0.0597
     36   0.0393  0.0128     0.0175  0.0598
     37   0.0395  0.0128     0.0179  0.0600
     38   0.0398  0.0128     0.0183  0.0602
     39   0.0403  0.0127     0.0190  0.0606
     40   0.0407  0.0127     0.0196  0.0609
     41   0.0412  0.0127     0.0204  0.0612

