trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 800, 2.0, 400, 0
6.0, 800, 2.0, 200, 0
7.0, 800, 2.0, 100, 0
8.0, 800, 2.0, 150, 0
9.0, 800, 2.0, 175, 0
10.0, 800, 2.0, 187, 0
11.0, 800, 1.0, 400, 0
12.0, 800, 1.0, 600, 0
13.0, 800, 1.0, 700, 0
14.0, 800, 1.0, 650, 0
15.0, 800, 1.0, 625, 0
16.0, 800, 1.0, 612, 0
17.0, 400, 0.0, 800, 52
18.0, 200, 0.0, 800, 52
19.0, 100, 0.0, 800, 52
20.0, 50, 0.0, 800, 52
21.0, 25, 0.0, 800, 52
22.0, 12, 0.0, 800, 52
23.0, 800, 4.0, 400, 0
24.0, 800, 4.0, 200, 0
25.0, 800, 4.0, 100, 0
26.0, 800, 4.0, 50, 0
27.0, 800, 4.0, 75, 0
28.0, 800, 4.0, 87, 0
29.0, 400, 0.0, 800, 26
30.0, 200, 0.0, 800, 26
31.0, 100, 0.0, 800, 26
32.0, 50, 0.0, 800, 26
33.0, 25, 0.0, 800, 26
34.0, 12, 0.0, 800, 26
35.0, 400, 0.0, 800, 520
36.0, 200, 0.0, 800, 520
37.0, 100, 0.0, 800, 520
38.0, 50, 0.0, 800, 520
39.0, 25, 0.0, 800, 520
40.0, 12, 0.0, 800, 520
41.0, 800, 156.0, 400, 0
42.0, 800, 156.0, 200, 0
43.0, 800, 156.0, 100, 0
44.0, 800, 156.0, 50, 0
45.0, 800, 156.0, 25, 0
46.0, 800, 156.0, 12, 0
