Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7568  2.0722    -9.1275 -2.6620
      1  -4.0153  1.1218    -5.7973 -2.4846
      2  -4.9602  0.6629    -5.8867 -4.2652
      3  -4.5189  0.4840    -5.1004 -4.1341
      4  -4.2454  0.4976    -4.7582 -3.8588
      5  -4.2889  0.3643    -4.7483 -4.2378
      6  -4.2852  0.2799    -4.7350 -4.2423
      7  -4.2818  0.2253    -4.7269 -4.2445
      8  -4.2661  0.1663    -4.6817 -4.2446
      9  -4.2590  0.1332    -4.6549 -4.2447
     10  -4.2557  0.1142    -4.6398 -4.2448
     11  -4.2541  0.1034    -4.6308 -4.2449
     12  -4.2532  0.0973    -4.6253 -4.2450
     13  -4.2521  0.0928    -4.6166 -4.2450
     14  -4.2508  0.0892    -4.6052 -4.2451
     15  -4.2504  0.0874    -4.6004 -4.2452
     16  -4.2513  0.0846    -4.6009 -4.2459
     17  -4.2526  0.0819    -4.6018 -4.2470
     18  -4.2529  0.0812    -4.6020 -4.2473
     19  -4.2526  0.0806    -4.5990 -4.2473
     20  -4.2528  0.0801    -4.5992 -4.2475
     21  -4.2536  0.0788    -4.5998 -4.2482
     22  -4.2533  0.0784    -4.5971 -4.2482
     23  -4.2535  0.0780    -4.5973 -4.2484
     24  -4.2536  0.0778    -4.5974 -4.2485
     25  -4.2538  0.0774    -4.5976 -4.2487
     26  -4.2529  0.0759    -4.5882 -4.2487
     27  -4.2530  0.0757    -4.5883 -4.2488
     28  -4.2517  0.0735    -4.5728 -4.2487
     29  -4.2505  0.0715    -4.5573 -4.2487
     30  -4.2506  0.0713    -4.5574 -4.2488
     31  -4.2502  0.0706    -4.5522 -4.2488
     32  -4.2503  0.0705    -4.5524 -4.2489
     33  -4.2504  0.0703    -4.5526 -4.2490
     34  -4.2502  0.0699    -4.5495 -4.2489
     35  -4.2497  0.0690    -4.5411 -4.2489
     36  -4.2498  0.0688    -4.5413 -4.2490
     37  -4.2496  0.0685    -4.5385 -4.2490
     38  -4.2497  0.0683    -4.5387 -4.2491
     39  -4.2495  0.0678    -4.5341 -4.2491
     40  -4.2496  0.0674    -4.5345 -4.2493
     41  -4.2494  0.0670    -4.5301 -4.2492

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1011  0.0590     0.0059  0.1898
      3   0.1021  0.0590     0.0062  0.1900
      4   0.0960  0.0603     0.0036  0.1889
      5   0.1073  0.0574     0.0095  0.1907
      6   0.1101  0.0558     0.0149  0.1909
      7   0.1117  0.0548     0.0183  0.1911
      8   0.1149  0.0530     0.0239  0.1914
      9   0.1168  0.0519     0.0279  0.1916
     10   0.1180  0.0512     0.0301  0.1917
     11   0.1187  0.0507     0.0317  0.1918
     12   0.1192  0.0504     0.0328  0.1918
     13   0.1198  0.0500     0.0342  0.1919
     14   0.1206  0.0495     0.0355  0.1919
     15   0.1209  0.0493     0.0362  0.1920
     16   0.1213  0.0491     0.0371  0.1920
     17   0.1220  0.0486     0.0384  0.1921
     18   0.1221  0.0485     0.0389  0.1921
     19   0.1223  0.0484     0.0393  0.1921
     20   0.1225  0.0483     0.0397  0.1921
     21   0.1229  0.0480     0.0407  0.1921
     22   0.1231  0.0479     0.0411  0.1922
     23   0.1233  0.0478     0.0415  0.1922
     24   0.1234  0.0477     0.0417  0.1922
     25   0.1235  0.0476     0.0421  0.1922
     26   0.1240  0.0474     0.0428  0.1922
     27   0.1241  0.0473     0.0431  0.1923
     28   0.1247  0.0470     0.0439  0.1923
     29   0.1252  0.0467     0.0448  0.1924
     30   0.1253  0.0467     0.0450  0.1924
     31   0.1255  0.0465     0.0454  0.1924
     32   0.1256  0.0465     0.0456  0.1924
     33   0.1257  0.0464     0.0458  0.1924
     34   0.1258  0.0463     0.0461  0.1924
     35   0.1261  0.0462     0.0466  0.1925
     36   0.1262  0.0461     0.0468  0.1925
     37   0.1263  0.0461     0.0470  0.1925
     38   0.1264  0.0460     0.0473  0.1925
     39   0.1265  0.0459     0.0476  0.1925
     40   0.1267  0.0458     0.0479  0.1925
     41   0.1268  0.0457     0.0482  0.1925

