Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1658  1.7509    -8.0259 -2.6009
      1  -6.5047  1.0364    -8.2244 -5.1421
      2  -5.6005  0.5978    -6.4357 -5.0139
      3  -5.9133  0.4546    -6.5580 -5.6211
      4  -5.7438  0.3575    -6.1702 -5.5221
      5  -5.8930  0.3160    -6.3209 -5.7365
      6  -5.9150  0.2435    -6.3121 -5.9008
      7  -5.8931  0.1692    -6.1633 -5.9009
      8  -5.8992  0.1265    -6.1630 -5.9065
      9  -5.8997  0.0980    -6.1627 -5.9071
     10  -5.8999  0.0794    -6.1624 -5.9075
     11  -5.8999  0.0675    -6.1622 -5.9077
     12  -5.8999  0.0601    -6.1621 -5.9079
     13  -5.8998  0.0550    -6.1619 -5.9081
     14  -5.8998  0.0517    -6.1618 -5.9082
     15  -5.8997  0.0494    -6.1617 -5.9083
     16  -5.8996  0.0481    -6.1616 -5.9083
     17  -5.8995  0.0471    -6.1616 -5.9083
     18  -5.8995  0.0462    -6.1615 -5.9083
     19  -5.8994  0.0454    -6.1615 -5.9083
     20  -5.8993  0.0446    -6.1614 -5.9084
     21  -5.8993  0.0439    -6.1614 -5.9084
     22  -5.9463  0.1317    -6.3807 -5.9111
     23  -5.9458  0.1301    -6.3797 -5.9111
     24  -5.9454  0.1289    -6.3789 -5.9111
     25  -5.9449  0.1273    -6.3778 -5.9111
     26  -5.9445  0.1262    -6.3771 -5.9111
     27  -5.9441  0.1249    -6.3761 -5.9111
     28  -5.9437  0.1236    -6.3752 -5.9111
     29  -5.9433  0.1226    -6.3745 -5.9111
     30  -5.9431  0.1218    -6.3740 -5.9111
     31  -5.9428  0.1210    -6.3734 -5.9110
     32  -5.9425  0.1200    -6.3727 -5.9110
     33  -5.9423  0.1193    -6.3722 -5.9110
     34  -5.9420  0.1185    -6.3716 -5.9110
     35  -5.9417  0.1178    -6.3711 -5.9110
     36  -5.9415  0.1170    -6.3705 -5.9110
     37  -5.9413  0.1164    -6.3700 -5.9110
     38  -5.9410  0.1157    -6.3695 -5.9110
     39  -5.9408  0.1151    -6.3689 -5.9110
     40  -5.9406  0.1146    -6.3686 -5.9110
     41  -5.9405  0.1142    -6.3683 -5.9110

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0589     0.0062  0.1898
      1   0.1009  0.0589     0.0065  0.1897
      2   0.1005  0.0592     0.0053  0.1896
      3   0.1028  0.0587     0.0069  0.1901
      4   0.1070  0.0575     0.0100  0.1907
      5   0.1082  0.0572     0.0107  0.1909
      6   0.1158  0.0547     0.0177  0.1919
      7   0.1237  0.0512     0.0288  0.1928
      8   0.1291  0.0485     0.0377  0.1934
      9   0.1297  0.0479     0.0401  0.1934
     10   0.1302  0.0475     0.0417  0.1934
     11   0.1305  0.0471     0.0428  0.1935
     12   0.1308  0.0468     0.0437  0.1935
     13   0.1312  0.0465     0.0449  0.1935
     14   0.1316  0.0462     0.0459  0.1935
     15   0.1318  0.0460     0.0467  0.1935
     16   0.1319  0.0459     0.0470  0.1935
     17   0.1320  0.0458     0.0473  0.1935
     18   0.1321  0.0457     0.0476  0.1936
     19   0.1322  0.0457     0.0480  0.1936
     20   0.1323  0.0456     0.0484  0.1936
     21   0.1324  0.0455     0.0486  0.1936
     22   0.0840  0.0418     0.0236  0.1620
     23   0.0842  0.0417     0.0241  0.1621
     24   0.0844  0.0417     0.0244  0.1622
     25   0.0849  0.0415     0.0249  0.1624
     26   0.0850  0.0415     0.0252  0.1625
     27   0.0854  0.0414     0.0258  0.1627
     28   0.0858  0.0413     0.0263  0.1629
     29   0.0860  0.0412     0.0267  0.1630
     30   0.0861  0.0412     0.0270  0.1630
     31   0.0863  0.0411     0.0272  0.1631
     32   0.0866  0.0411     0.0277  0.1633
     33   0.0867  0.0410     0.0279  0.1633
     34   0.0869  0.0409     0.0281  0.1634
     35   0.0871  0.0409     0.0284  0.1635
     36   0.0873  0.0408     0.0286  0.1636
     37   0.0875  0.0408     0.0288  0.1637
     38   0.0877  0.0407     0.0291  0.1638
     39   0.0880  0.0407     0.0294  0.1639
     40   0.0881  0.0406     0.0295  0.1639
     41   0.0881  0.0406     0.0296  0.1640

