Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7567  2.0723    -9.1275 -2.6619
      1  -4.0148  1.1211    -5.7966 -2.4845
      2  -3.0626  0.6914    -3.9446 -2.3865
      3  -3.4616  0.5531    -4.1030 -3.1115
      4  -3.6072  0.4772    -4.1766 -3.3924
      5  -3.4498  0.4204    -3.8923 -3.2543
      6  -3.4244  0.3088    -3.8467 -3.2589
      7  -3.4132  0.2383    -3.8248 -3.2625
      8  -3.4345  0.1808    -3.8334 -3.4163
      9  -3.4302  0.1448    -3.8211 -3.4165
     10  -3.4031  0.1229    -3.6740 -3.4123
     11  -3.4100  0.0878    -3.6741 -3.4191
     12  -3.4091  0.0697    -3.6737 -3.4192
     13  -3.3946  0.1348    -3.6730 -3.3544
     14  -3.4054  0.0963    -3.6732 -3.4155
     15  -3.3694  0.2154    -3.6735 -3.1975
     16  -3.3946  0.1654    -3.6744 -3.3079
     17  -3.3988  0.1274    -3.6742 -3.3803
     18  -3.3964  0.1027    -3.6725 -3.3856
     19  -3.3951  0.0870    -3.6715 -3.3906
     20  -3.3980  0.0726    -3.6715 -3.4099
     21  -3.4000  0.0626    -3.6716 -3.4122
     22  -3.3385  0.1501    -3.6693 -3.1809
     23  -3.3797  0.1184    -3.6725 -3.2470
     24  -3.3878  0.0997    -3.6727 -3.2893
     25  -3.3988  0.0785    -3.6732 -3.4087
     26  -3.4013  0.0682    -3.6732 -3.4117
     27  -3.3995  0.0624    -3.6718 -3.4113
     28  -3.4054  0.0465    -3.6721 -3.4172
     29  -3.4046  0.0428    -3.6714 -3.4172
     30  -3.4062  0.0361    -3.6715 -3.4188
     31  -3.4056  0.0335    -3.6709 -3.4187
     32  -3.4053  0.0322    -3.6707 -3.4187
     33  -3.4051  0.0312    -3.6705 -3.4186
     34  -3.4055  0.0292    -3.6705 -3.4191
     35  -3.4069  0.0216    -3.6706 -3.4204
     36  -3.4072  0.0195    -3.6706 -3.4207
     37  -3.4074  0.0178    -3.6706 -3.4209
     38  -3.4071  0.0169    -3.6704 -3.4208
     39  -3.4076  0.0126    -3.6705 -3.4213
     40  -3.4076  0.0124    -3.6704 -3.4213
     41  -3.4080  0.0106    -3.6706 -3.4216

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1898
      1   0.1018  0.0587     0.0070  0.1898
      2   0.1023  0.0586     0.0073  0.1899
      3   0.1018  0.0590     0.0063  0.1899
      4   0.1042  0.0582     0.0079  0.1903
      5   0.1056  0.0571     0.0098  0.1902
      6   0.1080  0.0557     0.0149  0.1904
      7   0.1093  0.0549     0.0177  0.1906
      8   0.1169  0.0526     0.0248  0.1917
      9   0.1177  0.0520     0.0271  0.1918
     10   0.1232  0.0514     0.0292  0.1929
     11   0.1285  0.0487     0.0376  0.1934
     12   0.1287  0.0484     0.0384  0.1934
     13   0.0930  0.0476     0.0196  0.1767
     14   0.0985  0.0463     0.0251  0.1786
     15   0.0556  0.0313     0.0106  0.1113
     16   0.0606  0.0317     0.0141  0.1165
     17   0.0624  0.0313     0.0163  0.1175
     18   0.0635  0.0310     0.0180  0.1183
     19   0.0645  0.0307     0.0197  0.1190
     20   0.0655  0.0304     0.0213  0.1197
     21   0.0663  0.0302     0.0224  0.1202
     22   0.0397  0.0170     0.0125  0.0675
     23   0.0410  0.0172     0.0139  0.0689
     24   0.0423  0.0171     0.0148  0.0702
     25   0.0439  0.0172     0.0158  0.0722
     26   0.0447  0.0171     0.0167  0.0728
     27   0.0457  0.0170     0.0179  0.0737
     28   0.0473  0.0172     0.0194  0.0752
     29   0.0479  0.0171     0.0206  0.0756
     30   0.0487  0.0171     0.0214  0.0763
     31   0.0495  0.0170     0.0220  0.0772
     32   0.0499  0.0169     0.0225  0.0775
     33   0.0505  0.0168     0.0230  0.0780
     34   0.0507  0.0168     0.0234  0.0782
     35   0.0518  0.0168     0.0243  0.0794
     36   0.0522  0.0168     0.0248  0.0797
     37   0.0525  0.0167     0.0254  0.0800
     38   0.0535  0.0168     0.0265  0.0810
     39   0.0545  0.0168     0.0277  0.0818
     40   0.0545  0.0168     0.0278  0.0818
     41   0.0528  0.0160     0.0266  0.0789

