Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.7710  1.5076    -8.5351 -4.5934
      1  -5.5805  0.8759    -6.9550 -4.4424
      2  -4.8797  0.5708    -5.6148 -4.2979
      3  -4.5851  0.4808    -5.1282 -4.2452
      4  -4.4250  0.4417    -4.8950 -4.1016
      5  -4.5306  0.3374    -4.9426 -4.3908
      6  -4.5034  0.2578    -4.7829 -4.3950
      7  -4.5189  0.1842    -4.7826 -4.5211
      8  -4.5188  0.1358    -4.7821 -4.5231
      9  -4.5203  0.1026    -4.7818 -4.5260
     10  -4.5144  0.0711    -4.7771 -4.5259
     11  -4.5142  0.0536    -4.7770 -4.5261
     12  -4.5137  0.0407    -4.7767 -4.5262
     13  -4.5137  0.0330    -4.7766 -4.5263
     14  -4.5141  0.0262    -4.7766 -4.5268
     15  -4.5132  0.0170    -4.7758 -4.5267
     16  -4.5133  0.0139    -4.7758 -4.5268
     17  -4.5132  0.0120    -4.7758 -4.5268
     18  -4.5131  0.0084    -4.7756 -4.5268
     19  -4.5131  0.0068    -4.7756 -4.5268
     20  -4.5131  0.0055    -4.7756 -4.5269
     21  -4.5131  0.0046    -4.7756 -4.5269
     22  -4.5138  0.0151    -4.7762 -4.5269
     23  -4.5135  0.0120    -4.7760 -4.5269
     24  -4.5132  0.0072    -4.7757 -4.5269
     25  -4.5151  0.0663    -4.7787 -4.5252
     26  -4.5100  0.1449    -4.7803 -4.5155
     27  -4.5122  0.1128    -4.7799 -4.5196
     28  -4.5094  0.0888    -4.7781 -4.5196
     29  -4.5118  0.0701    -4.7780 -4.5225
     30  -4.5096  0.0615    -4.7767 -4.5218
     31  -4.5096  0.0529    -4.7767 -4.5220
     32  -4.5097  0.0473    -4.7766 -4.5223
     33  -4.5086  0.0443    -4.7760 -4.5218
     34  -4.5108  0.0344    -4.7760 -4.5241
     35  -4.5102  0.0330    -4.7757 -4.5238
     36  -4.5096  0.0336    -4.7755 -4.5234
     37  -4.5079  0.0392    -4.7754 -4.5218
     38  -4.5064  0.0433    -4.7753 -4.5204
     39  -4.5046  0.0482    -4.7752 -4.5186
     40  -4.5050  0.0470    -4.7752 -4.5189
     41  -4.5053  0.0460    -4.7752 -4.5193

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0590     0.0058  0.1898
      1   0.1007  0.0591     0.0054  0.1897
      2   0.1008  0.0592     0.0051  0.1897
      3   0.1014  0.0590     0.0055  0.1898
      4   0.1015  0.0586     0.0060  0.1896
      5   0.1095  0.0564     0.0119  0.1909
      6   0.1167  0.0538     0.0196  0.1918
      7   0.1236  0.0506     0.0305  0.1926
      8   0.1252  0.0493     0.0354  0.1927
      9   0.1289  0.0474     0.0419  0.1932
     10   0.1333  0.0451     0.0500  0.1936
     11   0.1336  0.0447     0.0511  0.1936
     12   0.1339  0.0445     0.0519  0.1937
     13   0.1341  0.0443     0.0524  0.1937
     14   0.1370  0.0430     0.0570  0.1940
     15   0.1395  0.0416     0.0618  0.1943
     16   0.1397  0.0414     0.0624  0.1943
     17   0.1398  0.0414     0.0625  0.1943
     18   0.1424  0.0402     0.0665  0.1946
     19   0.1428  0.0399     0.0675  0.1947
     20   0.1450  0.0388     0.0711  0.1949
     21   0.1472  0.0378     0.0747  0.1952
     22   0.1175  0.0400     0.0516  0.1838
     23   0.1202  0.0394     0.0549  0.1848
     24   0.1228  0.0389     0.0577  0.1858
     25   0.0512  0.0196     0.0192  0.0830
     26   0.0371  0.0148     0.0114  0.0603
     27   0.0383  0.0146     0.0134  0.0611
     28   0.0393  0.0144     0.0146  0.0616
     29   0.0404  0.0143     0.0155  0.0625
     30   0.0417  0.0145     0.0164  0.0645
     31   0.0418  0.0145     0.0166  0.0645
     32   0.0419  0.0144     0.0169  0.0646
     33   0.0431  0.0145     0.0179  0.0661
     34   0.0442  0.0145     0.0194  0.0670
     35   0.0454  0.0146     0.0208  0.0681
     36   0.0466  0.0148     0.0214  0.0695
     37   0.0469  0.0149     0.0215  0.0703
     38   0.0479  0.0152     0.0219  0.0719
     39   0.0488  0.0155     0.0223  0.0733
     40   0.0489  0.0154     0.0224  0.0733
     41   0.0490  0.0154     0.0226  0.0734

