Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.4312  1.1014    -5.4101 -2.4124
      1  -2.9027  0.9074    -3.8866 -2.3605
      2  -2.6412  0.8947    -3.4188 -2.3321
      3  -2.5168  0.9123    -3.2372 -2.3186
      4  -2.4177  0.6966    -2.6670 -2.3173
      5  -2.3625  0.5008    -2.5745 -2.3169
      6  -2.3401  0.4083    -2.5692 -2.3166
      7  -2.3219  0.2953    -2.5670 -2.3165
      8  -2.3126  0.2128    -2.5660 -2.3165
      9  -2.3078  0.1539    -2.5655 -2.3164
     10  -2.3053  0.1117    -2.5653 -2.3164
     11  -2.3040  0.0808    -2.5652 -2.3164
     12  -2.3140  0.2291    -2.5660 -2.3165
     13  -2.3086  0.1662    -2.5656 -2.3164
     14  -2.3058  0.1210    -2.5653 -2.3164
     15  -2.3043  0.0883    -2.5652 -2.3164
     16  -2.3035  0.0643    -2.5652 -2.3164
     17  -2.3031  0.0472    -2.5651 -2.3164
     18  -2.3057  0.1184    -2.5653 -2.3164
     19  -2.3042  0.0865    -2.5652 -2.3164
     20  -2.3035  0.0627    -2.5652 -2.3164
     21  -2.3076  0.1503    -2.5655 -2.3164
     22  -2.3052  0.1090    -2.5653 -2.3164
     23  -2.3165  0.2504    -2.5662 -2.3165
     24  -2.3101  0.1836    -2.5657 -2.3164
     25  -2.3065  0.1333    -2.5654 -2.3164
     26  -2.3260  0.3234    -2.5670 -2.3165
     27  -2.3148  0.2338    -2.5661 -2.3165
     28  -2.3091  0.1700    -2.5656 -2.3164
     29  -2.3058  0.1193    -2.5654 -2.3164
     30  -2.3043  0.0878    -2.5652 -2.3164
     31  -2.3035  0.0637    -2.5652 -2.3164
     32  -2.3031  0.0465    -2.5651 -2.3164
     33  -2.3028  0.0340    -2.5651 -2.3164
     34  -2.3041  0.0815    -2.5652 -2.3164
     35  -2.3034  0.0597    -2.5652 -2.3164
     36  -2.3030  0.0436    -2.5651 -2.3164
     37  -2.3028  0.0310    -2.5651 -2.3164
     38  -2.3038  0.0742    -2.5652 -2.3164
     39  -2.3033  0.0539    -2.5651 -2.3164
     40  -2.3029  0.0395    -2.5651 -2.3164
     41  -2.3047  0.0966    -2.5653 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0959  0.0614     0.0001  0.1891
      1   0.0988  0.0605     0.0001  0.1896
      2   0.0999  0.0601     0.0001  0.1897
      3   0.1023  0.0598     0.0001  0.1901
      4   0.1128  0.0562     0.0107  0.1915
      5   0.1166  0.0536     0.0216  0.1918
      6   0.1245  0.0514     0.0297  0.1931
      7   0.1289  0.0489     0.0382  0.1935
      8   0.1323  0.0468     0.0450  0.1938
      9   0.1357  0.0450     0.0511  0.1942
     10   0.1387  0.0433     0.0565  0.1945
     11   0.1414  0.0419     0.0615  0.1947
     12   0.1024  0.0432     0.0336  0.1770
     13   0.1057  0.0424     0.0376  0.1784
     14   0.1089  0.0417     0.0416  0.1797
     15   0.1119  0.0410     0.0450  0.1811
     16   0.1149  0.0404     0.0486  0.1823
     17   0.1176  0.0398     0.0516  0.1834
     18   0.0872  0.0336     0.0350  0.1457
     19   0.0896  0.0333     0.0374  0.1477
     20   0.0917  0.0331     0.0399  0.1494
     21   0.0689  0.0257     0.0277  0.1113
     22   0.0705  0.0255     0.0295  0.1127
     23   0.0535  0.0204     0.0195  0.0862
     24   0.0549  0.0201     0.0215  0.0872
     25   0.0562  0.0198     0.0230  0.0880
     26   0.0421  0.0162     0.0144  0.0671
     27   0.0431  0.0158     0.0157  0.0676
     28   0.0442  0.0156     0.0170  0.0682
     29   0.0444  0.0154     0.0174  0.0682
     30   0.0454  0.0153     0.0188  0.0688
     31   0.0463  0.0152     0.0203  0.0696
     32   0.0472  0.0150     0.0213  0.0705
     33   0.0480  0.0150     0.0220  0.0714
     34   0.0388  0.0125     0.0161  0.0576
     35   0.0396  0.0124     0.0169  0.0583
     36   0.0403  0.0123     0.0178  0.0589
     37   0.0407  0.0122     0.0185  0.0592
     38   0.0334  0.0103     0.0144  0.0479
     39   0.0339  0.0102     0.0148  0.0482
     40   0.0345  0.0102     0.0153  0.0488
     41   0.0284  0.0087     0.0108  0.0404

