Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7595  2.0713    -9.1279 -2.6642
      1  -4.0147  1.1173    -5.7935 -2.4855
      2  -3.0753  0.6914    -3.9585 -2.3882
      3  -3.4739  0.5454    -4.1423 -3.1328
      4  -3.2890  0.4548    -3.7179 -3.0107
      5  -3.1440  0.4317    -3.5462 -2.9029
      6  -3.1654  0.3287    -3.5410 -3.1355
      7  -3.4098  0.6935    -4.0227 -3.1365
      8  -3.4897  0.6447    -4.0956 -3.1900
      9  -3.4897  0.5278    -3.9608 -3.3076
     10  -3.4367  0.3887    -3.7610 -3.3067
     11  -3.4139  0.2842    -3.6811 -3.3117
     12  -3.4020  0.2111    -3.6769 -3.3161
     13  -3.4060  0.1596    -3.6765 -3.4089
     14  -3.4084  0.1220    -3.6762 -3.4137
     15  -3.4059  0.0954    -3.6750 -3.4137
     16  -3.4107  0.0731    -3.6751 -3.4190
     17  -3.4072  0.0553    -3.6722 -3.4188
     18  -3.4056  0.0447    -3.6709 -3.4187
     19  -3.4077  0.0315    -3.6710 -3.4208
     20  -3.4081  0.0247    -3.6710 -3.4212
     21  -3.4076  0.0190    -3.6705 -3.4212
     22  -3.4077  0.0159    -3.6705 -3.4213
     23  -3.4075  0.0133    -3.6704 -3.4213
     24  -3.4076  0.0115    -3.6704 -3.4213
     25  -3.4078  0.0077    -3.6704 -3.4216
     26  -3.4080  0.0152    -3.6707 -3.4215
     27  -3.4078  0.0118    -3.6705 -3.4214
     28  -3.4066  0.0259    -3.6705 -3.4202
     29  -3.4074  0.0186    -3.6705 -3.4210
     30  -3.4074  0.0163    -3.6704 -3.4211
     31  -3.4073  0.0151    -3.6704 -3.4211
     32  -3.4073  0.0143    -3.6704 -3.4211
     33  -3.4076  0.0110    -3.6704 -3.4213
     34  -3.4077  0.0093    -3.6704 -3.4214
     35  -3.4077  0.0088    -3.6704 -3.4214
     36  -3.4076  0.0129    -3.6705 -3.4213
     37  -3.4075  0.0118    -3.6704 -3.4213
     38  -3.4077  0.0091    -3.6704 -3.4215
     39  -3.4079  0.0088    -3.6705 -3.4216
     40  -3.4078  0.0071    -3.6704 -3.4216
     41  -3.4079  0.0065    -3.6704 -3.4216

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0583     0.0081  0.1899
      1   0.1026  0.0583     0.0081  0.1899
      2   0.1027  0.0581     0.0085  0.1899
      3   0.1017  0.0584     0.0076  0.1897
      4   0.1056  0.0576     0.0103  0.1905
      5   0.1046  0.0578     0.0102  0.1903
      6   0.1148  0.0548     0.0176  0.1917
      7   0.0537  0.0385     0.0009  0.1256
      8   0.0563  0.0399     0.0016  0.1314
      9   0.0625  0.0410     0.0042  0.1385
     10   0.0680  0.0402     0.0095  0.1423
     11   0.0703  0.0394     0.0139  0.1435
     12   0.0722  0.0389     0.0166  0.1445
     13   0.0748  0.0384     0.0199  0.1464
     14   0.0768  0.0381     0.0222  0.1478
     15   0.0774  0.0378     0.0234  0.1481
     16   0.0807  0.0378     0.0261  0.1509
     17   0.0838  0.0376     0.0291  0.1535
     18   0.0870  0.0375     0.0316  0.1563
     19   0.0902  0.0374     0.0348  0.1588
     20   0.0913  0.0372     0.0360  0.1594
     21   0.0939  0.0370     0.0383  0.1617
     22   0.0942  0.0369     0.0389  0.1618
     23   0.0970  0.0369     0.0415  0.1641
     24   0.0972  0.0368     0.0419  0.1642
     25   0.0997  0.0367     0.0438  0.1661
     26   0.0753  0.0276     0.0337  0.1230
     27   0.0772  0.0276     0.0353  0.1248
     28   0.0598  0.0204     0.0274  0.0936
     29   0.0612  0.0204     0.0286  0.0949
     30   0.0615  0.0203     0.0290  0.0951
     31   0.0617  0.0203     0.0292  0.0952
     32   0.0618  0.0202     0.0295  0.0952
     33   0.0626  0.0201     0.0303  0.0958
     34   0.0630  0.0200     0.0308  0.0960
     35   0.0632  0.0200     0.0312  0.0961
     36   0.0520  0.0157     0.0256  0.0768
     37   0.0528  0.0157     0.0267  0.0778
     38   0.0537  0.0157     0.0278  0.0788
     39   0.0522  0.0151     0.0268  0.0758
     40   0.0530  0.0151     0.0278  0.0768
     41   0.0533  0.0151     0.0281  0.0770

