trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1336 750.00  0.00 800.00  3.00  0
  1  714 400.00  0.00 800.00 26.00  1
  2  536 300.00  0.00 800.00 104.00  0
  3  822 460.00  0.00 800.00 26.00  0
  4  714 400.00  0.00 800.00 26.00  1
  5  822 480.00  0.00 800.00 52.00  0
  6  822 450.00  0.00 800.00 52.00  0
  7  822 460.00  0.00 800.00 21.50  0
  8  714 400.00  0.00 800.00 26.00  0
  9  714 410.00  0.00 800.00 52.00  0
 10  714 400.00  0.00 800.00 52.00  0
 11  714 400.00  0.00 800.00 21.50  1
 12  714 390.00  0.00 800.00 21.50  1
 13  714 410.00  0.00 800.00 52.00  0
 14  714 380.00  0.00 800.00 21.50  1
 15  714 400.00  0.00 800.00 52.00  0
 16  714 390.00  0.00 800.00 52.00  0
 17  714 390.00  0.00 800.00 21.50  1
 18  714 400.00  0.00 800.00 52.00  0
 19  714 420.00  0.00 800.00 21.50  1
 20  714 410.00  0.00 800.00 21.50  1
 21  714 420.00  0.00 800.00 21.50  1
 22  714 400.00  0.00 800.00 52.00  0
 23  767 430.00  0.00 800.00 21.50  1
 24  767 440.00  0.00 800.00 17.20  1
 25  714 400.00  0.00 800.00 26.00  0
 26  696 390.00  0.00 800.00 26.00  1
 27  696 410.00  0.00 800.00 21.50  1
 28  696 370.00  0.00 800.00 52.00  0
 29  696 380.00  0.00 800.00 21.50  1
 30  696 410.00  0.00 800.00 21.50  1
 31  840 470.00  0.00 800.00 26.00  0
 32  696 400.00  0.00 800.00 21.50  1
 33  767 430.00  0.00 800.00 21.50  1
 34  767 440.00  0.00 800.00 26.00  0
 35  767 430.00  0.00 800.00 17.20  1
 36  767 420.00  0.00 800.00 17.20  1
 37  767 420.00  0.00 800.00 26.00  1
 38  143  80.00  0.00 800.00 520.00  0
 39   88  50.00  0.00 800.00 260.00  0
 40  696 390.00  0.00 800.00 26.00  1
 41  840 470.00  0.00 800.00 26.00  0
