Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.7278  1.5474    -8.6233 -4.4513
      1  -8.0358  0.8798    -4.2003 -7.0454
      2  -8.5713  0.6835    -2.3169 -7.9660
      3  -8.8416  0.6181    -1.3238 -8.4147
      4  -8.6244  0.6878    -3.8476 -8.1652
      5  -8.7258  0.5684    -3.2363 -8.4375
      6  -8.6724  0.4919    -6.9165 -8.4286
      7  -8.7002  0.3795    -7.1502 -8.4698
      8  -8.6332  0.3435    -9.1494 -8.4339
      9  -8.6456  0.2708    -9.1458 -8.4485
     10  -8.6552  0.2223    -9.1409 -8.4679
     11  -8.6590  0.1928    -9.1377 -8.4760
     12  -8.6617  0.1744    -9.1343 -8.4845
     13  -8.6627  0.1647    -9.1323 -8.4877
     14  -8.6635  0.1586    -9.1301 -8.4916
     15  -8.6638  0.1552    -9.1285 -8.4937
     16  -8.6680  0.1481    -9.1262 -8.5132
     17  -8.6693  0.1444    -9.1236 -8.5225
     18  -8.6693  0.1434    -9.1225 -8.5237
     19  -8.6696  0.1417    -9.1207 -8.5279
     20  -8.6697  0.1407    -9.1195 -8.5299
     21  -8.6724  0.1365    -9.1179 -8.5500
     22  -8.6731  0.1345    -9.1161 -8.5585
     23  -8.6730  0.1339    -9.1151 -8.5601
     24  -8.6268  0.1879    -9.1441 -8.4318
     25  -8.6272  0.1860    -9.1411 -8.4329
     26  -8.6276  0.1843    -9.1383 -8.4339
     27  -8.6294  0.1817    -9.1356 -8.4361
     28  -8.5777  0.2080    -9.1422 -8.4098
     29  -8.5019  0.1766    -8.9389 -8.3994
     30  -8.5020  0.1750    -8.9334 -8.4000
     31  -8.5022  0.1735    -8.9324 -8.4005
     32  -8.5018  0.1724    -8.9314 -8.4007
     33  -8.5014  0.1714    -8.9306 -8.4009
     34  -8.5011  0.1705    -8.9298 -8.4011
     35  -8.5013  0.1694    -8.9290 -8.4014
     36  -8.4596  0.1537    -8.9094 -8.3953
     37  -8.4609  0.1525    -8.9091 -8.3962
     38  -8.4605  0.1515    -8.9082 -8.3964
     39  -8.4601  0.1506    -8.9073 -8.3965
     40  -8.4613  0.1497    -8.9071 -8.3972
     41  -8.4763  0.1555    -8.9156 -8.4000

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1041  0.0582     0.0070  0.1902
      1   0.1048  0.0577     0.0081  0.1902
      2   0.1066  0.0571     0.0104  0.1905
      3   0.1095  0.0563     0.0126  0.1909
      4   0.0973  0.0570     0.0067  0.1879
      5   0.1065  0.0558     0.0134  0.1901
      6   0.1144  0.0555     0.0173  0.1921
      7   0.1188  0.0531     0.0252  0.1925
      8   0.1237  0.0529     0.0274  0.1936
      9   0.1259  0.0513     0.0324  0.1937
     10   0.1295  0.0494     0.0384  0.1940
     11   0.1310  0.0483     0.0420  0.1941
     12   0.1328  0.0471     0.0455  0.1943
     13   0.1335  0.0466     0.0473  0.1943
     14   0.1344  0.0459     0.0494  0.1944
     15   0.1349  0.0455     0.0506  0.1944
     16   0.1378  0.0443     0.0547  0.1947
     17   0.1394  0.0434     0.0574  0.1948
     18   0.1397  0.0431     0.0582  0.1949
     19   0.1405  0.0426     0.0599  0.1949
     20   0.1409  0.0423     0.0610  0.1949
     21   0.1430  0.0413     0.0640  0.1952
     22   0.1441  0.0407     0.0660  0.1952
     23   0.1444  0.0405     0.0667  0.1953
     24   0.1062  0.0398     0.0439  0.1764
     25   0.1073  0.0396     0.0452  0.1769
     26   0.1084  0.0393     0.0466  0.1774
     27   0.1100  0.0391     0.0483  0.1782
     28   0.0884  0.0324     0.0386  0.1453
     29   0.0930  0.0327     0.0422  0.1503
     30   0.0942  0.0326     0.0433  0.1511
     31   0.0953  0.0325     0.0444  0.1520
     32   0.0959  0.0324     0.0452  0.1525
     33   0.0966  0.0322     0.0461  0.1530
     34   0.0972  0.0321     0.0470  0.1534
     35   0.0981  0.0320     0.0482  0.1542
     36   0.0961  0.0311     0.0473  0.1501
     37   0.0975  0.0312     0.0486  0.1515
     38   0.0981  0.0311     0.0492  0.1519
     39   0.0987  0.0310     0.0498  0.1523
     40   0.1000  0.0310     0.0509  0.1538
     41   0.1005  0.0314     0.0509  0.1552

