Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.4480  1.3659    -6.6268 -2.5276
      1  -5.5222  0.8253    -6.7458 -4.5610
      2  -4.9506  0.5703    -5.7217 -4.4774
      3  -5.2324  0.4683    -5.8466 -4.9011
      4  -5.0596  0.4269    -5.5413 -4.8156
      5  -5.0294  0.3315    -5.3404 -4.8245
      6  -5.0401  0.2414    -5.3392 -4.8655
      7  -4.8425  0.9695    -7.0746 -3.7065
      8  -4.8214  0.7615    -5.9031 -4.1475
      9  -4.8135  0.6015    -5.5776 -4.3534
     10  -4.7350  0.5080    -5.3225 -4.3450
     11  -4.8073  0.4533    -5.3352 -4.5297
     12  -4.8417  0.3834    -5.3350 -4.5857
     13  -4.7957  0.3171    -5.2758 -4.5757
     14  -4.7930  0.2556    -5.2663 -4.5885
     15  -4.7921  0.2153    -5.2605 -4.5976
     16  -4.7670  0.1817    -5.1721 -4.5875
     17  -4.7938  0.1534    -5.1984 -4.6754
     18  -4.7596  0.1595    -5.0626 -4.5965
     19  -4.7791  0.1313    -5.0638 -4.6696
     20  -4.7793  0.1176    -5.0635 -4.6767
     21  -4.7796  0.1090    -5.0632 -4.6838
     22  -4.7803  0.1031    -5.0629 -4.6927
     23  -4.7806  0.0997    -5.0627 -4.6977
     24  -4.7811  0.0968    -5.0624 -4.7056
     25  -4.7814  0.0950    -5.0623 -4.7107
     26  -4.7702  0.0897    -5.0557 -4.6701
     27  -4.7705  0.0886    -5.0556 -4.6731
     28  -4.7981  0.0933    -5.1313 -4.7936
     29  -4.7909  0.0815    -5.0634 -4.7929
     30  -4.7897  0.0785    -5.0623 -4.7929
     31  -4.7937  0.0718    -5.0626 -4.7968
     32  -4.7889  0.0629    -5.0582 -4.7963
     33  -4.7657  0.0949    -5.0556 -4.6457
     34  -4.7865  0.0822    -5.0615 -4.7902
     35  -4.7912  0.0747    -5.0619 -4.7948
     36  -4.7870  0.0676    -5.0582 -4.7943
     37  -4.7899  0.0617    -5.0584 -4.7971
     38  -4.7875  0.0566    -5.0562 -4.7968
     39  -4.7899  0.0509    -5.0564 -4.7992
     40  -4.7957  0.0536    -5.0599 -4.8017
     41  -4.7928  0.0458    -5.0571 -4.8015

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0595     0.0045  0.1897
      1   0.0996  0.0597     0.0041  0.1896
      2   0.1001  0.0595     0.0044  0.1896
      3   0.0997  0.0588     0.0052  0.1893
      4   0.1005  0.0586     0.0054  0.1894
      5   0.1074  0.0565     0.0116  0.1905
      6   0.1105  0.0547     0.0183  0.1908
      7   0.0201  0.0170     0.0000  0.0489
      8   0.0227  0.0169     0.0001  0.0513
      9   0.0250  0.0167     0.0001  0.0531
     10   0.0275  0.0173     0.0011  0.0565
     11   0.0290  0.0174     0.0018  0.0582
     12   0.0311  0.0178     0.0032  0.0609
     13   0.0338  0.0182     0.0055  0.0643
     14   0.0345  0.0180     0.0073  0.0647
     15   0.0350  0.0178     0.0080  0.0651
     16   0.0372  0.0181     0.0093  0.0676
     17   0.0394  0.0186     0.0104  0.0706
     18   0.0378  0.0177     0.0099  0.0672
     19   0.0399  0.0180     0.0113  0.0695
     20   0.0402  0.0179     0.0120  0.0697
     21   0.0404  0.0178     0.0126  0.0698
     22   0.0407  0.0177     0.0134  0.0700
     23   0.0409  0.0176     0.0139  0.0702
     24   0.0412  0.0175     0.0142  0.0703
     25   0.0414  0.0175     0.0144  0.0705
     26   0.0432  0.0180     0.0153  0.0733
     27   0.0433  0.0179     0.0155  0.0734
     28   0.0347  0.0138     0.0117  0.0567
     29   0.0358  0.0138     0.0133  0.0580
     30   0.0361  0.0137     0.0140  0.0582
     31   0.0371  0.0138     0.0145  0.0592
     32   0.0382  0.0138     0.0151  0.0602
     33   0.0305  0.0106     0.0115  0.0466
     34   0.0291  0.0100     0.0104  0.0443
     35   0.0299  0.0101     0.0111  0.0452
     36   0.0307  0.0101     0.0123  0.0460
     37   0.0314  0.0101     0.0134  0.0465
     38   0.0320  0.0101     0.0141  0.0470
     39   0.0327  0.0101     0.0145  0.0475
     40   0.0320  0.0099     0.0142  0.0467
     41   0.0327  0.0099     0.0147  0.0472

