Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7671  2.0679    -9.1287 -2.6735
      1  -4.0231  1.1184    -5.7975 -2.4908
      2  -4.8309  0.7051    -5.8721 -4.0164
      3  -4.3891  0.4916    -5.0546 -3.9718
      4  -4.1156  0.4126    -4.6547 -3.8209
      5  -4.2730  0.3581    -4.7404 -4.0913
      6  -4.2505  0.2705    -4.6847 -4.0999
      7  -4.2521  0.2105    -4.6782 -4.1403
      8  -4.2535  0.1723    -4.6744 -4.1759
      9  -4.2542  0.1489    -4.6719 -4.2031
     10  -4.2542  0.1355    -4.6701 -4.2169
     11  -4.2494  0.1194    -4.6493 -4.2155
     12  -4.2503  0.1138    -4.6488 -4.2350
     13  -4.2469  0.1061    -4.6301 -4.2332
     14  -4.2456  0.1028    -4.6217 -4.2327
     15  -4.2464  0.1009    -4.6219 -4.2375
     16  -4.2475  0.0990    -4.6223 -4.2386
     17  -4.2449  0.0953    -4.6025 -4.2385
     18  -4.2436  0.0934    -4.5902 -4.2384
     19  -4.2425  0.0918    -4.5785 -4.2384
     20  -4.2439  0.0898    -4.5798 -4.2398
     21  -4.2424  0.0877    -4.5620 -4.2397
     22  -4.2426  0.0874    -4.5621 -4.2399
     23  -4.2429  0.0870    -4.5624 -4.2402
     24  -4.2421  0.0859    -4.5519 -4.2402
     25  -4.2428  0.0849    -4.5526 -4.2409
     26  -4.1082  0.1495    -4.4967 -3.9886
     27  -4.1957  0.1278    -4.5104 -4.0325
     28  -4.2268  0.1056    -4.5357 -4.1123
     29  -4.2276  0.1044    -4.5357 -4.1175
     30  -4.2220  0.0999    -4.5097 -4.1086
     31  -4.2817  0.1209    -4.7169 -4.2453
     32  -4.3368  0.1406    -4.7541 -4.2547
     33  -4.3917  0.1430    -4.7672 -4.2659
     34  -4.3354  0.1385    -4.7530 -4.2556
     35  -4.3208  0.1328    -4.7460 -4.2540
     36  -4.3239  0.1328    -4.7472 -4.2549
     37  -4.3269  0.1330    -4.7484 -4.2557
     38  -4.2934  0.1159    -4.7242 -4.2524
     39  -4.2877  0.1116    -4.7170 -4.2519
     40  -4.2844  0.1088    -4.7121 -4.2517
     41  -4.2874  0.1101    -4.7159 -4.2524

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0585     0.0075  0.1899
      1   0.1024  0.0584     0.0076  0.1899
      2   0.1020  0.0587     0.0071  0.1899
      3   0.1037  0.0583     0.0086  0.1902
      4   0.1031  0.0582     0.0086  0.1900
      5   0.1040  0.0574     0.0099  0.1900
      6   0.1079  0.0556     0.0155  0.1904
      7   0.1098  0.0544     0.0196  0.1906
      8   0.1115  0.0535     0.0226  0.1908
      9   0.1126  0.0529     0.0247  0.1909
     10   0.1132  0.0525     0.0261  0.1910
     11   0.1146  0.0517     0.0286  0.1911
     12   0.1153  0.0514     0.0298  0.1912
     13   0.1165  0.0507     0.0318  0.1913
     14   0.1170  0.0504     0.0330  0.1914
     15   0.1175  0.0501     0.0340  0.1914
     16   0.1181  0.0498     0.0349  0.1915
     17   0.1191  0.0493     0.0365  0.1916
     18   0.1197  0.0490     0.0375  0.1916
     19   0.1203  0.0487     0.0384  0.1917
     20   0.1209  0.0484     0.0394  0.1918
     21   0.1216  0.0480     0.0406  0.1919
     22   0.1217  0.0479     0.0409  0.1919
     23   0.1219  0.0478     0.0413  0.1919
     24   0.1223  0.0476     0.0419  0.1919
     25   0.1226  0.0475     0.0425  0.1920
     26   0.0406  0.0160     0.0159  0.0675
     27   0.0365  0.0130     0.0151  0.0574
     28   0.0370  0.0130     0.0154  0.0580
     29   0.0372  0.0130     0.0156  0.0581
     30   0.0379  0.0130     0.0162  0.0589
     31   0.0291  0.0091     0.0122  0.0420
     32   0.0274  0.0086     0.0106  0.0400
     33   0.0273  0.0089     0.0102  0.0403
     34   0.0264  0.0081     0.0100  0.0382
     35   0.0269  0.0082     0.0107  0.0388
     36   0.0273  0.0081     0.0112  0.0390
     37   0.0276  0.0081     0.0117  0.0393
     38   0.0279  0.0080     0.0125  0.0394
     39   0.0283  0.0080     0.0135  0.0397
     40   0.0285  0.0079     0.0140  0.0399
     41   0.0289  0.0080     0.0142  0.0401

