Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5363  1.0033    -4.9682 -2.4296
      1  -2.9000  0.8967    -3.8991 -2.3606
      2  -2.6399  0.8934    -3.4210 -2.3320
      3  -2.7686  0.8756    -3.6237 -2.4668
      4  -3.3302  1.4450    -7.4170 -2.5805
      5  -3.3665  1.3510    -7.1713 -2.6435
      6  -3.1317  1.0724    -5.6361 -2.6381
      7  -2.9911  0.8497    -3.6712 -2.6325
      8  -2.9645  0.6870    -3.3798 -2.7341
      9  -2.9027  0.5266    -3.1710 -2.7279
     10  -2.9758  0.6734    -3.3745 -2.8582
     11  -2.9169  0.5118    -3.2285 -2.8584
     12  -3.1039  1.1271    -5.9834 -2.6052
     13  -2.9606  0.8419    -3.5549 -2.6049
     14  -2.9118  0.6560    -3.3094 -2.6340
     15  -2.8935  0.5183    -3.2429 -2.6781
     16  -2.8851  0.4087    -3.2033 -2.7521
     17  -2.8618  0.3076    -3.1276 -2.7497
     18  -2.8570  0.2323    -3.1265 -2.7947
     19  -2.8577  0.1788    -3.1259 -2.8570
     20  -2.8480  0.1550    -3.1211 -2.8271
     21  -2.8535  0.1203    -3.1212 -2.8612
     22  -2.8561  0.0936    -3.1211 -2.8649
     23  -2.8536  0.0726    -3.1195 -2.8648
     24  -2.8521  0.0586    -3.1185 -2.8646
     25  -2.8542  0.0447    -3.1186 -2.8668
     26  -2.8532  0.0388    -3.1180 -2.8665
     27  -2.8539  0.0310    -3.1180 -2.8673
     28  -2.8466  0.0647    -3.1178 -2.8597
     29  -2.8081  0.1534    -3.1162 -2.6532
     30  -2.7697  0.1749    -3.1125 -2.6207
     31  -2.8111  0.1498    -3.1161 -2.6585
     32  -2.7982  0.1445    -3.1147 -2.6426
     33  -2.7200  0.3059    -3.1066 -2.6005
     34  -2.6767  0.2905    -3.0924 -2.5951
     35  -2.7379  0.3397    -3.1100 -2.6024
     36  -2.7568  0.2966    -3.1125 -2.6094
     37  -2.7098  0.3098    -3.1037 -2.5994
     38  -2.6722  0.2815    -3.0898 -2.5955
     39  -2.6435  0.2404    -3.0691 -2.5935
     40  -2.6233  0.1972    -3.0404 -2.5926
     41  -2.6031  0.1775    -2.9562 -2.5912

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0602     0.0005  0.1897
      1   0.1001  0.0601     0.0001  0.1897
      2   0.1013  0.0597     0.0001  0.1899
      3   0.0998  0.0605     0.0001  0.1898
      4   0.0401  0.0380     0.0000  0.1130
      5   0.0417  0.0388     0.0000  0.1163
      6   0.0489  0.0389     0.0001  0.1227
      7   0.0558  0.0392     0.0001  0.1292
      8   0.0622  0.0398     0.0034  0.1363
      9   0.0678  0.0395     0.0098  0.1410
     10   0.0563  0.0343     0.0037  0.1172
     11   0.0609  0.0339     0.0098  0.1210
     12   0.0295  0.0201     0.0000  0.0620
     13   0.0312  0.0193     0.0001  0.0628
     14   0.0339  0.0190     0.0022  0.0650
     15   0.0365  0.0189     0.0053  0.0673
     16   0.0389  0.0188     0.0080  0.0692
     17   0.0407  0.0185     0.0103  0.0708
     18   0.0418  0.0182     0.0124  0.0716
     19   0.0432  0.0180     0.0144  0.0728
     20   0.0450  0.0184     0.0154  0.0751
     21   0.0468  0.0184     0.0169  0.0769
     22   0.0482  0.0184     0.0185  0.0785
     23   0.0495  0.0183     0.0204  0.0796
     24   0.0507  0.0183     0.0215  0.0807
     25   0.0520  0.0182     0.0226  0.0819
     26   0.0536  0.0185     0.0237  0.0839
     27   0.0542  0.0184     0.0245  0.0845
     28   0.0442  0.0145     0.0197  0.0671
     29   0.0335  0.0114     0.0133  0.0504
     30   0.0328  0.0114     0.0123  0.0498
     31   0.0330  0.0110     0.0132  0.0487
     32   0.0337  0.0111     0.0140  0.0501
     33   0.0247  0.0093     0.0074  0.0380
     34   0.0252  0.0096     0.0075  0.0392
     35   0.0234  0.0087     0.0070  0.0347
     36   0.0241  0.0086     0.0074  0.0356
     37   0.0238  0.0088     0.0073  0.0358
     38   0.0245  0.0090     0.0075  0.0374
     39   0.0255  0.0092     0.0079  0.0388
     40   0.0264  0.0093     0.0085  0.0398
     41   0.0271  0.0095     0.0087  0.0406

