Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9349  2.5573    -9.0339 -1.0656
      1  -2.8814  1.4441    -5.1253 -0.8114
      2  -1.6874  0.9089    -2.8598 -0.5731
      3  -2.2992  0.6594    -2.9774 -1.8555
      4  -2.5831  0.6037    -3.1595 -2.2924
      5  -2.7469  0.6151    -3.4806 -2.4932
      6  -2.6515  0.4101    -2.9012 -2.4838
      7  -2.6635  0.3182    -2.9002 -2.6448
      8  -2.6592  0.2448    -2.8989 -2.6483
      9  -2.6430  0.1625    -2.8916 -2.6482
     10  -2.6312  0.4313    -2.8963 -2.4402
     11  -2.5588  0.6484    -2.8986 -2.3826
     12  -2.5083  0.5098    -2.8820 -2.3832
     13  -2.4426  0.5834    -2.8319 -2.3027
     14  -2.4054  0.4537    -2.7161 -2.3253
     15  -2.4002  0.3396    -2.6932 -2.3810
     16  -2.4063  0.3036    -2.7407 -2.3856
     17  -2.4113  0.2712    -2.7769 -2.3880
     18  -2.5104  0.4668    -2.8824 -2.3914
     19  -2.5982  0.5185    -2.8962 -2.4060
     20  -2.6358  0.4686    -2.8979 -2.4391
     21  -2.6441  0.3820    -2.8969 -2.4925
     22  -2.6445  0.2989    -2.8956 -2.5700
     23  -2.6321  0.2401    -2.8917 -2.5470
     24  -2.6238  0.1943    -2.8895 -2.5275
     25  -2.6251  0.1486    -2.8893 -2.5625
     26  -2.6205  0.1250    -2.8883 -2.5405
     27  -2.6306  0.0950    -2.8887 -2.6419
     28  -2.6264  0.0909    -2.8882 -2.6298
     29  -2.6359  0.0740    -2.8887 -2.6479
     30  -2.6374  0.0555    -2.8887 -2.6497
     31  -2.6382  0.0417    -2.8887 -2.6508
     32  -2.6383  0.0319    -2.8887 -2.6511
     33  -2.6384  0.0252    -2.8887 -2.6512
     34  -2.6384  0.0205    -2.8886 -2.6513
     35  -2.6383  0.0171    -2.8885 -2.6513
     36  -2.6386  0.0127    -2.8885 -2.6516
     37  -2.6384  0.0121    -2.8885 -2.6515
     38  -2.6385  0.0097    -2.8885 -2.6516
     39  -2.6386  0.0081    -2.8885 -2.6517
     40  -2.6386  0.0066    -2.8885 -2.6518
     41  -2.6388  0.0110    -2.8886 -2.6518

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0069  0.1898
      1   0.1021  0.0585     0.0073  0.1898
      2   0.1029  0.0582     0.0080  0.1900
      3   0.1024  0.0587     0.0068  0.1900
      4   0.1021  0.0592     0.0059  0.1901
      5   0.1004  0.0601     0.0047  0.1900
      6   0.1132  0.0560     0.0136  0.1916
      7   0.1214  0.0531     0.0214  0.1927
      8   0.1244  0.0511     0.0283  0.1929
      9   0.1298  0.0478     0.0404  0.1934
     10   0.0748  0.0426     0.0106  0.1528
     11   0.0501  0.0311     0.0030  0.1043
     12   0.0540  0.0311     0.0074  0.1084
     13   0.0518  0.0324     0.0044  0.1095
     14   0.0562  0.0326     0.0080  0.1140
     15   0.0594  0.0320     0.0122  0.1161
     16   0.0625  0.0329     0.0145  0.1213
     17   0.0652  0.0339     0.0160  0.1262
     18   0.0416  0.0213     0.0077  0.0769
     19   0.0371  0.0185     0.0057  0.0669
     20   0.0385  0.0188     0.0070  0.0684
     21   0.0409  0.0189     0.0087  0.0711
     22   0.0429  0.0188     0.0109  0.0729
     23   0.0451  0.0187     0.0141  0.0749
     24   0.0470  0.0187     0.0157  0.0768
     25   0.0479  0.0184     0.0171  0.0775
     26   0.0496  0.0185     0.0188  0.0795
     27   0.0515  0.0185     0.0210  0.0812
     28   0.0526  0.0188     0.0216  0.0826
     29   0.0540  0.0190     0.0223  0.0846
     30   0.0552  0.0188     0.0237  0.0857
     31   0.0565  0.0187     0.0253  0.0868
     32   0.0569  0.0186     0.0261  0.0870
     33   0.0571  0.0185     0.0267  0.0871
     34   0.0574  0.0184     0.0274  0.0872
     35   0.0585  0.0184     0.0283  0.0882
     36   0.0596  0.0183     0.0292  0.0891
     37   0.0609  0.0186     0.0300  0.0910
     38   0.0615  0.0185     0.0307  0.0915
     39   0.0618  0.0184     0.0312  0.0917
     40   0.0623  0.0184     0.0319  0.0921
     41   0.0522  0.0150     0.0265  0.0755

