trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1371 770.00  0.00 800.00  2.00  1
  1  827 460.00  0.00 800.00 520.00  1
  2 1169 650.00  0.00 800.00 520.00  0
  3 1025 570.00  0.00 800.00 520.00  0
  4  935 520.00  0.00 800.00 520.00  0
  5  827 460.00  0.00 800.00 520.00  0
  6  683 380.00  0.00 800.00 520.00  1
  7  845 470.00  0.00 800.00 520.00  1
  8  827 460.00  0.00 800.00 520.00  1
  9  989 550.00  0.00 800.00 520.00  0
 10  809 450.00  0.00 800.00 520.00  0
 11  557 310.00  0.00 800.00 520.00  1
 12  827 460.00  0.00 800.00 520.00  0
 13  863 480.00  0.00 800.00 520.00  0
 14  611 340.00  0.00 800.00 520.00  1
 15  881 490.00  0.00 800.00 520.00  0
 16  881 490.00  0.00 800.00 260.00  0
 17   12  10.00  0.00 800.00 26.00  1
 18  539 300.00  0.00 800.00 520.00  1
 19  575 320.00  0.00 800.00 520.00  1
 20  629 350.00  0.00 800.00 520.00  1
 21  629 350.00  0.00 800.00 260.00  1
 22  647 360.00  0.00 800.00 520.00  1
 23  935 520.00  0.00 800.00 520.00  0
 24  647 340.00  0.00 800.00 260.00  1
 25  665 370.00  0.00 800.00 520.00  0
 26  647 340.00  0.00 800.00 260.00  1
 27  647 360.00  0.00 800.00 260.00  1
 28  665 370.00  0.00 800.00 520.00  0
 29  701 390.00  0.00 800.00 520.00  0
 30  881 490.00  0.00 800.00 520.00  0
 31  791 440.00  0.00 800.00 520.00  0
 32  809 450.00  0.00 800.00 520.00  0
 33  827 460.00  0.00 800.00 520.00  0
 34  503 280.00  0.00 800.00 520.00  1
 35  827 450.00  0.00 800.00 260.00  0
 36  485 270.00  0.00 800.00 520.00  1
 37  881 490.00  0.00 800.00 520.00  1
 38  935 520.00  0.00 800.00 520.00  0
 39  467 260.00  0.00 800.00 520.00  1
 40  917 510.00  0.00 800.00 520.00  0
 41  881 490.00  0.00 800.00 520.00  0
