trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1118 630.00  0.00 800.00  1.00  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  1
  3  681 380.00  0.00 800.00 156.00  0
  4  716 400.00  0.00 800.00 104.00  1
  5  716 420.00  0.00 800.00 52.00  1
  6  681 380.00  0.00 800.00 156.00  1
  7  681 390.00  0.00 800.00 260.00  1
  8  791 440.00  0.00 800.00 520.00  1
  9    6  10.00  0.00 800.00  6.44  1
 10    1  10.00  0.00 800.00  0.71  1
 11  899 500.00  0.00 800.00 520.00  0
 12  881 490.00  0.00 800.00 520.00  0
 13    0  10.00  0.00 800.00  0.43  1
 14  791 440.00  0.00 800.00 520.00  0
 15  646 360.00  0.00 800.00 260.00  1
 16  809 450.00  0.00 800.00 520.00  0
 17  664 370.00  0.00 800.00 260.00  1
 18  791 440.00  0.00 800.00 520.00  0
 19  556 310.00  0.00 800.00 260.00  0
 20  430 240.00  0.00 800.00 260.00  1
 21  970 540.00  0.00 800.00 260.00  1
 22  863 480.00  0.00 800.00 520.00  0
 23  484 270.00  0.00 800.00 260.00  1
 24  845 470.00  0.00 800.00 520.00  1
 25    0  10.00  0.00 800.00  0.43  1
 26  881 490.00  0.00 800.00 520.00  0
 27  881 510.00  0.00 800.00 260.00  0
 28  556 310.00  0.00 800.00 260.00  0
 29  538 300.00  0.00 800.00 260.00  0
 30    0  10.00  0.00 800.00  0.43  1
 31    0  10.00  0.00 800.00  0.71  1
 32  664 370.00  0.00 800.00 260.00  0
 33  610 340.00  0.00 800.00 260.00  0
 34  538 300.00  0.00 800.00 260.00  0
 35  663 370.00  0.00 800.00 156.00  0
 36  699 390.00  0.00 800.00 156.00  0
 37    0  10.00  0.00 800.00  0.43  1
 38  681 380.00  0.00 800.00 156.00  1
 39  735 410.00  0.00 800.00 156.00  0
 40  681 360.00  0.00 800.00 104.00  0
 41    0  10.00  0.00 800.00  0.43  1
