Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7617  2.0705    -9.1281 -2.6661
      1  -4.0156  1.1157    -5.7924 -2.4864
      2  -4.9586  0.6481    -5.8815 -4.2699
      3  -4.5347  0.4724    -5.1690 -4.1772
      4  -4.8296  0.4485    -5.3373 -4.5717
      5  -4.8275  0.3547    -5.3173 -4.6184
      6  -5.0942  0.5929    -6.0317 -4.7897
      7  -5.6515  1.0973    -8.2150 -4.4208
      8  -6.3265  1.5633    -9.0399 -3.3904
      9  -6.4258  1.4175    -9.0099 -4.0192
     10  -6.4936  1.3025    -8.9858 -4.7622
     11  -6.0691  1.0629    -8.2654 -4.7719
     12  -5.8431  0.8647    -7.4364 -4.8196
     13  -5.8445  0.7771    -7.2645 -4.9159
     14  -5.6889  0.6507    -6.8111 -4.8825
     15  -5.8317  0.6058    -6.9150 -5.1259
     16  -5.7362  0.5233    -6.6596 -5.1052
     17  -5.8434  0.4832    -6.7103 -5.3023
     18  -5.7729  0.4269    -6.5644 -5.2642
     19  -5.5782  0.4976    -6.4150 -5.0049
     20  -5.6259  0.4478    -6.4247 -5.1135
     21  -5.8036  0.5175    -6.6706 -5.2404
     22  -5.7552  0.4607    -6.5589 -5.2271
     23  -5.7973  0.4188    -6.5781 -5.3490
     24  -5.9526  0.5046    -6.7915 -5.4108
     25  -5.9541  0.4523    -6.7593 -5.4285
     26  -5.9032  0.4148    -6.6741 -5.4080
     27  -5.8287  0.3971    -6.5817 -5.3669
     28  -5.6940  0.4406    -6.4353 -5.1845
     29  -5.5712  0.4903    -6.3587 -5.0758
     30  -5.5691  0.4335    -6.3390 -5.0874
     31  -5.5681  0.4000    -6.3285 -5.0936
     32  -5.4745  0.3991    -6.1804 -4.9997
     33  -5.3816  0.4026    -6.1109 -4.8923
     34  -5.2866  0.4146    -6.0163 -4.8173
     35  -5.1914  0.4376    -5.8867 -4.6954
     36  -5.1055  0.4498    -5.8341 -4.5959
     37  -5.1011  0.4045    -5.8234 -4.6064
     38  -5.1708  0.3851    -5.8573 -4.7278
     39  -5.0970  0.3868    -5.7997 -4.6336
     40  -5.0022  0.4271    -5.7050 -4.5392
     41  -4.9980  0.3865    -5.6877 -4.5450

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1030  0.0581     0.0085  0.1900
      1   0.1030  0.0581     0.0085  0.1900
      2   0.1023  0.0585     0.0074  0.1899
      3   0.1025  0.0582     0.0080  0.1899
      4   0.0982  0.0591     0.0054  0.1891
      5   0.1014  0.0576     0.0101  0.1894
      6   0.0518  0.0408     0.0010  0.1318
      7   0.0142  0.0119     0.0000  0.0337
      8   0.0055  0.0049     0.0000  0.0118
      9   0.0067  0.0047     0.0000  0.0124
     10   0.0074  0.0043     0.0000  0.0127
     11   0.0082  0.0048     0.0000  0.0136
     12   0.0091  0.0051     0.0001  0.0152
     13   0.0094  0.0048     0.0002  0.0154
     14   0.0101  0.0050     0.0003  0.0169
     15   0.0105  0.0052     0.0004  0.0177
     16   0.0111  0.0053     0.0006  0.0186
     17   0.0116  0.0055     0.0006  0.0191
     18   0.0123  0.0056     0.0008  0.0197
     19   0.0100  0.0045     0.0004  0.0152
     20   0.0105  0.0046     0.0006  0.0162
     21   0.0088  0.0037     0.0003  0.0131
     22   0.0092  0.0038     0.0004  0.0133
     23   0.0096  0.0039     0.0005  0.0135
     24   0.0081  0.0031     0.0003  0.0121
     25   0.0082  0.0030     0.0004  0.0122
     26   0.0084  0.0031     0.0005  0.0125
     27   0.0086  0.0032     0.0005  0.0126
     28   0.0077  0.0025     0.0004  0.0110
     29   0.0072  0.0021     0.0003  0.0084
     30   0.0073  0.0019     0.0004  0.0085
     31   0.0074  0.0018     0.0004  0.0085
     32   0.0073  0.0017     0.0004  0.0077
     33   0.0072  0.0016     0.0004  0.0070
     34   0.0071  0.0015     0.0004  0.0069
     35   0.0070  0.0013     0.0003  0.0068
     36   0.0070  0.0013     0.0003  0.0067
     37   0.0070  0.0011     0.0004  0.0068
     38   0.0071  0.0012     0.0004  0.0068
     39   0.0070  0.0011     0.0004  0.0068
     40   0.0069  0.0010     0.0003  0.0067
     41   0.0070  0.0009     0.0004  0.0067

