Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -7.6345  1.0597    -5.5852 -6.2576
      2  -6.7190  0.6817    -7.7136 -6.1449
      3  -6.4018  0.5613    -7.0860 -5.9547
      4  -6.2209  0.5268    -6.7208 -5.7667
      5  -6.0372  0.5820    -6.5600 -5.2212
      6  -6.1648  0.2963    -6.5749 -6.1711
      7  -6.1837  0.1929    -6.5680 -6.1773
      8  -6.1876  0.1508    -6.5632 -6.1791
      9  -6.1895  0.1265    -6.5593 -6.1805
     10  -6.1902  0.1125    -6.5565 -6.1812
     11  -6.1726  0.0717    -6.4392 -6.1805
     12  -6.1733  0.0635    -6.4391 -6.1812
     13  -6.1737  0.0584    -6.4390 -6.1817
     14  -6.1739  0.0556    -6.4389 -6.1819
     15  -6.1741  0.0532    -6.4389 -6.1823
     16  -6.1742  0.0521    -6.4388 -6.1824
     17  -6.1743  0.0509    -6.4387 -6.1826
     18  -6.1743  0.0502    -6.4387 -6.1826
     19  -6.1744  0.0496    -6.4387 -6.1827
     20  -6.1745  0.0486    -6.4386 -6.1829
     21  -6.1746  0.0477    -6.4386 -6.1831
     22  -6.1746  0.0473    -6.4385 -6.1832
     23  -6.1747  0.0463    -6.4385 -6.1834
     24  -6.1747  0.0459    -6.4385 -6.1834
     25  -6.1748  0.0454    -6.4384 -6.1835
     26  -6.1748  0.0451    -6.4384 -6.1835
     27  -6.1748  0.0449    -6.4384 -6.1836
     28  -6.1748  0.0447    -6.4384 -6.1836
     29  -6.1749  0.0440    -6.4383 -6.1837
     30  -6.1749  0.0437    -6.4383 -6.1837
     31  -6.1749  0.0435    -6.4383 -6.1838
     32  -6.1749  0.0432    -6.4382 -6.1838
     33  -6.1749  0.0427    -6.4382 -6.1839
     34  -6.1750  0.0422    -6.4382 -6.1840
     35  -6.1750  0.0418    -6.4381 -6.1841
     36  -6.1750  0.0415    -6.4381 -6.1841
     37  -6.1751  0.0411    -6.4381 -6.1842
     38  -6.1751  0.0407    -6.4381 -6.1842
     39  -6.1751  0.0406    -6.4380 -6.1842
     40  -6.1751  0.0404    -6.4380 -6.1842
     41  -6.1751  0.0402    -6.4380 -6.1843

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1015  0.0589     0.0062  0.1898
      2   0.0992  0.0599     0.0043  0.1895
      3   0.1008  0.0593     0.0050  0.1898
      4   0.1029  0.0592     0.0054  0.1902
      5   0.0994  0.0605     0.0041  0.1898
      6   0.1137  0.0556     0.0143  0.1916
      7   0.1168  0.0535     0.0220  0.1919
      8   0.1180  0.0527     0.0251  0.1920
      9   0.1190  0.0520     0.0277  0.1921
     10   0.1196  0.0515     0.0291  0.1921
     11   0.1254  0.0491     0.0364  0.1928
     12   0.1260  0.0486     0.0379  0.1929
     13   0.1265  0.0483     0.0392  0.1929
     14   0.1267  0.0481     0.0399  0.1929
     15   0.1271  0.0478     0.0409  0.1929
     16   0.1272  0.0477     0.0414  0.1929
     17   0.1274  0.0475     0.0419  0.1930
     18   0.1275  0.0474     0.0422  0.1930
     19   0.1277  0.0473     0.0426  0.1930
     20   0.1279  0.0471     0.0432  0.1930
     21   0.1281  0.0470     0.0437  0.1930
     22   0.1283  0.0469     0.0440  0.1930
     23   0.1285  0.0467     0.0447  0.1930
     24   0.1286  0.0466     0.0449  0.1931
     25   0.1288  0.0465     0.0454  0.1931
     26   0.1289  0.0464     0.0455  0.1931
     27   0.1289  0.0464     0.0457  0.1931
     28   0.1290  0.0463     0.0459  0.1931
     29   0.1292  0.0462     0.0464  0.1931
     30   0.1293  0.0461     0.0467  0.1931
     31   0.1293  0.0461     0.0468  0.1931
     32   0.1294  0.0460     0.0471  0.1931
     33   0.1296  0.0459     0.0475  0.1931
     34   0.1298  0.0457     0.0480  0.1931
     35   0.1300  0.0456     0.0484  0.1932
     36   0.1301  0.0455     0.0487  0.1932
     37   0.1302  0.0454     0.0490  0.1932
     38   0.1304  0.0453     0.0494  0.1932
     39   0.1305  0.0453     0.0495  0.1932
     40   0.1305  0.0453     0.0496  0.1932
     41   0.1306  0.0452     0.0498  0.1932

