trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1392 780.00  0.00 800.00  6.44  0
  1  769 430.00  0.00 800.00 52.00  1
  2  682 380.00  0.00 800.00 260.00  1
  3  935 520.00  0.00 800.00 520.00  1
  4 1169 650.00  0.00 800.00 520.00  0
  5 1025 570.00  0.00 800.00 520.00  1
  6 1097 610.00  0.00 800.00 520.00  0
  7 1115 620.00  0.00 800.00 520.00  0
  8 1007 560.00  0.00 800.00 520.00  1
  9 1115 620.00  0.00 800.00 260.00  0
 10   13  10.00  0.00 800.00 52.00  1
 11  791 440.00  0.00 800.00 520.00  1
 12 1205 670.00  0.00 800.00 520.00  0
 13 1205 660.00  0.00 800.00 260.00  0
 14  863 480.00  0.00 800.00 520.00  1
 15 1025 570.00  0.00 800.00 520.00  1
 16 1205 670.00  0.00 800.00 520.00  0
 17  989 550.00  0.00 800.00 520.00  1
 18 1187 660.00  0.00 800.00 520.00  0
 19  989 570.00  0.00 800.00 260.00  1
 20  989 540.00  0.00 800.00 260.00  1
 21  989 570.00  0.00 800.00 260.00  1
 22  989 570.00  0.00 800.00 260.00  1
 23  989 560.00  0.00 800.00 260.00  1
 24  989 570.00  0.00 800.00 260.00  1
 25  989 550.00  0.00 800.00 260.00  1
 26 1007 560.00  0.00 800.00 520.00  1
 27 1151 640.00  0.00 800.00 520.00  0
 28  989 550.00  0.00 800.00 520.00  1
 29 1151 660.00  0.00 800.00 260.00  0
 30  989 540.00  0.00 800.00 260.00  1
 31  989 560.00  0.00 800.00 260.00  1
 32  989 570.00  0.00 800.00 260.00  1
 33  989 570.00  0.00 800.00 260.00  1
 34  989 550.00  0.00 800.00 260.00  1
 35  989 530.00  0.00 800.00 260.00  1
 36  989 530.00  0.00 800.00 260.00  1
 37  989 570.00  0.00 800.00 260.00  1
 38  989 570.00  0.00 800.00 260.00  1
 39  989 550.00  0.00 800.00 260.00  1
 40  989 550.00  0.00 800.00 260.00  1
 41  989 540.00  0.00 800.00 260.00  1
