Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7573  2.0720    -9.1276 -2.6624
      1  -3.8738  1.0511    -5.5261 -2.4701
      2  -4.6715  0.6631    -5.6005 -3.9805
      3  -4.2464  0.4962    -4.8598 -3.8293
      4  -3.9665  0.5149    -4.4815 -3.5640
      5  -3.7620  0.8324    -4.6915 -2.8358
      6  -3.8352  0.6519    -4.4712 -3.4029
      7  -3.7265  0.5894    -4.2168 -3.2870
      8  -3.7329  0.4446    -4.1951 -3.4942
      9  -3.7417  1.0929    -6.5023 -2.8692
     10  -3.6141  0.8507    -4.6445 -2.8808
     11  -3.6146  0.6864    -4.3545 -3.0952
     12  -3.6204  0.5544    -4.2346 -3.2151
     13  -3.6895  0.5081    -4.3067 -3.4093
     14  -3.6391  0.4078    -4.1773 -3.4086
     15  -3.6667  0.3448    -4.1806 -3.4382
     16  -3.6911  0.2947    -4.1856 -3.4702
     17  -3.6600  0.2420    -4.1073 -3.4633
     18  -3.6756  0.2049    -4.1117 -3.4934
     19  -3.6594  0.1719    -4.0214 -3.4877
     20  -3.6658  0.1500    -4.0197 -3.5063
     21  -3.6765  0.1315    -4.0261 -3.5467
     22  -3.6704  0.1178    -3.9601 -3.5429
     23  -3.6655  0.1086    -3.9560 -3.5389
     24  -3.6722  0.0985    -3.9563 -3.5782
     25  -3.6674  0.0924    -3.9525 -3.5698
     26  -3.6743  0.0822    -3.9529 -3.6340
     27  -3.6711  0.0782    -3.9504 -3.6242
     28  -3.6751  0.0713    -3.9506 -3.6842
     29  -3.6739  0.0694    -3.9496 -3.6818
     30  -3.6770  0.0635    -3.9498 -3.6872
     31  -3.6763  0.0622    -3.9492 -3.6871
     32  -3.6804  0.0533    -3.9495 -3.6912
     33  -3.6831  0.0466    -3.9497 -3.6938
     34  -3.6836  0.0450    -3.9497 -3.6943
     35  -3.6830  0.0432    -3.9491 -3.6942
     36  -3.6824  0.0418    -3.9487 -3.6942
     37  -3.6833  0.0391    -3.9487 -3.6950
     38  -3.6842  0.0361    -3.9488 -3.6958
     39  -3.6829  0.0323    -3.9477 -3.6956
     40  -3.6834  0.0302    -3.9478 -3.6961
     41  -3.6832  0.0293    -3.9476 -3.6961

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1018  0.0588     0.0067  0.1899
      2   0.1012  0.0590     0.0060  0.1898
      3   0.1013  0.0588     0.0066  0.1897
      4   0.0952  0.0601     0.0038  0.1887
      5   0.0442  0.0403     0.0001  0.1250
      6   0.0535  0.0418     0.0007  0.1347
      7   0.0580  0.0439     0.0016  0.1431
      8   0.0634  0.0433     0.0048  0.1468
      9   0.0174  0.0139     0.0000  0.0406
     10   0.0185  0.0136     0.0001  0.0412
     11   0.0207  0.0138     0.0003  0.0438
     12   0.0227  0.0140     0.0011  0.0459
     13   0.0237  0.0143     0.0014  0.0473
     14   0.0256  0.0144     0.0025  0.0490
     15   0.0274  0.0148     0.0035  0.0517
     16   0.0291  0.0151     0.0047  0.0538
     17   0.0311  0.0152     0.0071  0.0556
     18   0.0327  0.0154     0.0079  0.0577
     19   0.0342  0.0153     0.0091  0.0592
     20   0.0353  0.0152     0.0101  0.0601
     21   0.0366  0.0153     0.0113  0.0612
     22   0.0374  0.0152     0.0128  0.0617
     23   0.0382  0.0151     0.0141  0.0622
     24   0.0392  0.0150     0.0148  0.0634
     25   0.0401  0.0150     0.0155  0.0644
     26   0.0411  0.0150     0.0163  0.0655
     27   0.0419  0.0150     0.0171  0.0662
     28   0.0427  0.0149     0.0180  0.0669
     29   0.0431  0.0149     0.0186  0.0671
     30   0.0437  0.0148     0.0196  0.0677
     31   0.0440  0.0148     0.0203  0.0678
     32   0.0448  0.0148     0.0211  0.0685
     33   0.0456  0.0148     0.0216  0.0693
     34   0.0460  0.0148     0.0219  0.0696
     35   0.0463  0.0147     0.0222  0.0699
     36   0.0465  0.0147     0.0225  0.0701
     37   0.0470  0.0147     0.0228  0.0706
     38   0.0475  0.0147     0.0233  0.0713
     39   0.0484  0.0147     0.0240  0.0722
     40   0.0487  0.0147     0.0244  0.0726
     41   0.0490  0.0147     0.0247  0.0728

