Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -7.5053  1.1134    -6.0443 -6.0010
      2  -8.3199  0.7195    -3.2558 -7.5667
      3  -8.6930  0.5716    -1.9447 -8.1533
      4  -8.8854  0.4870    -1.2814 -8.4848
      5  -8.6856  0.5425    -3.5759 -8.3350
      6  -8.4412  0.7185    -6.9885 -7.8841
      7  -8.5246  0.5752    -6.7740 -8.1893
      8  -8.4318  0.5398    -9.1416 -8.1442
      9  -8.4642  0.4226    -9.1218 -8.2273
     10  -8.4828  0.3403    -9.1006 -8.3133
     11  -8.4948  0.2847    -9.0798 -8.3847
     12  -8.4989  0.2462    -9.0610 -8.3884
     13  -8.5006  0.2223    -9.0434 -8.3910
     14  -8.5016  0.2068    -9.0245 -8.3936
     15  -8.5018  0.1968    -9.0065 -8.3954
     16  -8.5017  0.1901    -8.9894 -8.3968
     17  -8.5014  0.1853    -8.9731 -8.3979
     18  -8.4516  0.1738    -8.9220 -8.3884
     19  -8.4524  0.1674    -8.9184 -8.3909
     20  -8.4515  0.1638    -8.9156 -8.3915
     21  -8.4518  0.1596    -8.9128 -8.3932
     22  -8.4304  0.1731    -8.9142 -8.3442
     23  -8.4029  0.1410    -8.8482 -8.3156
     24  -8.3757  0.1420    -8.7887 -8.2202
     25  -8.3994  0.1252    -8.8134 -8.3819
     26  -8.3803  0.1266    -8.7510 -8.2628
     27  -8.3813  0.1210    -8.7401 -8.2781
     28  -8.3813  0.1176    -8.7308 -8.2859
     29  -8.3813  0.1146    -8.7221 -8.2935
     30  -8.3821  0.1107    -8.7126 -8.3095
     31  -8.3818  0.1095    -8.7079 -8.3113
     32  -8.3816  0.1079    -8.7020 -8.3148
     33  -8.3815  0.1065    -8.6963 -8.3182
     34  -8.3813  0.1052    -8.6909 -8.3215
     35  -8.3811  0.1044    -8.6870 -8.3230
     36  -8.3810  0.1039    -8.6844 -8.3237
     37  -8.3811  0.1022    -8.6778 -8.3306
     38  -8.3809  0.1015    -8.6744 -8.3320
     39  -8.3809  0.1005    -8.6697 -8.3349
     40  -8.3807  0.1001    -8.6675 -8.3355
     41  -8.3808  0.0986    -8.6615 -8.3422

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1032  0.0581     0.0085  0.1900
      3   0.1059  0.0571     0.0110  0.1903
      4   0.1109  0.0558     0.0147  0.1911
      5   0.0993  0.0569     0.0092  0.1885
      6   0.0726  0.0528     0.0021  0.1722
      7   0.0816  0.0527     0.0063  0.1766
      8   0.0864  0.0537     0.0068  0.1793
      9   0.0922  0.0523     0.0119  0.1810
     10   0.0977  0.0509     0.0171  0.1826
     11   0.1034  0.0497     0.0224  0.1843
     12   0.1062  0.0486     0.0266  0.1849
     13   0.1085  0.0476     0.0301  0.1853
     14   0.1112  0.0467     0.0338  0.1859
     15   0.1135  0.0459     0.0369  0.1865
     16   0.1156  0.0451     0.0397  0.1870
     17   0.1174  0.0444     0.0424  0.1874
     18   0.1111  0.0439     0.0387  0.1836
     19   0.1139  0.0434     0.0419  0.1846
     20   0.1151  0.0429     0.0436  0.1849
     21   0.1175  0.0424     0.0462  0.1857
     22   0.0991  0.0393     0.0366  0.1682
     23   0.1041  0.0385     0.0423  0.1711
     24   0.1011  0.0374     0.0414  0.1664
     25   0.1038  0.0379     0.0427  0.1694
     26   0.1006  0.0367     0.0418  0.1643
     27   0.1024  0.0364     0.0438  0.1654
     28   0.1034  0.0361     0.0454  0.1659
     29   0.1044  0.0358     0.0470  0.1665
     30   0.1058  0.0355     0.0489  0.1675
     31   0.1062  0.0354     0.0494  0.1676
     32   0.1067  0.0352     0.0502  0.1679
     33   0.1071  0.0350     0.0510  0.1681
     34   0.1076  0.0348     0.0517  0.1683
     35   0.1078  0.0347     0.0522  0.1684
     36   0.1080  0.0347     0.0526  0.1685
     37   0.1087  0.0345     0.0536  0.1689
     38   0.1089  0.0344     0.0541  0.1690
     39   0.1093  0.0343     0.0548  0.1691
     40   0.1094  0.0342     0.0551  0.1692
     41   0.1100  0.0341     0.0559  0.1695

