trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1311 730.00  0.00 800.00 156.00  0
  1  716 400.00  0.00 800.00 104.00  1
  2  647 360.00  0.00 800.00 520.00  0
  3  771 430.00  0.00 800.00 156.00  0
  4  681 380.00  0.00 800.00 156.00  0
  5  698 390.00  0.00 800.00 104.00  1
  6  681 380.00  0.00 800.00 104.00  0
  7  751 420.00  0.00 800.00 52.00  0
  8    0  10.00  0.00 800.00  0.43  1
  9    0  10.00  0.00 800.00  0.71  1
 10  571 320.00  0.00 800.00 52.00  0
 11 1421 790.00  0.00 800.00 520.00  0
 12    0  10.00  0.00 800.00  0.43  1
 13  714 400.00  0.00 800.00 26.00  1
 14  696 390.00  0.00 800.00 26.00  0
 15    0  10.00  0.00 800.00  0.43  1
 16  696 410.00  0.00 800.00 21.50  0
 17    0  10.00  0.00 800.00  0.71  1
 18  696 410.00  0.00 800.00 21.50  0
 19  767 430.00  0.00 800.00 21.50  0
 20  695 390.00  0.00 800.00 21.50  0
 21 1421 790.00  0.00 800.00 520.00  0
 22  748 420.00  0.00 800.00 17.20  0
 23  712 400.00  0.00 800.00 17.20  0
 24 1421 790.00  0.00 800.00 520.00  0
 25  694 390.00  0.00 800.00 17.20  0
 26  855 480.00  0.00 800.00 12.90  1
 27  766 430.00  0.00 800.00 17.20  0
 28  838 470.00  0.00 800.00 17.20  0
 29  693 390.00  0.00 800.00 12.90  0
 30  909 510.00  0.00 800.00 12.90  0
 31  495 280.00  0.00 800.00 12.90  1
 32  531 300.00  0.00 800.00 12.90  0
 33  855 480.00  0.00 800.00 12.90  0
 34  945 530.00  0.00 800.00 12.90  0
 35  927 520.00  0.00 800.00 12.90  0
 36  981 550.00  0.00 800.00 12.90  0
 37  981 570.00  0.00 800.00 17.20  0
 38  981 540.00  0.00 800.00 10.80  0
 39  981 530.00  0.00 800.00 17.20  0
 40  368 210.00  0.00 800.00 10.80  1
 41  350 200.00  0.00 800.00 10.80  1
