Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7645  2.0695    -9.1285 -2.6683
      1  -4.0160  1.1126    -5.7890 -2.4875
      2  -3.1956  0.7175    -4.2058 -2.4021
      3  -3.7301  0.5257    -4.3617 -3.3831
      4  -3.5553  0.4318    -3.9630 -3.2718
      5  -3.4149  0.4070    -3.8460 -3.1732
      6  -3.2612  0.7111    -3.8032 -2.6959
      7  -3.3228  0.5983    -3.7727 -3.0349
      8  -3.3898  0.5365    -3.8164 -3.1541
      9  -3.3792  0.4142    -3.7573 -3.1714
     10  -3.3849  0.3278    -3.7343 -3.1907
     11  -3.3681  0.2494    -3.6809 -3.1905
     12  -3.6618  0.7974    -4.5964 -3.2428
     13  -4.4323  1.5590    -8.4098 -3.1155
     14  -4.1675  1.2820    -7.7013 -3.1885
     15  -3.9882  1.0179    -6.3465 -3.2301
     16  -3.8807  0.8021    -5.0438 -3.2549
     17  -3.7824  0.6581    -4.6615 -3.2472
     18  -3.7138  0.5416    -4.4522 -3.2394
     19  -3.6641  0.4531    -4.3181 -3.2312
     20  -3.6225  0.3901    -4.2152 -3.2196
     21  -3.6474  0.3364    -4.2168 -3.3193
     22  -3.6707  0.2971    -4.2196 -3.4162
     23  -3.7949  0.3666    -4.4278 -3.4512
     24  -3.7649  0.3204    -4.3515 -3.4461
     25  -3.7411  0.2871    -4.2552 -3.4418
     26  -3.7644  0.2600    -4.2712 -3.4779
     27  -3.7254  0.2420    -4.2182 -3.4602
     28  -3.6297  0.2949    -4.1897 -3.3327
     29  -3.6482  0.2660    -4.1933 -3.4131
     30  -3.5805  0.2755    -4.1380 -3.2982
     31  -3.5942  0.2506    -4.1418 -3.3700
     32  -3.6902  0.3281    -4.2339 -3.4114
     33  -3.8100  0.4682    -4.4563 -3.4344
     34  -3.7941  0.3927    -4.4397 -3.4364
     35  -3.7641  0.3495    -4.3944 -3.4290
     36  -3.7820  0.3190    -4.4050 -3.4502
     37  -3.7403  0.3054    -4.3356 -3.4310
     38  -3.7193  0.2830    -4.2673 -3.4253
     39  -3.7358  0.2654    -4.2823 -3.4440
     40  -3.7514  0.2525    -4.2977 -3.4627
     41  -3.8381  0.2945    -4.4466 -3.5033

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1046  0.0576     0.0095  0.1902
      1   0.1046  0.0575     0.0094  0.1902
      2   0.1053  0.0572     0.0105  0.1902
      3   0.1036  0.0579     0.0084  0.1900
      4   0.1067  0.0568     0.0116  0.1905
      5   0.1046  0.0568     0.0112  0.1899
      6   0.0520  0.0399     0.0010  0.1292
      7   0.0603  0.0414     0.0031  0.1389
      8   0.0607  0.0390     0.0049  0.1332
      9   0.0644  0.0385     0.0093  0.1361
     10   0.0676  0.0384     0.0130  0.1391
     11   0.0693  0.0378     0.0159  0.1401
     12   0.0237  0.0146     0.0001  0.0467
     13   0.0080  0.0076     0.0000  0.0192
     14   0.0096  0.0073     0.0000  0.0199
     15   0.0107  0.0070     0.0000  0.0202
     16   0.0113  0.0067     0.0001  0.0204
     17   0.0123  0.0067     0.0003  0.0213
     18   0.0131  0.0068     0.0006  0.0226
     19   0.0139  0.0068     0.0009  0.0236
     20   0.0147  0.0069     0.0011  0.0246
     21   0.0155  0.0069     0.0014  0.0253
     22   0.0162  0.0070     0.0018  0.0260
     23   0.0133  0.0058     0.0010  0.0204
     24   0.0139  0.0058     0.0012  0.0206
     25   0.0145  0.0058     0.0015  0.0212
     26   0.0151  0.0058     0.0018  0.0223
     27   0.0156  0.0059     0.0020  0.0233
     28   0.0129  0.0051     0.0011  0.0193
     29   0.0134  0.0051     0.0013  0.0196
     30   0.0128  0.0049     0.0011  0.0191
     31   0.0133  0.0049     0.0013  0.0194
     32   0.0106  0.0041     0.0007  0.0138
     33   0.0084  0.0032     0.0004  0.0125
     34   0.0085  0.0031     0.0005  0.0125
     35   0.0088  0.0032     0.0005  0.0127
     36   0.0090  0.0033     0.0006  0.0129
     37   0.0092  0.0034     0.0006  0.0130
     38   0.0095  0.0035     0.0006  0.0132
     39   0.0098  0.0036     0.0007  0.0133
     40   0.0101  0.0037     0.0007  0.0134
     41   0.0084  0.0029     0.0005  0.0123

