Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8757  2.0142    -9.1407 -2.8487
      1  -7.5110  1.1052    -6.0372 -6.0115
      2  -8.3247  0.7141    -3.2513 -7.5759
      3  -7.8230  0.5692    -8.7188 -7.3896
      4  -8.0103  0.5043    -8.8761 -7.7071
      5  -7.8376  0.4456    -8.3788 -7.6164
      6  -7.4137  1.2193    -8.9675 -4.4925
      7  -7.5600  0.9874    -8.9487 -6.0197
      8  -7.6886  0.8062    -8.9489 -6.9834
      9  -7.6192  0.6713    -8.6128 -7.0541
     10  -7.7018  0.5615    -8.6206 -7.3181
     11  -7.8359  0.5797    -8.8361 -7.4803
     12  -7.7838  0.4733    -8.5410 -7.4974
     13  -7.8574  0.4324    -8.6045 -7.5916
     14  -7.8264  0.3477    -8.3754 -7.5933
     15  -7.8027  0.2836    -8.3142 -7.5928
     16  -7.8373  0.2429    -8.3248 -7.6467
     17  -7.8407  0.2113    -8.3195 -7.6574
     18  -7.8203  0.1762    -8.2536 -7.6495
     19  -7.8242  0.1587    -8.2491 -7.6640
     20  -7.8254  0.1491    -8.2459 -7.6697
     21  -7.8271  0.1414    -8.2426 -7.6794
     22  -7.8285  0.1357    -8.2397 -7.6884
     23  -7.8291  0.1324    -8.2375 -7.6933
     24  -7.8297  0.1294    -8.2353 -7.6994
     25  -7.8304  0.1270    -8.2334 -7.7053
     26  -7.8309  0.1249    -8.2316 -7.7109
     27  -7.8477  0.1131    -8.2533 -7.8319
     28  -7.9139  0.1591    -8.3543 -7.8423
     29  -7.8829  0.1521    -8.3359 -7.8349
     30  -7.8613  0.1282    -8.2976 -7.8330
     31  -7.8651  0.1243    -8.2997 -7.8363
     32  -7.8670  0.1211    -8.2998 -7.8383
     33  -7.8493  0.1102    -8.2527 -7.8339
     34  -7.8327  0.1203    -8.2181 -7.7372
     35  -7.8405  0.1128    -8.2268 -7.8260
     36  -7.8232  0.1258    -8.1939 -7.6907
     37  -7.8142  0.1154    -8.1075 -7.6802
     38  -7.8271  0.1038    -8.1346 -7.7598
     39  -7.8277  0.1011    -8.1288 -7.7727
     40  -7.8339  0.0939    -8.1403 -7.8311
     41  -7.8281  0.0850    -8.1024 -7.8301

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1057  0.0574     0.0096  0.1903
      1   0.1053  0.0573     0.0100  0.1903
      2   0.1064  0.0568     0.0117  0.1904
      3   0.1034  0.0580     0.0088  0.1901
      4   0.1055  0.0573     0.0115  0.1905
      5   0.1101  0.0567     0.0119  0.1912
      6   0.0256  0.0241     0.0000  0.0693
      7   0.0278  0.0238     0.0001  0.0713
      8   0.0313  0.0241     0.0001  0.0746
      9   0.0355  0.0252     0.0010  0.0804
     10   0.0393  0.0258     0.0027  0.0847
     11   0.0378  0.0255     0.0024  0.0827
     12   0.0421  0.0261     0.0044  0.0878
     13   0.0452  0.0276     0.0056  0.0939
     14   0.0488  0.0276     0.0084  0.0972
     15   0.0521  0.0277     0.0110  0.1007
     16   0.0560  0.0284     0.0137  0.1056
     17   0.0569  0.0281     0.0152  0.1061
     18   0.0600  0.0284     0.0177  0.1094
     19   0.0614  0.0281     0.0198  0.1103
     20   0.0619  0.0279     0.0210  0.1106
     21   0.0628  0.0277     0.0220  0.1112
     22   0.0635  0.0275     0.0229  0.1118
     23   0.0640  0.0274     0.0236  0.1121
     24   0.0645  0.0273     0.0244  0.1125
     25   0.0650  0.0272     0.0251  0.1128
     26   0.0654  0.0271     0.0259  0.1131
     27   0.0683  0.0279     0.0276  0.1171
     28   0.0549  0.0214     0.0218  0.0908
     29   0.0504  0.0192     0.0201  0.0821
     30   0.0525  0.0194     0.0218  0.0846
     31   0.0541  0.0195     0.0227  0.0865
     32   0.0553  0.0196     0.0237  0.0877
     33   0.0545  0.0192     0.0234  0.0861
     34   0.0483  0.0166     0.0211  0.0750
     35   0.0496  0.0167     0.0218  0.0762
     36   0.0450  0.0149     0.0197  0.0683
     37   0.0462  0.0149     0.0211  0.0693
     38   0.0475  0.0151     0.0218  0.0712
     39   0.0479  0.0150     0.0222  0.0716
     40   0.0490  0.0151     0.0229  0.0728
     41   0.0500  0.0150     0.0240  0.0737

