Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7635  2.0696    -9.1283 -2.6684
      1  -4.1524  1.1814    -6.0577 -2.5018
      2  -3.2015  0.7262    -4.2143 -2.4023
      3  -2.6753  0.5821    -3.3066 -2.3464
      4  -2.5043  0.4981    -2.9223 -2.3304
      5  -2.3811  0.4782    -2.7689 -2.3181
      6  -2.3796  0.5598    -2.5779 -2.3171
      7  -2.3425  0.4099    -2.5710 -2.3167
      8  -2.3232  0.2984    -2.5678 -2.3165
      9  -2.3133  0.2169    -2.5664 -2.3165
     10  -2.3082  0.1571    -2.5657 -2.3164
     11  -2.3055  0.1144    -2.5654 -2.3164
     12  -2.3041  0.0811    -2.5652 -2.3164
     13  -2.3127  0.2128    -2.5662 -2.3165
     14  -2.3080  0.1557    -2.5656 -2.3164
     15  -2.3345  0.3779    -2.5683 -2.3166
     16  -2.3197  0.2766    -2.5668 -2.3165
     17  -2.3117  0.2023    -2.5660 -2.3164
     18  -2.3590  0.5011    -2.5708 -2.3167
     19  -2.3324  0.3640    -2.5682 -2.3166
     20  -2.3185  0.2658    -2.5668 -2.3165
     21  -2.4089  0.6815    -2.5767 -2.3170
     22  -2.3586  0.4925    -2.5721 -2.3168
     23  -2.3325  0.3559    -2.5695 -2.3166
     24  -2.3190  0.2606    -2.5678 -2.3165
     25  -2.3115  0.1863    -2.5670 -2.3165
     26  -2.3077  0.1360    -2.5664 -2.3165
     27  -2.3055  0.1004    -2.5660 -2.3164
     28  -2.3043  0.0719    -2.5658 -2.3164
     29  -2.3037  0.0518    -2.5656 -2.3164
     30  -2.3033  0.0383    -2.5655 -2.3164
     31  -2.3030  0.0284    -2.5653 -2.3164
     32  -2.3029  0.0214    -2.5653 -2.3164
     33  -2.3033  0.0470    -2.5653 -2.3164
     34  -2.3030  0.0347    -2.5652 -2.3164
     35  -2.3028  0.0255    -2.5652 -2.3164
     36  -2.3027  0.0189    -2.5652 -2.3164
     37  -2.3027  0.0140    -2.5651 -2.3164
     38  -2.3026  0.0104    -2.5651 -2.3164
     39  -2.3028  0.0249    -2.5652 -2.3164
     40  -2.3027  0.0185    -2.5652 -2.3164
     41  -2.3027  0.0141    -2.5652 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1899
      1   0.1023  0.0584     0.0077  0.1899
      2   0.1027  0.0582     0.0084  0.1899
      3   0.1028  0.0580     0.0088  0.1899
      4   0.1072  0.0566     0.0130  0.1906
      5   0.1079  0.0557     0.0150  0.1904
      6   0.1026  0.0554     0.0120  0.1883
      7   0.1088  0.0530     0.0202  0.1893
      8   0.1138  0.0509     0.0274  0.1900
      9   0.1183  0.0491     0.0337  0.1907
     10   0.1223  0.0475     0.0392  0.1913
     11   0.1261  0.0461     0.0444  0.1919
     12   0.1279  0.0451     0.0480  0.1921
     13   0.0868  0.0403     0.0263  0.1604
     14   0.0900  0.0398     0.0297  0.1625
     15   0.0571  0.0272     0.0153  0.1031
     16   0.0593  0.0268     0.0180  0.1048
     17   0.0613  0.0265     0.0209  0.1065
     18   0.0403  0.0185     0.0093  0.0697
     19   0.0417  0.0180     0.0119  0.0706
     20   0.0430  0.0177     0.0142  0.0716
     21   0.0282  0.0132     0.0035  0.0477
     22   0.0291  0.0127     0.0072  0.0480
     23   0.0299  0.0124     0.0082  0.0483
     24   0.0308  0.0121     0.0092  0.0491
     25   0.0313  0.0120     0.0099  0.0495
     26   0.0321  0.0119     0.0109  0.0503
     27   0.0329  0.0118     0.0121  0.0511
     28   0.0332  0.0117     0.0129  0.0514
     29   0.0336  0.0116     0.0139  0.0516
     30   0.0343  0.0116     0.0143  0.0523
     31   0.0350  0.0116     0.0148  0.0529
     32   0.0357  0.0116     0.0152  0.0535
     33   0.0288  0.0092     0.0112  0.0414
     34   0.0293  0.0091     0.0120  0.0421
     35   0.0298  0.0091     0.0130  0.0428
     36   0.0303  0.0091     0.0140  0.0434
     37   0.0308  0.0091     0.0143  0.0440
     38   0.0313  0.0090     0.0145  0.0446
     39   0.0262  0.0075     0.0105  0.0363
     40   0.0266  0.0075     0.0111  0.0368
     41   0.0270  0.0074     0.0118  0.0373

