trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 400, 0.0, 800, 4
6.0, 200, 0.0, 800, 4
7.0, 100, 0.0, 800, 4
8.0, 50, 0.0, 800, 4
9.0, 75, 0.0, 800, 4
10.0, 87, 0.0, 800, 4
11.0, 800, 2.0, 400, 0
12.0, 800, 2.0, 200, 0
13.0, 800, 2.0, 100, 0
14.0, 800, 2.0, 50, 0
15.0, 800, 2.0, 75, 0
16.0, 800, 2.0, 87, 0
17.0, 800, 52.0, 400, 0
18.0, 800, 52.0, 200, 0
19.0, 800, 52.0, 100, 0
20.0, 800, 52.0, 50, 0
21.0, 800, 52.0, 75, 0
22.0, 800, 52.0, 87, 0
23.0, 400, 0.0, 800, 520
24.0, 200, 0.0, 800, 520
25.0, 100, 0.0, 800, 520
26.0, 50, 0.0, 800, 520
27.0, 25, 0.0, 800, 520
28.0, 12, 0.0, 800, 520
29.0, 400, 0.0, 800, 1
30.0, 600, 0.0, 800, 1
31.0, 500, 0.0, 800, 1
32.0, 450, 0.0, 800, 1
33.0, 425, 0.0, 800, 1
34.0, 412, 0.0, 800, 1
35.0, 400, 0.0, 800, 26
36.0, 200, 0.0, 800, 26
37.0, 100, 0.0, 800, 26
38.0, 50, 0.0, 800, 26
39.0, 75, 0.0, 800, 26
40.0, 62, 0.0, 800, 26
41.0, 400, 0.0, 800, 156
42.0, 200, 0.0, 800, 156
43.0, 100, 0.0, 800, 156
44.0, 50, 0.0, 800, 156
45.0, 25, 0.0, 800, 156
46.0, 12, 0.0, 800, 156
