Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7696  2.0672    -9.1291 -2.6740
      1  -4.0261  1.1205    -5.7997 -2.4906
      2  -3.0699  0.6956    -3.9463 -2.3885
      3  -2.6683  0.5839    -3.2652 -2.3459
      4  -2.5035  0.5003    -2.9031 -2.3304
      5  -2.3780  0.4913    -2.7434 -2.3178
      6  -2.3378  0.3671    -2.5730 -2.3168
      7  -2.3216  0.2602    -2.5705 -2.3167
      8  -2.3134  0.1843    -2.5691 -2.3166
      9  -2.3491  0.4437    -2.5719 -2.3168
     10  -2.3276  0.3275    -2.5686 -2.3166
     11  -2.3160  0.2411    -2.5668 -2.3165
     12  -2.3098  0.1782    -2.5660 -2.3164
     13  -2.3213  0.2903    -2.5669 -2.3165
     14  -2.3126  0.2126    -2.5661 -2.3165
     15  -2.3080  0.1554    -2.5656 -2.3164
     16  -2.3055  0.1144    -2.5654 -2.3164
     17  -2.3043  0.0864    -2.5653 -2.3164
     18  -2.3035  0.0633    -2.5652 -2.3164
     19  -2.3031  0.0465    -2.5651 -2.3164
     20  -2.3028  0.0344    -2.5651 -2.3164
     21  -2.3027  0.0260    -2.5651 -2.3164
     22  -2.3034  0.0602    -2.5652 -2.3164
     23  -2.3074  0.1485    -2.5656 -2.3164
     24  -2.3052  0.1082    -2.5653 -2.3164
     25  -2.3040  0.0803    -2.5652 -2.3164
     26  -2.3034  0.0605    -2.5652 -2.3164
     27  -2.3076  0.1496    -2.5656 -2.3164
     28  -2.3053  0.1095    -2.5654 -2.3164
     29  -2.3042  0.0837    -2.5653 -2.3164
     30  -2.3116  0.2025    -2.5660 -2.3164
     31  -2.3074  0.1476    -2.5656 -2.3164
     32  -2.3052  0.1079    -2.5654 -2.3164
     33  -2.3040  0.0785    -2.5653 -2.3164
     34  -2.3114  0.1979    -2.5661 -2.3165
     35  -2.3073  0.1432    -2.5657 -2.3164
     36  -2.3051  0.1046    -2.5655 -2.3164
     37  -2.3041  0.0775    -2.5653 -2.3164
     38  -2.3034  0.0567    -2.5652 -2.3164
     39  -2.3030  0.0416    -2.5652 -2.3164
     40  -2.3028  0.0307    -2.5652 -2.3164
     41  -2.3038  0.0728    -2.5653 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0072  0.1899
      1   0.1023  0.0585     0.0074  0.1899
      2   0.1034  0.0582     0.0082  0.1901
      3   0.1044  0.0576     0.0098  0.1901
      4   0.1085  0.0561     0.0144  0.1907
      5   0.1102  0.0555     0.0160  0.1909
      6   0.1186  0.0525     0.0253  0.1920
      7   0.1203  0.0513     0.0297  0.1922
      8   0.1214  0.0504     0.0326  0.1922
      9   0.0719  0.0415     0.0140  0.1505
     10   0.0759  0.0411     0.0177  0.1534
     11   0.0797  0.0407     0.0215  0.1561
     12   0.0834  0.0405     0.0245  0.1588
     13   0.0623  0.0310     0.0172  0.1171
     14   0.0647  0.0308     0.0201  0.1195
     15   0.0670  0.0307     0.0223  0.1216
     16   0.0694  0.0306     0.0243  0.1237
     17   0.0717  0.0306     0.0267  0.1260
     18   0.0739  0.0306     0.0287  0.1282
     19   0.0761  0.0306     0.0304  0.1302
     20   0.0782  0.0306     0.0324  0.1324
     21   0.0803  0.0307     0.0347  0.1347
     22   0.0607  0.0223     0.0254  0.0977
     23   0.0457  0.0167     0.0173  0.0724
     24   0.0468  0.0166     0.0188  0.0733
     25   0.0478  0.0165     0.0205  0.0741
     26   0.0489  0.0164     0.0215  0.0749
     27   0.0382  0.0131     0.0150  0.0583
     28   0.0390  0.0130     0.0158  0.0590
     29   0.0401  0.0130     0.0167  0.0600
     30   0.0319  0.0108     0.0116  0.0475
     31   0.0325  0.0107     0.0130  0.0478
     32   0.0332  0.0106     0.0141  0.0481
     33   0.0338  0.0105     0.0146  0.0486
     34   0.0270  0.0088     0.0093  0.0395
     35   0.0275  0.0087     0.0099  0.0398
     36   0.0280  0.0086     0.0107  0.0401
     37   0.0285  0.0085     0.0115  0.0403
     38   0.0290  0.0085     0.0124  0.0406
     39   0.0294  0.0084     0.0135  0.0408
     40   0.0299  0.0084     0.0141  0.0411
     41   0.0252  0.0073     0.0096  0.0343

