Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1131  1.5480    -7.4978 -2.3406
      1  -2.9563  1.5697    -7.4488 -2.3218
      2  -2.6912  1.2674    -6.1525 -2.3188
      3  -2.5156  0.9622    -3.5354 -2.3175
      4  -2.4644  0.8496    -2.6216 -2.3171
      5  -2.3859  0.6151    -2.5721 -2.3168
      6  -2.3454  0.4428    -2.5686 -2.3166
      7  -2.3246  0.3177    -2.5669 -2.3165
      8  -2.3140  0.2291    -2.5660 -2.3164
      9  -2.3085  0.1647    -2.5656 -2.3164
     10  -2.3057  0.1193    -2.5653 -2.3164
     11  -2.3042  0.0861    -2.5652 -2.3164
     12  -2.8610  1.5011    -7.1761 -2.3192
     13  -2.6077  1.1411    -5.3139 -2.3178
     14  -2.4619  0.8360    -2.6449 -2.3172
     15  -2.3846  0.6033    -2.5726 -2.3168
     16  -2.3453  0.4364    -2.5691 -2.3166
     17  -2.3252  0.3174    -2.5672 -2.3165
     18  -2.3146  0.2311    -2.5662 -2.3165
     19  -2.3090  0.1692    -2.5657 -2.3164
     20  -2.3061  0.1250    -2.5654 -2.3164
     21  -2.3045  0.0915    -2.5653 -2.3164
     22  -2.3036  0.0669    -2.5652 -2.3164
     23  -2.3083  0.1589    -2.5656 -2.3164
     24  -2.3056  0.1157    -2.5654 -2.3164
     25  -2.3042  0.0844    -2.5652 -2.3164
     26  -2.3035  0.0621    -2.5652 -2.3164
     27  -2.3031  0.0467    -2.5651 -2.3164
     28  -2.3029  0.0342    -2.5651 -2.3164
     29  -2.3027  0.0254    -2.5651 -2.3164
     30  -2.3027  0.0189    -2.5651 -2.3164
     31  -2.3026  0.0138    -2.5651 -2.3164
     32  -2.3026  0.0102    -2.5651 -2.3164
     33  -2.3027  0.0236    -2.5651 -2.3164
     34  -2.3033  0.0561    -2.5652 -2.3164
     35  -2.3030  0.0408    -2.5651 -2.3164
     36  -2.3028  0.0298    -2.5651 -2.3164
     37  -2.3027  0.0221    -2.5651 -2.3164
     38  -2.3032  0.0524    -2.5651 -2.3164
     39  -2.3029  0.0384    -2.5651 -2.3164
     40  -2.3028  0.0281    -2.5651 -2.3164
     41  -2.3027  0.0207    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0824  0.0651     0.0000  0.1869
      1   0.0854  0.0653     0.0000  0.1877
      2   0.1006  0.0623     0.0000  0.1902
      3   0.1109  0.0577     0.0001  0.1913
      4   0.1181  0.0560     0.0034  0.1926
      5   0.1231  0.0523     0.0264  0.1929
      6   0.1274  0.0494     0.0373  0.1933
      7   0.1311  0.0471     0.0448  0.1936
      8   0.1346  0.0452     0.0510  0.1940
      9   0.1376  0.0435     0.0563  0.1943
     10   0.1403  0.0421     0.0610  0.1946
     11   0.1430  0.0407     0.0654  0.1949
     12   0.0364  0.0260     0.0000  0.0780
     13   0.0399  0.0245     0.0001  0.0794
     14   0.0420  0.0234     0.0002  0.0802
     15   0.0435  0.0226     0.0074  0.0808
     16   0.0451  0.0220     0.0103  0.0816
     17   0.0468  0.0216     0.0133  0.0826
     18   0.0483  0.0213     0.0151  0.0838
     19   0.0498  0.0211     0.0166  0.0852
     20   0.0514  0.0210     0.0183  0.0867
     21   0.0529  0.0210     0.0203  0.0880
     22   0.0544  0.0209     0.0216  0.0891
     23   0.0400  0.0152     0.0146  0.0641
     24   0.0410  0.0151     0.0154  0.0650
     25   0.0419  0.0150     0.0163  0.0658
     26   0.0429  0.0149     0.0174  0.0667
     27   0.0439  0.0149     0.0185  0.0674
     28   0.0447  0.0148     0.0198  0.0681
     29   0.0456  0.0148     0.0210  0.0687
     30   0.0465  0.0148     0.0216  0.0695
     31   0.0474  0.0147     0.0223  0.0706
     32   0.0482  0.0147     0.0230  0.0715
     33   0.0399  0.0120     0.0181  0.0581
     34   0.0329  0.0100     0.0144  0.0473
     35   0.0334  0.0099     0.0148  0.0476
     36   0.0340  0.0099     0.0152  0.0479
     37   0.0345  0.0098     0.0157  0.0482
     38   0.0289  0.0084     0.0122  0.0405
     39   0.0294  0.0084     0.0133  0.0407
     40   0.0298  0.0083     0.0140  0.0410
     41   0.0303  0.0083     0.0143  0.0412

