trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   19  20.00  0.00 800.00  0.71  1
  1  790 440.00  0.00 800.00 260.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  827 460.00  0.00 800.00 520.00  1
  4 1007 560.00  0.00 800.00 520.00  0
  5  935 520.00  0.00 800.00 520.00  0
  6  827 460.00  0.00 800.00 520.00  1
  7  935 500.00  0.00 800.00 260.00  1
  8  935 500.00  0.00 800.00 260.00  0
  9   12  10.00  0.00 800.00 26.00  1
 10 1115 620.00  0.00 800.00 520.00  0
 11  611 340.00  0.00 800.00 520.00  1
 12 1007 560.00  0.00 800.00 520.00  0
 13  827 460.00  0.00 800.00 520.00  1
 14  809 450.00  0.00 800.00 520.00  1
 15 1043 580.00  0.00 800.00 520.00  0
 16  773 430.00  0.00 800.00 520.00  1
 17  989 550.00  0.00 800.00 520.00  0
 18  791 440.00  0.00 800.00 520.00  1
 19  773 430.00  0.00 800.00 520.00  1
 20  989 550.00  0.00 800.00 520.00  0
 21  791 440.00  0.00 800.00 520.00  1
 22  989 530.00  0.00 800.00 260.00  1
 23  989 530.00  0.00 800.00 260.00  1
 24  989 540.00  0.00 800.00 260.00  1
 25  989 570.00  0.00 800.00 260.00  1
 26  989 560.00  0.00 800.00 260.00  1
 27  971 540.00  0.00 800.00 520.00  1
 28  971 540.00  0.00 800.00 260.00  1
 29  953 530.00  0.00 800.00 520.00  0
 30  971 520.00  0.00 800.00 260.00  1
 31  971 550.00  0.00 800.00 260.00  1
 32  971 540.00  0.00 800.00 260.00  1
 33  971 530.00  0.00 800.00 260.00  1
 34  971 550.00  0.00 800.00 260.00  1
 35  971 550.00  0.00 800.00 260.00  1
 36  953 530.00  0.00 800.00 520.00  0
 37  971 560.00  0.00 800.00 260.00  1
 38  971 560.00  0.00 800.00 260.00  1
 39  971 540.00  0.00 800.00 260.00  1
 40  971 550.00  0.00 800.00 260.00  1
 41  971 540.00  0.00 800.00 260.00  1
