trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  980 550.00  0.00 800.00 10.80  1
  1  737 410.00  0.00 800.00 520.00  1
  2 1169 650.00  0.00 800.00 520.00  1
  3 1277 710.00  0.00 800.00 520.00  0
  4 1223 680.00  0.00 800.00 520.00  0
  5 1223 700.00  0.00 800.00 260.00  0
  6 1061 590.00  0.00 800.00 520.00  0
  7  791 440.00  0.00 800.00 520.00  0
  8    5  10.00  0.00 800.00  4.30  1
  9    3  10.00  0.00 800.00  2.00  1
 10  539 300.00  0.00 800.00 520.00  0
 11    0  10.00  0.00 800.00  0.43  1
 12    0  10.00  0.00 800.00  0.71  1
 13  610 340.00  0.00 800.00 260.00  0
 14  627 350.00  0.00 800.00 156.00  0
 15    0  10.00  0.00 800.00  0.43  1
 16  662 370.00  0.00 800.00 104.00  0
 17  733 410.00  0.00 800.00 52.00  1
 18    0  10.00  0.00 800.00  0.43  1
 19  662 370.00  0.00 800.00 104.00  0
 20  751 420.00  0.00 800.00 52.00  0
 21  661 370.00  0.00 800.00 52.00  1
 22  733 410.00  0.00 800.00 52.00  1
 23    0  10.00  0.00 800.00  0.43  1
 24  787 440.00  0.00 800.00 52.00  1
 25  698 390.00  0.00 800.00 104.00  1
 26  752 420.00  0.00 800.00 104.00  1
 27  699 390.00  0.00 800.00 156.00  0
 28  734 410.00  0.00 800.00 104.00  0
 29  680 380.00  0.00 800.00 104.00  1
 30  752 420.00  0.00 800.00 104.00  1
 31  681 380.00  0.00 800.00 156.00  1
 32    0  10.00  0.00 800.00  0.43  1
 33  699 390.00  0.00 800.00 156.00  0
 34  681 380.00  0.00 800.00 156.00  0
 35  734 410.00  0.00 800.00 104.00  0
 36  716 400.00  0.00 800.00 104.00  0
 37  680 380.00  0.00 800.00 104.00  1
 38  716 390.00  0.00 800.00 156.00  1
 39    0  10.00  0.00 800.00  0.43  1
 40  734 410.00  0.00 800.00 104.00  0
 41  734 430.00  0.00 800.00 156.00  1
