Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7573  2.0720    -9.1276 -2.6624
      1  -4.0164  1.1228    -5.7983 -2.4848
      2  -4.8296  0.7118    -5.8736 -4.0130
      3  -5.3757  0.5329    -6.1000 -4.9469
      4  -5.1809  0.3863    -5.6385 -4.8650
      5  -5.3506  0.3447    -5.7971 -5.1592
      6  -5.3235  0.2479    -5.6163 -5.1658
      7  -5.3327  0.1861    -5.6155 -5.2240
      8  -5.3364  0.1487    -5.6149 -5.2660
      9  -5.5965  0.6480    -6.6862 -5.1493
     10  -5.5279  0.4911    -6.1559 -5.1873
     11  -5.4235  0.4971    -6.0228 -5.1025
     12  -5.5389  0.5878    -6.2931 -5.1427
     13  -5.7831  1.2538    -8.4798 -3.4571
     14  -5.7739  1.0298    -7.9383 -4.1476
     15  -5.7667  0.8424    -7.2950 -4.8912
     16  -5.7621  0.7030    -6.9756 -5.1052
     17  -5.7594  0.6093    -6.8615 -5.1609
     18  -5.6828  0.5017    -6.5817 -5.1606
     19  -5.6301  0.4289    -6.4014 -5.1560
     20  -5.6651  0.3874    -6.4103 -5.2655
     21  -5.6251  0.3430    -6.3100 -5.2496
     22  -5.5938  0.3099    -6.1796 -5.2362
     23  -5.6242  0.2843    -6.2017 -5.3488
     24  -5.5971  0.2605    -6.1463 -5.3453
     25  -5.4786  0.3095    -6.1036 -5.1146
     26  -5.3467  0.3927    -6.0516 -4.8796
     27  -5.2115  0.4968    -5.9593 -4.6702
     28  -5.2053  0.4365    -5.9197 -4.6934
     29  -5.0859  0.4910    -5.8446 -4.5494
     30  -5.0793  0.4362    -5.8293 -4.5604
     31  -4.9633  0.4751    -5.7243 -4.4150
     32  -4.9572  0.4289    -5.7020 -4.4306
     33  -4.8504  0.4521    -5.5910 -4.2999
     34  -4.9282  0.4230    -5.6180 -4.4324
     35  -5.0006  0.4040    -5.7075 -4.5456
     36  -5.0715  0.3905    -5.7754 -4.6213
     37  -4.9835  0.4267    -5.6633 -4.5410
     38  -4.9119  0.4300    -5.5881 -4.4756
     39  -4.9060  0.3831    -5.5800 -4.4909
     40  -4.8603  0.3672    -5.5401 -4.4301
     41  -4.9189  0.3506    -5.5705 -4.5333

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1016  0.0589     0.0064  0.1898
      3   0.0995  0.0593     0.0051  0.1895
      4   0.1035  0.0579     0.0084  0.1900
      5   0.1057  0.0577     0.0087  0.1905
      6   0.1119  0.0552     0.0162  0.1912
      7   0.1153  0.0533     0.0229  0.1915
      8   0.1176  0.0520     0.0276  0.1918
      9   0.0274  0.0206     0.0001  0.0633
     10   0.0307  0.0207     0.0009  0.0665
     11   0.0283  0.0181     0.0005  0.0588
     12   0.0241  0.0163     0.0001  0.0512
     13   0.0073  0.0069     0.0000  0.0175
     14   0.0086  0.0067     0.0000  0.0184
     15   0.0096  0.0064     0.0000  0.0189
     16   0.0102  0.0061     0.0001  0.0192
     17   0.0105  0.0060     0.0003  0.0193
     18   0.0113  0.0062     0.0005  0.0201
     19   0.0121  0.0064     0.0006  0.0206
     20   0.0128  0.0066     0.0008  0.0219
     21   0.0136  0.0067     0.0009  0.0232
     22   0.0143  0.0068     0.0011  0.0242
     23   0.0151  0.0070     0.0013  0.0252
     24   0.0158  0.0070     0.0016  0.0259
     25   0.0123  0.0054     0.0009  0.0195
     26   0.0093  0.0039     0.0005  0.0135
     27   0.0077  0.0027     0.0003  0.0111
     28   0.0078  0.0025     0.0004  0.0112
     29   0.0072  0.0020     0.0003  0.0081
     30   0.0073  0.0019     0.0004  0.0082
     31   0.0071  0.0015     0.0003  0.0069
     32   0.0071  0.0014     0.0004  0.0069
     33   0.0070  0.0012     0.0004  0.0068
     34   0.0071  0.0013     0.0004  0.0068
     35   0.0071  0.0013     0.0004  0.0068
     36   0.0071  0.0014     0.0004  0.0068
     37   0.0070  0.0012     0.0003  0.0068
     38   0.0070  0.0012     0.0003  0.0067
     39   0.0070  0.0011     0.0004  0.0067
     40   0.0071  0.0011     0.0004  0.0068
     41   0.0071  0.0011     0.0004  0.0068

