Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.1803  2.2044    -7.2519 -0.0496
      1  -1.2350  2.1046    -7.1063 -0.2100
      2  -1.8769  2.4122    -7.9468 -0.3428
      3  -3.4262  2.7495    -8.7371 -0.5192
      4  -3.0282  2.6394    -8.5682 -0.5277
      5  -4.8832  2.6139    -9.0293 -0.7605
      6  -4.9683  2.5666    -9.0368 -0.9027
      7  -5.0443  2.5212    -9.0433 -1.0555
      8  -3.7585  2.1617    -8.2492 -0.8341
      9  -3.6246  2.0269    -7.8701 -0.8888
     10  -4.5076  1.8408    -8.2919 -1.6764
     11  -4.4927  1.7408    -8.1161 -1.8906
     12  -3.8198  1.4109    -6.2969 -1.6402
     13  -4.2059  1.2295    -6.4537 -2.5682
     14  -3.8853  1.0395    -5.4772 -2.4267
     15  -4.1873  0.9515    -5.6927 -3.0040
     16  -3.9146  0.9103    -5.2397 -2.7627
     17  -3.8964  0.8096    -5.1521 -2.8299
     18  -4.1444  0.7610    -5.3461 -3.2317
     19  -3.9645  0.7122    -5.0463 -3.0966

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0794  0.0662     0.0000  0.1866
      1   0.0786  0.0656     0.0000  0.1861
      2   0.0512  0.0582     0.0000  0.1704
      3   0.0069  0.0106     0.0000  0.0255
      4   0.0091  0.0114     0.0000  0.0290
      5   0.0031  0.0036     0.0000  0.0064
      6   0.0043  0.0037     0.0000  0.0066
      7   0.0053  0.0034     0.0000  0.0068
      8   0.0053  0.0035     0.0000  0.0068
      9   0.0061  0.0031     0.0000  0.0069
     10   0.0060  0.0029     0.0000  0.0068
     11   0.0065  0.0025     0.0001  0.0068
     12   0.0067  0.0025     0.0001  0.0069
     13   0.0069  0.0024     0.0001  0.0070
     14   0.0071  0.0024     0.0001  0.0085
     15   0.0071  0.0025     0.0001  0.0089
     16   0.0072  0.0025     0.0001  0.0091
     17   0.0073  0.0023     0.0003  0.0093
     18   0.0073  0.0023     0.0003  0.0092
     19   0.0074  0.0023     0.0003  0.0098

