Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0164  1.7166    -5.9072 -0.1967
      1  -0.9833  1.1169    -2.0083 -0.1052
      2  -0.5137  1.1194    -1.3059 -0.0527
      3  -0.3254  1.0076    -0.7627 -0.0372
      4  -0.2076  1.0038    -0.5237 -0.0252
      5  -1.5121  2.6118    -7.9735 -0.0327
      6  -0.9318  2.1410    -6.9583 -0.0292
      7  -0.5472  1.6547    -4.9428 -0.0274
      8  -0.3217  1.2331    -1.4021 -0.0265
      9  -0.1946  0.9415    -0.5683 -0.0254
     10  -0.1186  0.7121    -0.4582 -0.0247
     11  -0.0737  0.5383    -0.3597 -0.0241
     12  -0.0780  0.5926    -0.2724 -0.0239
     13  -0.0483  0.4388    -0.2678 -0.0236
     14  -0.0317  0.3280    -0.2646 -0.0234
     15  -0.0225  0.2327    -0.2637 -0.0234
     16  -0.0177  0.1655    -0.2631 -0.0234
     17  -0.0145  0.1239    -0.2618 -0.0233
     18  -0.0130  0.0885    -0.2615 -0.0233
     19  -0.0122  0.0638    -0.2613 -0.0233
     20  -0.0117  0.0467    -0.2611 -0.0233
     21  -0.0118  0.0647    -0.2608 -0.0232
     22  -0.0111  0.0482    -0.2604 -0.0232
     23  -0.0108  0.0350    -0.2604 -0.0232
     24  -0.0107  0.0260    -0.2603 -0.0232
     25  -0.0106  0.0299    -0.2602 -0.0232
     26  -0.0104  0.0224    -0.2600 -0.0232
     27  -0.0103  0.0166    -0.2600 -0.0232
     28  -0.0103  0.0144    -0.2600 -0.0232
     29  -0.0102  0.0145    -0.2599 -0.0232
     30  -0.0102  0.0111    -0.2599 -0.0232
     31  -0.0101  0.0096    -0.2598 -0.0232
     32  -0.0101  0.0080    -0.2598 -0.0232
     33  -0.0101  0.0060    -0.2598 -0.0232
     34  -0.0101  0.0045    -0.2598 -0.0232
     35  -0.0101  0.0034    -0.2598 -0.0232
     36  -0.0101  0.0077    -0.2598 -0.0232
     37  -0.0101  0.0062    -0.2598 -0.0232
     38  -0.0101  0.0049    -0.2598 -0.0232
     39  -0.0101  0.0041    -0.2598 -0.0232
     40  -0.0102  0.0089    -0.2599 -0.0232
     41  -0.0102  0.0074    -0.2599 -0.0232

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0947  0.0612     0.0011  0.1889
      1   0.0996  0.0600     0.0018  0.1896
      2   0.0988  0.0601     0.0007  0.1894
      3   0.1037  0.0587     0.0043  0.1902
      4   0.1048  0.0579     0.0055  0.1902
      5   0.0224  0.0253     0.0000  0.0688
      6   0.0267  0.0254     0.0000  0.0728
      7   0.0296  0.0252     0.0000  0.0749
      8   0.0313  0.0248     0.0001  0.0760
      9   0.0345  0.0249     0.0012  0.0793
     10   0.0375  0.0249     0.0032  0.0820
     11   0.0405  0.0251     0.0059  0.0851
     12   0.0378  0.0231     0.0049  0.0783
     13   0.0399  0.0230     0.0075  0.0802
     14   0.0422  0.0230     0.0091  0.0823
     15   0.0426  0.0229     0.0099  0.0825
     16   0.0429  0.0228     0.0105  0.0827
     17   0.0451  0.0230     0.0124  0.0853
     18   0.0454  0.0229     0.0131  0.0855
     19   0.0457  0.0228     0.0139  0.0857
     20   0.0459  0.0227     0.0143  0.0859
     21   0.0372  0.0170     0.0111  0.0659
     22   0.0386  0.0171     0.0125  0.0673
     23   0.0387  0.0170     0.0128  0.0673
     24   0.0388  0.0170     0.0132  0.0674
     25   0.0355  0.0151     0.0116  0.0604
     26   0.0366  0.0151     0.0129  0.0614
     27   0.0368  0.0151     0.0134  0.0615
     28   0.0383  0.0155     0.0143  0.0639
     29   0.0371  0.0149     0.0140  0.0614
     30   0.0382  0.0149     0.0145  0.0622
     31   0.0391  0.0153     0.0148  0.0643
     32   0.0405  0.0158     0.0154  0.0666
     33   0.0416  0.0158     0.0161  0.0676
     34   0.0426  0.0159     0.0169  0.0685
     35   0.0437  0.0159     0.0178  0.0695
     36   0.0339  0.0116     0.0142  0.0520
     37   0.0346  0.0116     0.0146  0.0527
     38   0.0353  0.0116     0.0150  0.0533
     39   0.0360  0.0116     0.0155  0.0539
     40   0.0294  0.0092     0.0121  0.0425
     41   0.0299  0.0092     0.0131  0.0431

