trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1282 720.00  0.00 800.00  3.00  0
  1  654 370.00  0.00 800.00  6.44  0
  2  705 400.00  0.00 800.00  2.00  0
  3  597 340.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  0
  5  758 420.00  0.00 800.00  0.71  0
  6 1413 790.00  0.00 800.00 12.90  0
  7 1413 780.00  0.00 800.00 10.80  0
  8 1415 790.00  0.00 800.00 21.50  0
  9  920 520.00  0.00 800.00  1.00  0
 10  884 500.00  0.00 800.00  1.00  0
 11  848 480.00  0.00 800.00  1.00  0
 12  848 460.00  0.00 800.00  0.71  0
 13  866 490.00  0.00 800.00  1.00  0
 14  830 470.00  0.00 800.00  1.00  0
 15  830 490.00  0.00 800.00  2.00  0
 16  830 470.00  0.00 800.00  2.00  0
 17  812 460.00  0.00 800.00  1.00  0
 18  812 450.00  0.00 800.00  2.00  0
 19  812 440.00  0.00 800.00  2.00  0
 20  812 440.00  0.00 800.00  2.00  0
 21  812 440.00  0.00 800.00  0.71  0
 22  830 470.00  0.00 800.00  1.00  0
 23  830 490.00  0.00 800.00  2.00  0
 24  830 480.00  0.00 800.00  2.00  0
 25  830 450.00  0.00 800.00  0.71  0
 26  955 540.00  0.00 800.00  0.71  0
 27  830 450.00  0.00 800.00  2.00  0
 28  955 530.00  0.00 800.00  0.43  1
 29  830 460.00  0.00 800.00  0.71  0
 30  174 100.00  0.00 800.00 26.00  0
 31  830 480.00  0.00 800.00  0.71  0
 32  830 490.00  0.00 800.00  0.71  0
 33  173 100.00  0.00 800.00 21.50  0
 34  937 530.00  0.00 800.00  0.71  0
 35  454 260.00  0.00 800.00  3.00  0
 36 1098 620.00  0.00 800.00  0.43  1
 37    7  10.00  0.00 800.00  8.60  1
 38  141  80.00  0.00 800.00 156.00  0
 39  864 490.00  0.00 800.00  0.43  1
 40 1116 630.00  0.00 800.00  0.43  1
 41  210 120.00  0.00 800.00 26.00  0
