Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9118  1.9871    -9.1435 -2.9433
      1  -4.4276  1.1698    -6.3210 -2.7782
      2  -5.3433  0.6921    -6.4112 -4.5408
      3  -5.7749  0.4955    -6.4705 -5.3507
      4  -5.4822  0.3707    -6.0233 -5.2015
      5  -5.3186  0.3351    -5.7548 -5.0936
      6  -5.3610  0.2427    -5.7600 -5.3461
      7  -5.3392  0.1774    -5.6111 -5.3463
      8  -5.3463  0.1274    -5.6107 -5.3527
      9  -5.3451  0.0981    -5.6102 -5.3529
     10  -5.3443  0.0788    -5.6096 -5.3531
     11  -5.3438  0.0664    -5.6092 -5.3532
     12  -5.3066  0.1765    -5.6093 -5.1458
     13  -5.3324  0.1250    -5.6101 -5.3205
     14  -5.3298  0.1033    -5.6073 -5.3303
     15  -5.3289  0.0895    -5.6059 -5.3397
     16  -5.3282  0.0803    -5.6049 -5.3423
     17  -5.3281  0.0745    -5.6044 -5.3426
     18  -5.3311  0.0621    -5.6044 -5.3450
     19  -5.3330  0.0547    -5.6045 -5.3467
     20  -5.3339  0.0509    -5.6045 -5.3475
     21  -5.3338  0.0497    -5.6044 -5.3476
     22  -5.3345  0.0473    -5.6044 -5.3483
     23  -5.2960  0.1051    -5.6020 -5.1473
     24  -5.2993  0.1013    -5.6023 -5.1542
     25  -5.3045  0.0958    -5.6026 -5.1666
     26  -5.3076  0.0921    -5.6028 -5.1759
     27  -5.3087  0.0908    -5.6028 -5.1795
     28  -5.3074  0.0919    -5.6026 -5.1757
     29  -5.3100  0.0888    -5.6028 -5.1847
     30  -5.3096  0.0892    -5.6027 -5.1831
     31  -5.3129  0.0851    -5.6029 -5.1964
     32  -5.3157  0.0813    -5.6031 -5.2106
     33  -5.3155  0.0816    -5.6031 -5.2093
     34  -5.3140  0.0835    -5.6030 -5.2017
     35  -5.3166  0.0800    -5.6031 -5.2156
     36  -5.3152  0.0818    -5.6030 -5.2080
     37  -5.3168  0.0796    -5.6031 -5.2170
     38  -5.3174  0.0787    -5.6032 -5.2210
     39  -5.3183  0.0773    -5.6032 -5.2270
     40  -5.3171  0.0791    -5.6031 -5.2190
     41  -5.3167  0.0797    -5.6031 -5.2164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0584     0.0077  0.1899
      1   0.1030  0.0583     0.0083  0.1900
      2   0.1019  0.0585     0.0076  0.1898
      3   0.1026  0.0583     0.0081  0.1899
      4   0.1032  0.0579     0.0093  0.1899
      5   0.1034  0.0583     0.0090  0.1902
      6   0.1146  0.0553     0.0164  0.1918
      7   0.1222  0.0522     0.0249  0.1927
      8   0.1268  0.0494     0.0346  0.1931
      9   0.1273  0.0490     0.0360  0.1931
     10   0.1277  0.0486     0.0373  0.1931
     11   0.1280  0.0482     0.0385  0.1931
     12   0.0707  0.0408     0.0129  0.1467
     13   0.0771  0.0407     0.0170  0.1517
     14   0.0792  0.0401     0.0197  0.1530
     15   0.0806  0.0397     0.0218  0.1538
     16   0.0825  0.0394     0.0238  0.1550
     17   0.0842  0.0391     0.0258  0.1560
     18   0.0850  0.0387     0.0278  0.1564
     19   0.0856  0.0384     0.0290  0.1567
     20   0.0859  0.0383     0.0296  0.1568
     21   0.0866  0.0381     0.0306  0.1572
     22   0.0869  0.0380     0.0312  0.1573
     23   0.0600  0.0260     0.0219  0.1052
     24   0.0606  0.0258     0.0226  0.1057
     25   0.0615  0.0257     0.0236  0.1064
     26   0.0621  0.0256     0.0244  0.1069
     27   0.0624  0.0255     0.0249  0.1070
     28   0.0634  0.0255     0.0259  0.1080
     29   0.0639  0.0254     0.0268  0.1083
     30   0.0645  0.0254     0.0276  0.1087
     31   0.0650  0.0253     0.0282  0.1092
     32   0.0656  0.0252     0.0287  0.1095
     33   0.0659  0.0251     0.0291  0.1097
     34   0.0671  0.0252     0.0299  0.1110
     35   0.0676  0.0252     0.0304  0.1114
     36   0.0687  0.0253     0.0313  0.1128
     37   0.0690  0.0252     0.0317  0.1130
     38   0.0692  0.0252     0.0320  0.1131
     39   0.0693  0.0251     0.0323  0.1132
     40   0.0704  0.0252     0.0333  0.1144
     41   0.0709  0.0251     0.0340  0.1148

