Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9107  1.6076    -7.5223 -2.5753
      1  -3.6190  0.9334    -5.0204 -2.4435
      2  -2.9351  0.6770    -3.6821 -2.3723
      3  -2.5685  0.6506    -3.1088 -2.3326
      4  -2.6878  0.6170    -3.2203 -2.4410
      5  -2.6180  0.4586    -3.0159 -2.4328
      6  -2.5779  0.3491    -2.8473 -2.4232
      7  -2.5604  0.2722    -2.8422 -2.4130
      8  -2.5574  0.2053    -2.8417 -2.4276
      9  -2.5504  0.1658    -2.8403 -2.4175
     10  -2.5382  0.1537    -2.8392 -2.3896
     11  -2.5334  0.1349    -2.8388 -2.3835
     12  -2.5293  0.1242    -2.8384 -2.3782
     13  -2.3257  0.2379    -2.5772 -2.3170
     14  -2.3141  0.1801    -2.5702 -2.3167
     15  -2.3102  0.1292    -2.5694 -2.3166
     16  -2.3064  0.0954    -2.5670 -2.3165
     17  -2.3051  0.0688    -2.5667 -2.3165
     18  -2.3037  0.0505    -2.5657 -2.3164
     19  -2.3034  0.0364    -2.5656 -2.3164
     20  -2.3032  0.0266    -2.5655 -2.3164
     21  -2.3030  0.0196    -2.5654 -2.3164
     22  -2.3027  0.0190    -2.5652 -2.3164
     23  -2.3032  0.0424    -2.5653 -2.3164
     24  -2.3029  0.0313    -2.5652 -2.3164
     25  -2.3028  0.0232    -2.5652 -2.3164
     26  -2.3034  0.0531    -2.5653 -2.3164
     27  -2.3031  0.0390    -2.5652 -2.3164
     28  -2.3029  0.0320    -2.5652 -2.3164
     29  -2.3038  0.0728    -2.5653 -2.3164
     30  -2.3033  0.0533    -2.5652 -2.3164
     31  -2.3030  0.0393    -2.5652 -2.3164
     32  -2.3028  0.0288    -2.5651 -2.3164
     33  -2.3027  0.0205    -2.5651 -2.3164
     34  -2.3027  0.0155    -2.5651 -2.3164
     35  -2.3030  0.0376    -2.5652 -2.3164
     36  -2.3028  0.0275    -2.5652 -2.3164
     37  -2.3027  0.0202    -2.5652 -2.3164
     38  -2.3027  0.0150    -2.5651 -2.3164
     39  -2.3027  0.0113    -2.5651 -2.3164
     40  -2.3026  0.0084    -2.5651 -2.3164
     41  -2.3026  0.0064    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0591     0.0057  0.1897
      1   0.1012  0.0589     0.0060  0.1898
      2   0.1020  0.0589     0.0065  0.1899
      3   0.1009  0.0588     0.0060  0.1896
      4   0.0980  0.0589     0.0055  0.1890
      5   0.1063  0.0564     0.0125  0.1902
      6   0.1142  0.0543     0.0194  0.1915
      7   0.1202  0.0527     0.0251  0.1925
      8   0.1224  0.0513     0.0298  0.1927
      9   0.1267  0.0501     0.0342  0.1934
     10   0.1278  0.0504     0.0347  0.1938
     11   0.1306  0.0497     0.0370  0.1942
     12   0.1329  0.0492     0.0389  0.1946
     13   0.0548  0.0281     0.0152  0.1050
     14   0.0577  0.0284     0.0172  0.1085
     15   0.0584  0.0282     0.0183  0.1089
     16   0.0607  0.0284     0.0208  0.1114
     17   0.0613  0.0282     0.0215  0.1118
     18   0.0636  0.0284     0.0230  0.1145
     19   0.0640  0.0283     0.0236  0.1148
     20   0.0645  0.0282     0.0243  0.1151
     21   0.0653  0.0281     0.0252  0.1157
     22   0.0632  0.0270     0.0245  0.1110
     23   0.0460  0.0176     0.0181  0.0751
     24   0.0472  0.0176     0.0194  0.0762
     25   0.0485  0.0177     0.0209  0.0777
     26   0.0376  0.0130     0.0152  0.0579
     27   0.0384  0.0130     0.0158  0.0587
     28   0.0395  0.0132     0.0165  0.0602
     29   0.0316  0.0104     0.0126  0.0470
     30   0.0322  0.0103     0.0139  0.0474
     31   0.0328  0.0103     0.0143  0.0478
     32   0.0334  0.0103     0.0147  0.0481
     33   0.0336  0.0102     0.0149  0.0482
     34   0.0342  0.0102     0.0153  0.0488
     35   0.0283  0.0084     0.0118  0.0401
     36   0.0288  0.0084     0.0127  0.0404
     37   0.0292  0.0083     0.0138  0.0407
     38   0.0297  0.0083     0.0141  0.0410
     39   0.0301  0.0083     0.0144  0.0412
     40   0.0305  0.0082     0.0146  0.0414
     41   0.0310  0.0082     0.0149  0.0419

