trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1133 630.00  0.00 800.00 520.00  0
  1  681 380.00  0.00 800.00 156.00  0
  2  804 450.00  0.00 800.00 26.00  0
  3  676 380.00  0.00 800.00 17.20  0
  4  728 410.00  0.00 800.00 10.80  1
  5  676 360.00  0.00 800.00 21.50  0
  6  728 430.00  0.00 800.00 12.90  0
  7  728 420.00  0.00 800.00 12.90  0
  8  728 390.00  0.00 800.00  8.60  1
  9  728 420.00  0.00 800.00 12.90  0
 10  728 410.00  0.00 800.00 12.90  0
 11  728 420.00  0.00 800.00 12.90  0
 12  728 420.00  0.00 800.00 12.90  0
 13  728 410.00  0.00 800.00  8.60  0
 14  693 390.00  0.00 800.00 12.90  0
 15  693 410.00  0.00 800.00 17.20  0
 16  764 430.00  0.00 800.00 10.80  0
 17  764 450.00  0.00 800.00 12.90  0
 18  693 390.00  0.00 800.00 12.90  0
 19  693 400.00  0.00 800.00 17.20  0
 20  693 390.00  0.00 800.00 17.20  0
 21  693 370.00  0.00 800.00 17.20  0
 22  693 380.00  0.00 800.00 10.80  0
 23  124  70.00  0.00 800.00 260.00  1
 24  782 440.00  0.00 800.00 10.80  0
 25  711 400.00  0.00 800.00 12.90  0
 26 1388 780.00  0.00 800.00  1.00  1
 27  747 420.00  0.00 800.00 12.90  0
 28  747 410.00  0.00 800.00 10.80  0
 29  406 230.00  0.00 800.00 17.20  0
 30  231 130.00  0.00 800.00 156.00  0
 31 1335 750.00  0.00 800.00  2.00  0
 32  765 430.00  0.00 800.00 12.90  0
 33  765 420.00  0.00 800.00 17.20  0
 34   85  50.00  0.00 800.00 52.00  1
 35  818 460.00  0.00 800.00 10.80  1
 36  249 140.00  0.00 800.00 156.00  0
 37  391 220.00  0.00 800.00 52.00  0
 38  836 470.00  0.00 800.00 10.80  0
 39 1206 680.00  0.00 800.00  0.43  1
 40  605 340.00  0.00 800.00 21.50  0
 41 1335 750.00  0.00 800.00  2.00  0
