Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2786  1.7834    -9.1808 -3.6392
      1  -4.7991  0.9898    -6.3662 -3.4711
      2  -3.9765  0.6432    -4.7859 -3.2877
      3  -3.5612  0.5772    -4.1785 -3.0475
      4  -3.7688  0.5276    -4.3037 -3.5279
      5  -3.7273  0.3894    -4.1910 -3.5393
      6  -3.7095  0.2991    -4.1668 -3.5474
      7  -3.6996  0.2390    -4.1486 -3.5545
      8  -3.7084  0.1862    -4.1472 -3.6472
      9  -3.7042  0.1589    -4.1358 -3.6506
     10  -3.7025  0.1440    -4.1315 -3.6531
     11  -3.7055  0.1298    -4.1316 -3.6847
     12  -3.7072  0.1224    -4.1316 -3.6864
     13  -3.7059  0.1179    -4.1266 -3.6864
     14  -3.7046  0.1146    -4.1215 -3.6864
     15  -3.7039  0.1126    -4.1182 -3.6864
     16  -3.7048  0.1107    -4.1184 -3.6873
     17  -3.7060  0.1087    -4.1188 -3.6886
     18  -3.7056  0.1078    -4.1167 -3.6886
     19  -3.7050  0.1068    -4.1142 -3.6885
     20  -3.7055  0.1061    -4.1143 -3.6890
     21  -3.7052  0.1056    -4.1131 -3.6890
     22  -3.5649  0.1737    -4.0162 -3.4325
     23  -3.4860  0.1421    -3.9251 -3.4230
     24  -3.4460  0.1104    -3.8725 -3.4200
     25  -3.4438  0.1070    -3.8665 -3.4200
     26  -3.4423  0.1046    -3.8619 -3.4200
     27  -3.4412  0.1029    -3.8584 -3.4200
     28  -3.4160  0.0750    -3.6840 -3.4169
     29  -3.4642  0.1265    -3.9008 -3.4199
     30  -3.4629  0.1249    -3.8990 -3.4199
     31  -3.4604  0.1223    -3.8955 -3.4199
     32  -3.4586  0.1204    -3.8928 -3.4199
     33  -3.4572  0.1189    -3.8907 -3.4199
     34  -3.4562  0.1177    -3.8891 -3.4199
     35  -3.4547  0.1161    -3.8866 -3.4199
     36  -3.4306  0.0936    -3.8232 -3.4181
     37  -3.4556  0.1122    -3.8853 -3.4218
     38  -3.4545  0.1111    -3.8834 -3.4217
     39  -3.4992  0.1340    -3.9200 -3.4266
     40  -3.5714  0.1390    -3.9382 -3.4400
     41  -3.6163  0.1222    -3.9434 -3.4624

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0589     0.0063  0.1898
      1   0.1012  0.0589     0.0064  0.1898
      2   0.1009  0.0590     0.0062  0.1897
      3   0.0978  0.0594     0.0050  0.1891
      4   0.1005  0.0592     0.0048  0.1896
      5   0.1044  0.0573     0.0104  0.1900
      6   0.1062  0.0563     0.0141  0.1902
      7   0.1077  0.0554     0.0167  0.1904
      8   0.1108  0.0539     0.0216  0.1907
      9   0.1117  0.0533     0.0234  0.1908
     10   0.1122  0.0531     0.0243  0.1909
     11   0.1133  0.0524     0.0265  0.1910
     12   0.1141  0.0520     0.0280  0.1911
     13   0.1146  0.0517     0.0289  0.1911
     14   0.1150  0.0514     0.0297  0.1912
     15   0.1154  0.0512     0.0303  0.1912
     16   0.1158  0.0510     0.0312  0.1912
     17   0.1165  0.0506     0.0322  0.1913
     18   0.1167  0.0505     0.0327  0.1913
     19   0.1169  0.0504     0.0332  0.1913
     20   0.1172  0.0502     0.0338  0.1914
     21   0.1173  0.0501     0.0340  0.1914
     22   0.0397  0.0190     0.0132  0.0730
     23   0.0435  0.0211     0.0140  0.0806
     24   0.0474  0.0221     0.0150  0.0855
     25   0.0477  0.0220     0.0154  0.0858
     26   0.0480  0.0220     0.0157  0.0859
     27   0.0482  0.0219     0.0160  0.0861
     28   0.0500  0.0225     0.0163  0.0884
     29   0.0346  0.0144     0.0117  0.0586
     30   0.0348  0.0144     0.0121  0.0587
     31   0.0351  0.0143     0.0127  0.0589
     32   0.0354  0.0143     0.0133  0.0591
     33   0.0356  0.0142     0.0138  0.0593
     34   0.0358  0.0142     0.0140  0.0594
     35   0.0360  0.0142     0.0142  0.0596
     36   0.0378  0.0148     0.0146  0.0618
     37   0.0359  0.0137     0.0144  0.0584
     38   0.0360  0.0137     0.0145  0.0585
     39   0.0332  0.0118     0.0141  0.0523
     40   0.0306  0.0100     0.0137  0.0460
     41   0.0308  0.0098     0.0140  0.0459

