Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.5546  2.7068    -8.9363 -0.4767
      1  -2.1867  1.4101    -4.3548 -0.2368
      2  -1.1453  0.9183    -2.3406 -0.1305
      3  -1.6542  0.6947    -2.4199 -1.0852
      4  -2.0619  0.6423    -2.6757 -1.7062
      5  -2.2433  0.6588    -3.0321 -1.9777
      6  -2.7059  1.0854    -4.8814 -2.1170
      7  -3.4430  1.4417    -6.8952 -2.2114
      8  -3.0066  1.0257    -4.7076 -2.1927
      9  -2.7785  0.8552    -3.8902 -2.1596
     10  -2.6309  0.7362    -3.4101 -2.1333
     11  -2.7459  0.7040    -3.5401 -2.3134
     12  -2.6643  0.5695    -3.2691 -2.3030
     13  -2.6103  0.4614    -3.1304 -2.2945
     14  -2.6680  0.4055    -3.1455 -2.4126
     15  -2.6287  0.3340    -3.0965 -2.4067
     16  -2.6550  0.2762    -3.1042 -2.4578
     17  -2.6281  0.2290    -3.0400 -2.4479
     18  -2.5917  0.2250    -2.8991 -2.4166
     19  -2.5067  0.3139    -2.8900 -2.3404
     20  -2.4396  0.3274    -2.8710 -2.2248
     21  -2.4520  0.2642    -2.8717 -2.3293
     22  -2.4172  0.2329    -2.8478 -2.2922
     23  -2.3950  0.1987    -2.8159 -2.2781
     24  -2.3817  0.1686    -2.7759 -2.2751
     25  -2.3908  0.1394    -2.7816 -2.3760
     26  -2.3797  0.1190    -2.7116 -2.3710
     27  -2.3860  0.1016    -2.7206 -2.3809
     28  -2.3844  0.0924    -2.7018 -2.3812
     29  -2.3986  0.0973    -2.7758 -2.3856
     30  -2.3866  0.0796    -2.6808 -2.3849
     31  -2.3843  0.0726    -2.6402 -2.3851
     32  -2.3821  0.0662    -2.6362 -2.3852
     33  -2.3775  0.0559    -2.6315 -2.3850
     34  -2.3796  0.0506    -2.6319 -2.3867
     35  -2.3771  0.0428    -2.6292 -2.3867
     36  -2.3747  0.0359    -2.6271 -2.3864
     37  -2.3760  0.0307    -2.6272 -2.3875
     38  -2.3758  0.0289    -2.6269 -2.3876
     39  -2.3767  0.0259    -2.6272 -2.3883
     40  -2.3772  0.0244    -2.6273 -2.3886
     41  -2.3764  0.0194    -2.6265 -2.3886

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0585     0.0073  0.1900
      1   0.1014  0.0589     0.0063  0.1898
      2   0.1018  0.0586     0.0071  0.1898
      3   0.1018  0.0587     0.0070  0.1899
      4   0.0992  0.0595     0.0051  0.1894
      5   0.0982  0.0604     0.0042  0.1895
      6   0.0418  0.0389     0.0001  0.1199
      7   0.0144  0.0121     0.0001  0.0348
      8   0.0173  0.0131     0.0001  0.0395
      9   0.0202  0.0143     0.0001  0.0444
     10   0.0228  0.0152     0.0006  0.0482
     11   0.0228  0.0151     0.0007  0.0479
     12   0.0251  0.0154     0.0016  0.0510
     13   0.0271  0.0157     0.0028  0.0533
     14   0.0291  0.0164     0.0037  0.0565
     15   0.0312  0.0168     0.0054  0.0594
     16   0.0334  0.0172     0.0073  0.0619
     17   0.0355  0.0175     0.0083  0.0649
     18   0.0355  0.0176     0.0083  0.0649
     19   0.0272  0.0131     0.0051  0.0478
     20   0.0261  0.0130     0.0042  0.0468
     21   0.0275  0.0129     0.0065  0.0478
     22   0.0288  0.0135     0.0072  0.0504
     23   0.0303  0.0139     0.0077  0.0527
     24   0.0316  0.0141     0.0083  0.0541
     25   0.0329  0.0140     0.0095  0.0550
     26   0.0343  0.0142     0.0103  0.0570
     27   0.0355  0.0141     0.0119  0.0581
     28   0.0359  0.0140     0.0128  0.0585
     29   0.0359  0.0139     0.0132  0.0582
     30   0.0373  0.0141     0.0142  0.0600
     31   0.0379  0.0141     0.0147  0.0604
     32   0.0386  0.0140     0.0152  0.0609
     33   0.0397  0.0142     0.0159  0.0620
     34   0.0407  0.0141     0.0168  0.0630
     35   0.0417  0.0142     0.0176  0.0644
     36   0.0430  0.0145     0.0186  0.0662
     37   0.0439  0.0144     0.0200  0.0670
     38   0.0442  0.0144     0.0208  0.0672
     39   0.0454  0.0145     0.0214  0.0685
     40   0.0463  0.0146     0.0220  0.0692
     41   0.0472  0.0146     0.0226  0.0704

