trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  867 490.00  0.00 800.00  2.00  1
  1  682 380.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  0
  3  766 430.00  0.00 800.00 17.20  0
  4  765 430.00  0.00 800.00 12.90  0
  5  728 410.00  0.00 800.00 10.80  0
  6  675 380.00  0.00 800.00 12.90  1
  7  675 380.00  0.00 800.00 17.20  0
  8  675 380.00  0.00 800.00 10.80  1
  9  728 410.00  0.00 800.00 10.80  1
 10  657 370.00  0.00 800.00 12.90  0
 11  675 380.00  0.00 800.00 12.90  0
 12  693 390.00  0.00 800.00 12.90  0
 13  764 430.00  0.00 800.00 10.80  0
 14  711 400.00  0.00 800.00 12.90  0
 15  711 380.00  0.00 800.00 17.20  0
 16  764 430.00  0.00 800.00 10.80  0
 17  764 410.00  0.00 800.00 12.90  0
 18  764 450.00  0.00 800.00 12.90  0
 19  764 430.00  0.00 800.00 12.90  0
 20  693 390.00  0.00 800.00 12.90  0
 21  764 440.00  0.00 800.00  8.60  0
 22  835 470.00  0.00 800.00  8.60  0
 23  693 390.00  0.00 800.00 12.90  0
 24  515 290.00  0.00 800.00 21.50  0
 25  515 290.00  0.00 800.00 26.00  0
 26  798 450.00  0.00 800.00  6.44  0
 27  139  80.00  0.00 800.00 52.00  0
 28  406 230.00  0.00 800.00 17.20  0
 29  783 440.00  0.00 800.00 12.90  0
 30  836 470.00  0.00 800.00 10.80  0
 31  266 150.00  0.00 800.00 104.00  0
 32  851 480.00  0.00 800.00  4.30  1
 33  996 560.00  0.00 800.00  6.44  1
 34  570 320.00  0.00 800.00 26.00  0
 35  854 480.00  0.00 800.00 10.80  0
 36  783 440.00  0.00 800.00 12.90  0
 37  605 340.00  0.00 800.00 21.50  0
 38  459 260.00  0.00 800.00 12.90  1
 39  836 470.00  0.00 800.00 10.80  0
 40  179 100.00  0.00 800.00 520.00  0
 41  246 140.00  0.00 800.00 26.00  1
