Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4676  2.1618    -9.0873 -2.4948
      1  -5.2866  2.1973    -9.0575 -2.4509
      2  -5.0524  2.2206    -9.0115 -2.4171
      3  -4.8022  2.2182    -8.9501 -2.3947
      4  -3.9952  1.9167    -8.4361 -2.3653
      5  -3.6945  1.7189    -7.9430 -2.3575
      6  -3.2293  1.3871    -6.7692 -2.3455
      7  -2.9306  1.1569    -5.4525 -2.3364
      8  -2.7412  0.9501    -4.0879 -2.3311
      9  -2.6143  0.7700    -3.4786 -2.3275
     10  -2.5272  0.6181    -3.2014 -2.3250
     11  -2.4677  0.4915    -3.0593 -2.3232
     12  -2.4256  0.3912    -2.9502 -2.3218
     13  -2.3956  0.3111    -2.8455 -2.3207
     14  -2.3737  0.2482    -2.8177 -2.3198
     15  -2.3573  0.1992    -2.7910 -2.3191
     16  -2.3428  0.1619    -2.7572 -2.3184
     17  -2.3341  0.1314    -2.7278 -2.3180
     18  -2.3270  0.1077    -2.6902 -2.3176
     19  -2.3225  0.0901    -2.6558 -2.3174
     20  -2.3177  0.0753    -2.5945 -2.3172
     21  -2.3156  0.0659    -2.5777 -2.3171
     22  -2.3123  0.0558    -2.5745 -2.3169
     23  -2.3109  0.0500    -2.5731 -2.3168
     24  -2.3101  0.0464    -2.5723 -2.3168
     25  -2.3081  0.0395    -2.5704 -2.3167
     26  -2.3055  0.0292    -2.5679 -2.3165
     27  -2.3048  0.0250    -2.5672 -2.3165
     28  -2.3035  0.0169    -2.5660 -2.3164
     29  -2.3033  0.0140    -2.5657 -2.3164
     30  -2.3029  0.0098    -2.5654 -2.3164
     31  -2.3028  0.0079    -2.5653 -2.3164
     32  -2.3027  0.0056    -2.5652 -2.3164
     33  -2.3027  0.0046    -2.5651 -2.3164
     34  -2.3026  0.0041    -2.5651 -2.3164
     35  -2.3026  0.0033    -2.5651 -2.3164
     36  -2.3026  0.0026    -2.5651 -2.3164
     37  -2.3026  0.0024    -2.5651 -2.3164
     38  -2.3026  0.0023    -2.5651 -2.3164
     39  -2.3026  0.0019    -2.5651 -2.3164
     40  -2.3026  0.0014    -2.5651 -2.3164
     41  -2.3026  0.0011    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0018  0.0044     0.0000  0.0066
      1   0.0029  0.0053     0.0000  0.0100
      2   0.0043  0.0061     0.0000  0.0125
      3   0.0059  0.0064     0.0000  0.0138
      4   0.0072  0.0072     0.0000  0.0179
      5   0.0085  0.0072     0.0000  0.0191
      6   0.0098  0.0076     0.0000  0.0207
      7   0.0112  0.0082     0.0001  0.0240
      8   0.0125  0.0086     0.0001  0.0261
      9   0.0138  0.0090     0.0003  0.0275
     10   0.0151  0.0093     0.0007  0.0297
     11   0.0163  0.0096     0.0010  0.0315
     12   0.0175  0.0098     0.0013  0.0330
     13   0.0187  0.0100     0.0018  0.0341
     14   0.0198  0.0102     0.0023  0.0357
     15   0.0210  0.0104     0.0030  0.0374
     16   0.0222  0.0107     0.0039  0.0391
     17   0.0232  0.0108     0.0052  0.0402
     18   0.0242  0.0110     0.0070  0.0412
     19   0.0251  0.0110     0.0074  0.0421
     20   0.0260  0.0112     0.0078  0.0437
     21   0.0267  0.0112     0.0082  0.0445
     22   0.0276  0.0113     0.0087  0.0457
     23   0.0283  0.0113     0.0091  0.0463
     24   0.0288  0.0113     0.0095  0.0467
     25   0.0296  0.0114     0.0101  0.0475
     26   0.0307  0.0118     0.0108  0.0492
     27   0.0315  0.0118     0.0117  0.0503
     28   0.0325  0.0122     0.0126  0.0522
     29   0.0333  0.0123     0.0139  0.0531
     30   0.0345  0.0127     0.0142  0.0546
     31   0.0353  0.0128     0.0146  0.0554
     32   0.0365  0.0131     0.0151  0.0576
     33   0.0373  0.0132     0.0156  0.0586
     34   0.0377  0.0131     0.0159  0.0590
     35   0.0385  0.0132     0.0164  0.0599
     36   0.0393  0.0133     0.0171  0.0606
     37   0.0401  0.0134     0.0178  0.0614
     38   0.0409  0.0134     0.0186  0.0621
     39   0.0417  0.0135     0.0195  0.0632
     40   0.0428  0.0138     0.0206  0.0652
     41   0.0436  0.0139     0.0211  0.0661

