Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8682  1.5839    -7.4420 -2.5710
      1  -3.6045  0.9268    -5.0024 -2.4420
      2  -4.2751  0.6158    -5.0601 -3.7047
      3  -3.9775  0.4903    -4.5121 -3.6313
      4  -4.1314  0.4016    -4.6109 -3.9629
      5  -4.2747  0.3735    -4.7285 -4.1091
      6  -4.2650  0.2951    -4.7059 -4.1300
      7  -4.2289  0.2079    -4.5068 -4.1199
      8  -4.2230  0.1602    -4.5049 -4.1229
      9  -4.2196  0.1298    -4.5032 -4.1254
     10  -4.2201  0.1104    -4.5031 -4.1342
     11  -4.2205  0.0988    -4.5030 -4.1407
     12  -4.2197  0.0915    -4.5024 -4.1415
     13  -4.2201  0.0873    -4.5023 -4.1456
     14  -4.2205  0.0845    -4.5023 -4.1497
     15  -4.2209  0.0825    -4.5023 -4.1540
     16  -4.2211  0.0815    -4.5023 -4.1565
     17  -4.2207  0.0801    -4.5019 -4.1566
     18  -4.2211  0.0790    -4.5019 -4.1610
     19  -4.0616  0.2300    -4.5561 -3.8214
     20  -4.1571  0.2295    -4.6837 -3.9749
     21  -4.1382  0.2082    -4.6278 -3.9726
     22  -4.1428  0.1981    -4.6277 -3.9773
     23  -4.1478  0.1910    -4.6285 -3.9817
     24  -4.1543  0.1853    -4.6312 -3.9865
     25  -4.1581  0.1815    -4.6318 -3.9895
     26  -4.1494  0.1750    -4.5934 -3.9881
     27  -4.1538  0.1722    -4.5960 -3.9911
     28  -4.1458  0.1674    -4.5492 -3.9896
     29  -4.1508  0.1650    -4.5542 -3.9927
     30  -4.1442  0.1615    -4.5122 -3.9913
     31  -4.0744  0.1556    -4.4904 -3.9756
     32  -4.1411  0.1533    -4.5053 -3.9938
     33  -4.1879  0.1391    -4.5129 -4.0199
     34  -4.2172  0.1238    -4.5739 -4.0617
     35  -4.2348  0.1118    -4.6066 -4.1262
     36  -4.2256  0.1049    -4.5189 -4.1107
     37  -4.2364  0.0951    -4.5468 -4.1952
     38  -4.2428  0.0886    -4.5633 -4.2399
     39  -4.2363  0.0809    -4.5104 -4.2388
     40  -4.2367  0.0798    -4.5104 -4.2393
     41  -4.2356  0.0780    -4.5092 -4.2392

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0591     0.0056  0.1897
      1   0.1016  0.0590     0.0061  0.1899
      2   0.1017  0.0591     0.0056  0.1899
      3   0.1037  0.0585     0.0074  0.1902
      4   0.1075  0.0574     0.0104  0.1908
      5   0.1068  0.0577     0.0100  0.1908
      6   0.1085  0.0566     0.0140  0.1909
      7   0.1175  0.0535     0.0225  0.1921
      8   0.1187  0.0527     0.0254  0.1922
      9   0.1198  0.0519     0.0281  0.1922
     10   0.1203  0.0515     0.0294  0.1923
     11   0.1207  0.0512     0.0304  0.1923
     12   0.1211  0.0508     0.0315  0.1923
     13   0.1214  0.0507     0.0321  0.1924
     14   0.1216  0.0505     0.0327  0.1924
     15   0.1218  0.0503     0.0334  0.1924
     16   0.1220  0.0502     0.0338  0.1924
     17   0.1223  0.0500     0.0345  0.1924
     18   0.1225  0.0498     0.0351  0.1924
     19   0.0239  0.0099     0.0073  0.0391
     20   0.0224  0.0092     0.0065  0.0358
     21   0.0231  0.0091     0.0073  0.0368
     22   0.0236  0.0091     0.0076  0.0373
     23   0.0240  0.0091     0.0078  0.0377
     24   0.0245  0.0091     0.0081  0.0383
     25   0.0249  0.0091     0.0083  0.0386
     26   0.0253  0.0090     0.0087  0.0390
     27   0.0257  0.0090     0.0089  0.0393
     28   0.0261  0.0090     0.0093  0.0397
     29   0.0265  0.0090     0.0096  0.0400
     30   0.0269  0.0090     0.0100  0.0403
     31   0.0265  0.0087     0.0098  0.0394
     32   0.0254  0.0082     0.0093  0.0374
     33   0.0254  0.0083     0.0093  0.0378
     34   0.0260  0.0086     0.0095  0.0389
     35   0.0267  0.0089     0.0099  0.0399
     36   0.0274  0.0089     0.0106  0.0406
     37   0.0281  0.0091     0.0112  0.0413
     38   0.0288  0.0093     0.0119  0.0424
     39   0.0295  0.0093     0.0132  0.0435
     40   0.0297  0.0093     0.0137  0.0436
     41   0.0299  0.0093     0.0140  0.0438

