Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1957  1.3110    -6.2992 -2.4968
      1  -5.1720  0.9335    -7.0809 -4.2693
      2  -4.5585  0.5962    -5.2575 -4.1105
      3  -4.3798  0.5038    -4.8851 -4.0215
      4  -4.5473  0.4637    -5.0001 -4.3299
      5  -4.8399  0.8791    -6.8359 -4.1829
      6  -4.7199  0.9285    -6.9628 -3.9289
      7  -4.6710  0.7184    -5.6530 -4.2688
      8  -4.5847  0.6123    -5.0769 -4.2699
      9  -4.5725  0.4664    -5.0259 -4.3957
     10  -4.5337  0.3632    -4.9029 -4.4068
     11  -4.5313  0.2721    -4.8728 -4.5143
     12  -4.5222  0.2032    -4.8243 -4.5150
     13  -4.5135  0.7638    -5.5238 -4.0034
     14  -4.4574  0.5828    -5.0194 -4.0494
     15  -4.4529  0.4572    -4.9674 -4.1890
     16  -4.4653  0.3717    -4.9484 -4.2548
     17  -4.3958  0.4367    -4.8578 -4.1701
     18  -4.3933  0.3483    -4.8075 -4.2418
     19  -4.3405  0.3262    -4.7721 -4.2150
     20  -4.4720  0.5704    -5.0356 -4.1488
     21  -4.4358  0.4426    -4.9526 -4.1816
     22  -4.4365  0.3573    -4.9262 -4.2449
     23  -4.4405  0.2946    -4.9112 -4.2564
     24  -4.4237  0.2465    -4.8278 -4.2560
     25  -4.3572  0.3244    -4.7848 -4.1639
     26  -4.3410  0.2683    -4.7746 -4.1696
     27  -4.4163  0.3377    -4.8846 -4.2382
     28  -4.4193  0.2802    -4.8696 -4.2479
     29  -4.4042  0.2401    -4.7886 -4.2476
     30  -4.4141  0.2116    -4.7886 -4.2564
     31  -4.3518  0.2909    -4.7832 -4.1537
     32  -4.3379  0.2475    -4.7742 -4.1555
     33  -4.3453  0.2182    -4.7742 -4.2239
     34  -4.3528  0.1980    -4.7746 -4.2420
     35  -4.3390  0.1826    -4.7665 -4.2410
     36  -4.4020  0.2151    -4.7890 -4.2496
     37  -4.3936  0.1961    -4.7835 -4.2494
     38  -4.3322  0.2547    -4.7767 -4.1121
     39  -4.3384  0.2257    -4.7765 -4.1542
     40  -4.4141  0.3428    -4.9490 -4.1602
     41  -4.3988  0.2909    -4.9126 -4.1597

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0985  0.0600     0.0034  0.1894
      1   0.0965  0.0606     0.0029  0.1891
      2   0.0994  0.0598     0.0028  0.1895
      3   0.1023  0.0590     0.0049  0.1900
      4   0.1049  0.0586     0.0055  0.1905
      5   0.0446  0.0388     0.0000  0.1180
      6   0.0398  0.0351     0.0000  0.1048
      7   0.0445  0.0347     0.0001  0.1083
      8   0.0508  0.0365     0.0001  0.1173
      9   0.0553  0.0359     0.0033  0.1207
     10   0.0606  0.0360     0.0080  0.1257
     11   0.0634  0.0353     0.0124  0.1276
     12   0.0646  0.0349     0.0149  0.1282
     13   0.0210  0.0136     0.0001  0.0419
     14   0.0220  0.0131     0.0002  0.0425
     15   0.0236  0.0128     0.0016  0.0439
     16   0.0254  0.0129     0.0030  0.0457
     17   0.0226  0.0115     0.0018  0.0400
     18   0.0237  0.0113     0.0032  0.0406
     19   0.0244  0.0114     0.0037  0.0414
     20   0.0167  0.0088     0.0002  0.0288
     21   0.0176  0.0085     0.0011  0.0295
     22   0.0185  0.0083     0.0019  0.0304
     23   0.0193  0.0082     0.0027  0.0312
     24   0.0201  0.0081     0.0038  0.0318
     25   0.0171  0.0072     0.0019  0.0266
     26   0.0177  0.0071     0.0025  0.0269
     27   0.0155  0.0064     0.0015  0.0240
     28   0.0161  0.0063     0.0020  0.0245
     29   0.0166  0.0062     0.0025  0.0250
     30   0.0172  0.0061     0.0032  0.0254
     31   0.0143  0.0054     0.0014  0.0203
     32   0.0147  0.0053     0.0018  0.0205
     33   0.0152  0.0053     0.0022  0.0206
     34   0.0156  0.0052     0.0027  0.0207
     35   0.0160  0.0052     0.0033  0.0216
     36   0.0141  0.0047     0.0018  0.0196
     37   0.0145  0.0046     0.0022  0.0198
     38   0.0122  0.0043     0.0011  0.0170
     39   0.0126  0.0042     0.0012  0.0174
     40   0.0099  0.0038     0.0006  0.0133
     41   0.0102  0.0038     0.0007  0.0134

