Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7091  2.0871    -9.1209 -2.6299
      1  -5.6894  2.0930    -9.1181 -2.6178
      2  -5.6703  2.0984    -9.1154 -2.6066
      3  -4.6075  1.8202    -8.5368 -2.4828
      4  -4.4070  1.6946    -8.1743 -2.4684
      5  -3.7444  1.5281    -7.5986 -2.4013
      6  -3.5390  1.2960    -6.4210 -2.3945
      7  -3.1637  1.1604    -5.6261 -2.3630
      8  -3.0435  0.9444    -4.6607 -2.3607
      9  -2.8360  0.8040    -3.9848 -2.3468
     10  -2.6943  0.6948    -3.5989 -2.3376
     11  -2.6063  0.5735    -3.3521 -2.3333
     12  -2.5480  0.4671    -3.2053 -2.3307
     13  -2.4925  0.3940    -3.0853 -2.3273
     14  -2.4588  0.3244    -3.0279 -2.3256
     15  -2.4239  0.2735    -2.9224 -2.3234
     16  -2.4037  0.2277    -2.8477 -2.3223
     17  -2.3856  0.1921    -2.8275 -2.3213
     18  -2.3711  0.1638    -2.8099 -2.3204
     19  -2.3644  0.1434    -2.8008 -2.3200
     20  -2.3535  0.1257    -2.7837 -2.3193
     21  -2.3435  0.1104    -2.7629 -2.3187
     22  -2.3367  0.0987    -2.7433 -2.3183
     23  -2.3223  0.0784    -2.6588 -2.3174
     24  -2.3192  0.0701    -2.6226 -2.3173
     25  -2.3164  0.0630    -2.5788 -2.3171
     26  -2.3138  0.0562    -2.5761 -2.3170
     27  -2.3114  0.0497    -2.5737 -2.3169
     28  -2.3068  0.0351    -2.5691 -2.3166
     29  -2.3060  0.0314    -2.5684 -2.3166
     30  -2.3054  0.0280    -2.5677 -2.3165
     31  -2.3048  0.0249    -2.5672 -2.3165
     32  -2.3037  0.0177    -2.5661 -2.3165
     33  -2.3036  0.0170    -2.5661 -2.3165
     34  -2.3034  0.0148    -2.5658 -2.3164
     35  -2.3030  0.0109    -2.5655 -2.3164
     36  -2.3029  0.0096    -2.5654 -2.3164
     37  -2.3029  0.0093    -2.5654 -2.3164
     38  -2.3027  0.0065    -2.5652 -2.3164
     39  -2.3027  0.0056    -2.5652 -2.3164
     40  -2.3027  0.0049    -2.5652 -2.3164
     41  -2.3027  0.0048    -2.5652 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0037  0.0056     0.0000  0.0122
      1   0.0053  0.0061     0.0000  0.0135
      2   0.0068  0.0062     0.0000  0.0150
      3   0.0069  0.0064     0.0000  0.0157
      4   0.0081  0.0062     0.0000  0.0169
      5   0.0086  0.0065     0.0000  0.0181
      6   0.0094  0.0062     0.0000  0.0186
      7   0.0101  0.0066     0.0001  0.0197
      8   0.0106  0.0064     0.0001  0.0199
      9   0.0114  0.0068     0.0003  0.0209
     10   0.0123  0.0072     0.0004  0.0230
     11   0.0132  0.0074     0.0006  0.0246
     12   0.0141  0.0076     0.0008  0.0256
     13   0.0149  0.0078     0.0010  0.0266
     14   0.0158  0.0080     0.0013  0.0273
     15   0.0166  0.0082     0.0016  0.0284
     16   0.0175  0.0083     0.0019  0.0298
     17   0.0183  0.0084     0.0024  0.0310
     18   0.0191  0.0085     0.0030  0.0320
     19   0.0198  0.0085     0.0037  0.0327
     20   0.0206  0.0086     0.0047  0.0334
     21   0.0213  0.0087     0.0060  0.0340
     22   0.0220  0.0088     0.0071  0.0346
     23   0.0225  0.0089     0.0073  0.0354
     24   0.0231  0.0089     0.0076  0.0364
     25   0.0238  0.0090     0.0079  0.0373
     26   0.0245  0.0090     0.0082  0.0382
     27   0.0252  0.0091     0.0085  0.0390
     28   0.0257  0.0093     0.0087  0.0398
     29   0.0263  0.0093     0.0091  0.0402
     30   0.0269  0.0094     0.0095  0.0407
     31   0.0275  0.0094     0.0100  0.0412
     32   0.0282  0.0096     0.0105  0.0425
     33   0.0284  0.0096     0.0109  0.0428
     34   0.0290  0.0096     0.0116  0.0436
     35   0.0299  0.0099     0.0125  0.0450
     36   0.0304  0.0099     0.0136  0.0456
     37   0.0310  0.0099     0.0141  0.0462
     38   0.0257  0.0077     0.0101  0.0366
     39   0.0261  0.0077     0.0105  0.0371
     40   0.0265  0.0077     0.0111  0.0376
     41   0.0269  0.0077     0.0118  0.0381

