Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9349  2.5573    -9.0339 -1.0656
      1  -2.8814  1.4441    -5.1253 -0.8114
      2  -1.8157  0.9400    -3.1089 -0.6009
      3  -1.1430  0.7385    -1.8498 -0.3861
      4  -0.8407  0.6596    -1.4113 -0.2717
      5  -0.6470  0.5975    -1.0664 -0.1722
      6  -0.8339  0.5391    -1.2007 -0.6244
      7  -0.7950  0.4057    -1.0542 -0.6215
      8  -0.7794  0.3003    -1.0498 -0.6262
      9  -0.7726  0.2259    -1.0483 -0.6315
     10  -0.6313  1.3819    -3.2178 -0.0543
     11  -0.4756  1.0278    -1.0594 -0.0528
     12  -0.3887  1.0659    -1.0048 -0.0389
     13  -0.2918  0.8255    -0.7810 -0.0370
     14  -0.2326  0.6244    -0.7387 -0.0360
     15  -0.1783  0.5359    -0.6420 -0.0323
     16  -0.1433  0.4286    -0.5333 -0.0307
     17  -0.1028  0.3925    -0.5041 -0.0276
     18  -0.0853  0.3028    -0.4919 -0.0271
     19  -0.0691  0.2426    -0.4750 -0.0263
     20  -0.0537  0.1983    -0.4501 -0.0254
     21  -0.0435  0.1596    -0.4243 -0.0249
     22  -0.0415  0.1276    -0.4213 -0.0249
     23  -0.0402  0.1077    -0.4190 -0.0248
     24  -0.0239  0.0981    -0.2725 -0.0239
     25  -0.0207  0.0786    -0.2696 -0.0237
     26  -0.0161  0.0658    -0.2652 -0.0235
     27  -0.0148  0.0522    -0.2641 -0.0234
     28  -0.0144  0.0435    -0.2639 -0.0234
     29  -0.0143  0.0383    -0.2638 -0.0234
     30  -0.0141  0.0352    -0.2636 -0.0234
     31  -0.0122  0.0267    -0.2618 -0.0233
     32  -0.0121  0.0248    -0.2617 -0.0233
     33  -0.0112  0.0191    -0.2609 -0.0233
     34  -0.0107  0.0147    -0.2604 -0.0232
     35  -0.0104  0.0114    -0.2601 -0.0232
     36  -0.0103  0.0094    -0.2600 -0.0232
     37  -0.0102  0.0085    -0.2599 -0.0232
     38  -0.0102  0.0069    -0.2599 -0.0232
     39  -0.0101  0.0058    -0.2599 -0.0232
     40  -0.0101  0.0050    -0.2598 -0.0232
     41  -0.0101  0.0048    -0.2598 -0.0232

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0069  0.1898
      1   0.1021  0.0585     0.0073  0.1898
      2   0.1031  0.0581     0.0085  0.1900
      3   0.1032  0.0579     0.0088  0.1899
      4   0.1027  0.0576     0.0098  0.1897
      5   0.1018  0.0575     0.0110  0.1896
      6   0.1123  0.0571     0.0125  0.1918
      7   0.1199  0.0544     0.0189  0.1927
      8   0.1236  0.0523     0.0248  0.1931
      9   0.1257  0.0510     0.0292  0.1932
     10   0.0178  0.0115     0.0001  0.0357
     11   0.0185  0.0112     0.0004  0.0362
     12   0.0175  0.0103     0.0003  0.0333
     13   0.0187  0.0102     0.0011  0.0342
     14   0.0196  0.0101     0.0019  0.0348
     15   0.0205  0.0103     0.0024  0.0366
     16   0.0216  0.0105     0.0033  0.0382
     17   0.0219  0.0104     0.0037  0.0384
     18   0.0228  0.0105     0.0051  0.0393
     19   0.0238  0.0106     0.0068  0.0404
     20   0.0248  0.0108     0.0073  0.0413
     21   0.0258  0.0109     0.0077  0.0428
     22   0.0260  0.0109     0.0080  0.0430
     23   0.0263  0.0108     0.0081  0.0432
     24   0.0247  0.0099     0.0078  0.0400
     25   0.0255  0.0100     0.0082  0.0408
     26   0.0263  0.0103     0.0084  0.0419
     27   0.0270  0.0104     0.0088  0.0430
     28   0.0272  0.0103     0.0090  0.0431
     29   0.0273  0.0103     0.0091  0.0432
     30   0.0274  0.0103     0.0092  0.0433
     31   0.0279  0.0105     0.0094  0.0444
     32   0.0280  0.0105     0.0095  0.0445
     33   0.0290  0.0108     0.0100  0.0460
     34   0.0298  0.0111     0.0105  0.0472
     35   0.0308  0.0114     0.0111  0.0484
     36   0.0316  0.0115     0.0120  0.0495
     37   0.0298  0.0106     0.0110  0.0464
     38   0.0305  0.0107     0.0118  0.0470
     39   0.0309  0.0108     0.0121  0.0476
     40   0.0316  0.0109     0.0132  0.0480
     41   0.0300  0.0101     0.0119  0.0457

