Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7612  2.0705    -9.1280 -2.6660
      1  -7.5064  1.1115    -6.0427 -6.0019
      2  -6.4572  0.6419    -7.4122 -5.8968
      3  -5.9955  0.5256    -6.6221 -5.6006
      4  -5.8217  0.5200    -6.3657 -5.2826
      5  -5.3945  0.9276    -6.3854 -3.5057
      6  -4.7412  1.2441    -6.9014 -2.7720
      7  -4.1802  1.3716    -7.3123 -2.5440
      8  -4.0452  1.2013    -6.0957 -2.5382
      9  -3.6015  1.2125    -6.0622 -2.4327
     10  -3.4898  1.0370    -5.2408 -2.4286
     11  -3.8237  1.0009    -5.4511 -2.6195
     12  -3.5335  0.9704    -5.0388 -2.5086
     13  -3.4692  0.8364    -4.7868 -2.5064
     14  -3.6728  0.7842    -4.9335 -2.7017
     15  -3.8399  0.7202    -5.0185 -2.9600
     16  -3.6889  0.6559    -4.7389 -2.8850
     17  -3.7889  0.5923    -4.7758 -3.0877
     18  -3.7325  0.5310    -4.6686 -3.0607
     19  -3.6353  0.4896    -4.4812 -2.9847
     20  -3.7032  0.4443    -4.5030 -3.1545
     21  -3.8938  0.4887    -4.7470 -3.3044
     22  -3.8224  0.4509    -4.6328 -3.2539
     23  -3.8781  0.4166    -4.6698 -3.3903
     24  -3.8516  0.3893    -4.6026 -3.3728
     25  -3.8958  0.3649    -4.6356 -3.4476
     26  -3.8550  0.3440    -4.5159 -3.4323
     27  -3.8941  0.3245    -4.5552 -3.4863
     28  -3.9056  0.3136    -4.5613 -3.5128
     29  -3.8708  0.2969    -4.4909 -3.4955
     30  -3.9021  0.2829    -4.4998 -3.5590
     31  -4.0249  0.3053    -4.6950 -3.6891
     32  -3.9933  0.2910    -4.6292 -3.6709
     33  -4.0212  0.2790    -4.6492 -3.7070
     34  -4.0790  0.2712    -4.7011 -3.7526
     35  -4.0551  0.2589    -4.6503 -3.7438
     36  -4.1212  0.2595    -4.7196 -3.8048
     37  -4.1390  0.2511    -4.7268 -3.8498
     38  -4.1197  0.2406    -4.6931 -3.8374
     39  -4.1360  0.2329    -4.7007 -3.8914
     40  -4.1901  0.2331    -4.7442 -3.9699
     41  -4.1753  0.2234    -4.7214 -3.9681

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0070  0.1898
      1   0.1019  0.0587     0.0070  0.1899
      2   0.0996  0.0596     0.0047  0.1895
      3   0.0985  0.0604     0.0032  0.1895
      4   0.0971  0.0604     0.0030  0.1892
      5   0.0355  0.0351     0.0001  0.1050
      6   0.0111  0.0095     0.0000  0.0265
      7   0.0074  0.0049     0.0000  0.0132
      8   0.0080  0.0046     0.0000  0.0134
      9   0.0073  0.0038     0.0000  0.0119
     10   0.0077  0.0034     0.0001  0.0121
     11   0.0077  0.0036     0.0001  0.0122
     12   0.0076  0.0034     0.0001  0.0119
     13   0.0079  0.0032     0.0002  0.0120
     14   0.0081  0.0034     0.0003  0.0125
     15   0.0084  0.0036     0.0003  0.0129
     16   0.0087  0.0038     0.0004  0.0133
     17   0.0091  0.0041     0.0004  0.0136
     18   0.0094  0.0042     0.0005  0.0138
     19   0.0098  0.0044     0.0006  0.0153
     20   0.0103  0.0047     0.0006  0.0166
     21   0.0089  0.0036     0.0005  0.0131
     22   0.0092  0.0038     0.0005  0.0134
     23   0.0096  0.0040     0.0006  0.0136
     24   0.0098  0.0041     0.0006  0.0137
     25   0.0102  0.0042     0.0007  0.0143
     26   0.0106  0.0044     0.0007  0.0154
     27   0.0111  0.0045     0.0008  0.0164
     28   0.0113  0.0045     0.0008  0.0168
     29   0.0118  0.0046     0.0009  0.0175
     30   0.0122  0.0046     0.0011  0.0180
     31   0.0104  0.0040     0.0007  0.0137
     32   0.0108  0.0041     0.0008  0.0138
     33   0.0112  0.0041     0.0009  0.0146
     34   0.0112  0.0041     0.0009  0.0148
     35   0.0116  0.0042     0.0010  0.0157
     36   0.0112  0.0041     0.0009  0.0141
     37   0.0115  0.0041     0.0009  0.0150
     38   0.0119  0.0041     0.0011  0.0158
     39   0.0122  0.0041     0.0012  0.0164
     40   0.0119  0.0041     0.0011  0.0156
     41   0.0122  0.0040     0.0012  0.0162

