Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7589  2.0715    -9.1278 -2.6636
      1  -4.1455  1.1778    -6.0512 -2.4991
      2  -3.1949  0.7193    -4.2088 -2.4012
      3  -3.5977  0.5361    -4.2784 -3.1533
      4  -3.8806  0.4559    -4.4565 -3.6447
      5  -3.7076  0.4052    -4.1309 -3.4972
      6  -3.7226  0.3114    -4.1187 -3.6896
      7  -3.6916  0.2226    -3.9536 -3.6894
      8  -3.6850  0.1641    -3.9520 -3.6896
      9  -3.6859  0.1221    -3.9517 -3.6923
     10  -3.6864  0.0939    -3.9515 -3.6939
     11  -3.6820  0.0688    -3.9479 -3.6938
     12  -3.6384  0.1917    -3.9467 -3.4749
     13  -3.5175  0.2774    -3.9305 -3.4212
     14  -3.4513  0.2441    -3.8769 -3.4158
     15  -3.4241  0.1923    -3.7619 -3.4150
     16  -3.4205  0.1500    -3.7506 -3.4154
     17  -3.3984  0.1945    -3.6769 -3.3301
     18  -3.4068  0.1459    -3.6770 -3.4122
     19  -3.4040  0.1142    -3.6749 -3.4128
     20  -3.4088  0.0870    -3.6751 -3.4174
     21  -3.4061  0.0691    -3.6727 -3.4175
     22  -3.4056  0.0574    -3.6721 -3.4177
     23  -3.4051  0.0490    -3.6715 -3.4180
     24  -3.4050  0.0440    -3.6712 -3.4182
     25  -3.4071  0.0330    -3.6713 -3.4200
     26  -3.4082  0.0263    -3.6714 -3.4209
     27  -3.4075  0.0211    -3.6708 -3.4209
     28  -3.4068  0.0212    -3.6704 -3.4206
     29  -3.4075  0.0151    -3.6705 -3.4212
     30  -3.4048  0.0339    -3.6703 -3.4186
     31  -3.4064  0.0246    -3.6704 -3.4201
     32  -3.4064  0.0229    -3.6703 -3.4202
     33  -3.4068  0.0192    -3.6704 -3.4206
     34  -3.4074  0.0141    -3.6704 -3.4211
     35  -3.4077  0.0101    -3.6704 -3.4214
     36  -3.4078  0.0088    -3.6704 -3.4215
     37  -3.4070  0.0179    -3.6704 -3.4207
     38  -3.4074  0.0135    -3.6704 -3.4212
     39  -3.4074  0.0126    -3.6704 -3.4212
     40  -3.4074  0.0120    -3.6703 -3.4212
     41  -3.4075  0.0101    -3.6703 -3.4213

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1032  0.0581     0.0087  0.1900
      1   0.1034  0.0579     0.0092  0.1900
      2   0.1036  0.0578     0.0096  0.1900
      3   0.1038  0.0579     0.0095  0.1901
      4   0.1035  0.0581     0.0089  0.1901
      5   0.1059  0.0578     0.0102  0.1906
      6   0.1149  0.0551     0.0171  0.1918
      7   0.1227  0.0518     0.0268  0.1927
      8   0.1238  0.0509     0.0300  0.1928
      9   0.1255  0.0496     0.0346  0.1929
     10   0.1266  0.0487     0.0375  0.1930
     11   0.1301  0.0469     0.0437  0.1933
     12   0.0760  0.0400     0.0187  0.1507
     13   0.0534  0.0283     0.0120  0.1029
     14   0.0561  0.0296     0.0129  0.1084
     15   0.0600  0.0302     0.0151  0.1130
     16   0.0603  0.0300     0.0159  0.1132
     17   0.0505  0.0257     0.0111  0.0943
     18   0.0531  0.0253     0.0146  0.0961
     19   0.0543  0.0250     0.0159  0.0968
     20   0.0565  0.0248     0.0184  0.0989
     21   0.0584  0.0247     0.0207  0.1006
     22   0.0590  0.0246     0.0215  0.1009
     23   0.0598  0.0244     0.0225  0.1015
     24   0.0602  0.0243     0.0230  0.1017
     25   0.0619  0.0242     0.0249  0.1030
     26   0.0637  0.0242     0.0270  0.1049
     27   0.0653  0.0242     0.0284  0.1067
     28   0.0660  0.0245     0.0286  0.1079
     29   0.0676  0.0245     0.0300  0.1093
     30   0.0526  0.0183     0.0226  0.0821
     31   0.0538  0.0182     0.0239  0.0831
     32   0.0545  0.0181     0.0248  0.0838
     33   0.0548  0.0180     0.0254  0.0840
     34   0.0559  0.0179     0.0269  0.0852
     35   0.0574  0.0182     0.0281  0.0873
     36   0.0577  0.0182     0.0284  0.0875
     37   0.0473  0.0144     0.0226  0.0696
     38   0.0482  0.0143     0.0233  0.0707
     39   0.0486  0.0143     0.0238  0.0711
     40   0.0492  0.0142     0.0245  0.0716
     41   0.0495  0.0142     0.0250  0.0719

