Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.5703  1.1190    -5.7476 -6.1239
      1  -6.6628  0.7246    -7.7020 -5.9223
      2  -6.2159  0.6031    -6.9260 -5.6286
      3  -6.0299  0.5671    -6.6060 -5.3879
      4  -5.7519  0.7205    -6.4301 -4.5472
      5  -5.8941  0.5085    -6.4208 -5.5847
      6  -5.8584  0.4163    -6.2360 -5.6387
      7  -5.8920  0.2936    -6.2060 -5.8963
      8  -5.8986  0.2153    -6.1816 -5.9001
      9  -5.9016  0.1625    -6.1707 -5.9022
     10  -5.9032  0.1271    -6.1702 -5.9037
     11  -5.9041  0.1043    -6.1699 -5.9047
     12  -5.9046  0.0897    -6.1696 -5.9055
     13  -5.9051  0.0803    -6.1693 -5.9062
     14  -5.9053  0.0748    -6.1692 -5.9066
     15  -5.9055  0.0706    -6.1690 -5.9071
     16  -5.9056  0.0681    -6.1688 -5.9074
     17  -5.9056  0.0664    -6.1687 -5.9076
     18  -5.9056  0.0653    -6.1685 -5.9077
     19  -5.9056  0.0645    -6.1684 -5.9078
     20  -5.9056  0.0634    -6.1683 -5.9080
     21  -5.9055  0.0628    -6.1682 -5.9080
     22  -5.9055  0.0620    -6.1681 -5.9081
     23  -5.9054  0.0616    -6.1681 -5.9082
     24  -5.9054  0.0607    -6.1680 -5.9083
     25  -5.9054  0.0603    -6.1679 -5.9083
     26  -5.9053  0.0600    -6.1678 -5.9083
     27  -5.9053  0.0594    -6.1678 -5.9084
     28  -5.9053  0.0589    -6.1677 -5.9085
     29  -5.9052  0.0586    -6.1676 -5.9085
     30  -5.9052  0.0584    -6.1676 -5.9085
     31  -5.9052  0.0582    -6.1675 -5.9085
     32  -5.9051  0.0578    -6.1675 -5.9085
     33  -5.9051  0.0575    -6.1674 -5.9086
     34  -5.9050  0.0572    -6.1674 -5.9086
     35  -5.9050  0.0570    -6.1673 -5.9086
     36  -5.9049  0.0568    -6.1673 -5.9086
     37  -5.9049  0.0564    -6.1672 -5.9086
     38  -5.9049  0.0562    -6.1672 -5.9086
     39  -5.9048  0.0559    -6.1671 -5.9087
     40  -5.9048  0.0557    -6.1671 -5.9087
     41  -5.9048  0.0555    -6.1670 -5.9087

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0594     0.0035  0.1897
      1   0.0983  0.0602     0.0018  0.1893
      2   0.0961  0.0606     0.0006  0.1888
      3   0.0954  0.0607     0.0011  0.1886
      4   0.0684  0.0572     0.0001  0.1763
      5   0.0845  0.0570     0.0006  0.1822
      6   0.0952  0.0568     0.0040  0.1857
      7   0.1035  0.0537     0.0129  0.1871
      8   0.1057  0.0524     0.0185  0.1874
      9   0.1071  0.0515     0.0220  0.1876
     10   0.1081  0.0508     0.0244  0.1877
     11   0.1089  0.0503     0.0262  0.1878
     12   0.1096  0.0499     0.0278  0.1879
     13   0.1103  0.0495     0.0291  0.1880
     14   0.1108  0.0492     0.0301  0.1881
     15   0.1115  0.0489     0.0313  0.1882
     16   0.1119  0.0486     0.0322  0.1883
     17   0.1122  0.0484     0.0329  0.1883
     18   0.1125  0.0483     0.0335  0.1883
     19   0.1127  0.0482     0.0339  0.1884
     20   0.1130  0.0480     0.0347  0.1884
     21   0.1132  0.0479     0.0350  0.1884
     22   0.1135  0.0477     0.0355  0.1885
     23   0.1136  0.0477     0.0357  0.1885
     24   0.1139  0.0475     0.0364  0.1886
     25   0.1141  0.0474     0.0366  0.1886
     26   0.1142  0.0474     0.0368  0.1886
     27   0.1145  0.0472     0.0374  0.1886
     28   0.1147  0.0471     0.0378  0.1887
     29   0.1148  0.0470     0.0380  0.1887
     30   0.1149  0.0470     0.0381  0.1887
     31   0.1149  0.0469     0.0383  0.1887
     32   0.1151  0.0468     0.0387  0.1887
     33   0.1152  0.0468     0.0389  0.1887
     34   0.1154  0.0467     0.0391  0.1888
     35   0.1154  0.0467     0.0393  0.1888
     36   0.1156  0.0466     0.0396  0.1888
     37   0.1158  0.0465     0.0400  0.1888
     38   0.1159  0.0464     0.0402  0.1888
     39   0.1161  0.0463     0.0407  0.1889
     40   0.1162  0.0463     0.0408  0.1889
     41   0.1163  0.0462     0.0412  0.1889

