Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7801  2.6365    -9.0175 -0.7961
      1  -2.6093  1.4473    -4.8665 -0.5671
      2  -1.4331  0.8980    -2.6014 -0.4092
      3  -0.9039  0.7123    -1.5867 -0.3348
      4  -1.2563  0.6473    -1.7943 -0.9102
      5  -1.1002  0.6201    -1.5175 -0.8309
      6  -1.6208  2.1922    -7.5113 -0.1801
      7  -1.2094  1.7474    -6.0494 -0.1665
      8  -0.9538  1.3427    -3.3047 -0.1592
      9  -0.7859  1.2742    -2.5030 -0.1144
     10  -0.6378  1.0346    -1.3221 -0.1031
     11  -0.5999  1.3019    -2.4733 -0.0574
     12  -0.4623  0.9686    -1.1228 -0.0560
     13  -0.3787  0.7472    -0.9746 -0.0537
     14  -0.3200  0.5963    -0.8390 -0.0506
     15  -0.3286  0.4985    -0.8463 -0.0593
     16  -0.2909  0.4064    -0.7796 -0.0556
     17  -0.2136  0.4727    -0.7221 -0.0378
     18  -0.1870  0.3748    -0.6811 -0.0365
     19  -0.1662  0.3035    -0.6291 -0.0352
     20  -0.1495  0.2507    -0.5590 -0.0340
     21  -0.1018  0.2514    -0.5115 -0.0288
     22  -0.0884  0.2067    -0.5002 -0.0280
     23  -0.0646  0.1861    -0.4743 -0.0262
     24  -0.1680  0.6276    -0.5781 -0.0295
     25  -0.1357  0.4809    -0.5302 -0.0291
     26  -0.2777  0.9234    -0.7578 -0.0324
     27  -3.6205  2.9666    -8.8402 -0.1108
     28  -3.1406  2.9942    -8.7327 -0.0772
     29  -2.5098  2.9228    -8.5301 -0.0563
     30  -1.8232  2.6830    -8.1326 -0.0444
     31  -1.2099  2.2886    -7.3587 -0.0379
     32  -0.7630  1.8284    -5.8552 -0.0345
     33  -0.4799  1.3949    -3.2588 -0.0327
     34  -0.3173  1.0370    -0.8703 -0.0318
     35  -0.2287  0.7628    -0.7386 -0.0313
     36  -0.1819  0.5623    -0.7006 -0.0311
     37  -0.1578  0.4220    -0.6810 -0.0310
     38  -0.1453  0.3267    -0.6708 -0.0309
     39  -0.1389  0.2655    -0.6656 -0.0309
     40  -0.1190  0.2450    -0.6019 -0.0295
     41  -0.1090  0.2126    -0.5610 -0.0289

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0585     0.0076  0.1899
      1   0.1024  0.0585     0.0076  0.1899
      2   0.1033  0.0583     0.0083  0.1901
      3   0.1045  0.0579     0.0097  0.1903
      4   0.1013  0.0583     0.0079  0.1896
      5   0.1015  0.0577     0.0088  0.1894
      6   0.0136  0.0130     0.0000  0.0350
      7   0.0155  0.0128     0.0000  0.0367
      8   0.0168  0.0125     0.0001  0.0376
      9   0.0176  0.0128     0.0001  0.0391
     10   0.0195  0.0132     0.0003  0.0412
     11   0.0147  0.0097     0.0001  0.0298
     12   0.0153  0.0095     0.0004  0.0301
     13   0.0163  0.0095     0.0008  0.0312
     14   0.0174  0.0097     0.0012  0.0326
     15   0.0186  0.0100     0.0016  0.0340
     16   0.0197  0.0102     0.0021  0.0353
     17   0.0169  0.0084     0.0015  0.0294
     18   0.0177  0.0085     0.0019  0.0305
     19   0.0186  0.0085     0.0024  0.0315
     20   0.0193  0.0086     0.0030  0.0324
     21   0.0184  0.0080     0.0027  0.0303
     22   0.0192  0.0081     0.0034  0.0313
     23   0.0196  0.0083     0.0038  0.0320
     24   0.0109  0.0047     0.0006  0.0168
     25   0.0113  0.0047     0.0007  0.0173
     26   0.0085  0.0035     0.0002  0.0127
     27   0.0012  0.0025     0.0000  0.0048
     28   0.0019  0.0030     0.0000  0.0057
     29   0.0029  0.0034     0.0000  0.0062
     30   0.0041  0.0034     0.0000  0.0064
     31   0.0051  0.0031     0.0000  0.0065
     32   0.0059  0.0025     0.0000  0.0066
     33   0.0064  0.0020     0.0001  0.0066
     34   0.0067  0.0015     0.0001  0.0066
     35   0.0068  0.0011     0.0003  0.0066
     36   0.0069  0.0008     0.0004  0.0067
     37   0.0070  0.0006     0.0004  0.0067
     38   0.0070  0.0005     0.0004  0.0067
     39   0.0070  0.0004     0.0004  0.0067
     40   0.0070  0.0004     0.0004  0.0067
     41   0.0070  0.0004     0.0004  0.0067

