Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.9852  1.3977    -7.7859 -4.9784
      1  -5.7908  0.7869    -6.9748 -4.8320
      2  -5.2254  0.5623    -5.9522 -4.6682
      3  -4.9221  0.5105    -5.5055 -4.4428
      4  -4.7287  0.5328    -5.2486 -4.1145
      5  -4.8122  0.3781    -5.2444 -4.7032
      6  -4.7830  0.2915    -5.0599 -4.7313
      7  -4.6211  0.7866    -5.4805 -3.6535
      8  -4.6777  0.6005    -5.2224 -4.2004
      9  -4.7758  0.5502    -5.2665 -4.4572
     10  -4.8062  0.4483    -5.2255 -4.5866
     11  -4.8116  0.3484    -5.1762 -4.7260
     12  -4.7924  0.2623    -5.0612 -4.7443
     13  -4.8318  0.3916    -5.2628 -4.7904
     14  -4.8077  0.2969    -5.1296 -4.7919
     15  -4.7987  0.4515    -5.1614 -4.5782
     16  -4.7985  0.3461    -5.0877 -4.6611
     17  -4.7828  0.2937    -5.0592 -4.6471
     18  -4.7471  0.6163    -5.2539 -4.3919
     19  -4.7321  0.4743    -5.0850 -4.5205
     20  -4.6915  0.7392    -5.6010 -4.2448
     21  -4.6432  0.5607    -5.1495 -4.2885
     22  -4.6317  0.4377    -5.0616 -4.3603
     23  -4.6293  0.3476    -5.0560 -4.4425
     24  -4.6331  0.2844    -5.0533 -4.5163
     25  -4.6167  0.2385    -5.0432 -4.5167
     26  -4.6732  0.2493    -5.0560 -4.5281
     27  -4.6853  0.2152    -5.0560 -4.5368
     28  -4.7232  0.1991    -5.0603 -4.5542
     29  -4.7461  0.1751    -5.0617 -4.5756
     30  -4.7591  0.1519    -5.0619 -4.5984
     31  -4.7598  0.1367    -5.0611 -4.6034
     32  -4.7715  0.1202    -5.0614 -4.6410
     33  -4.7719  0.1125    -5.0608 -4.6470
     34  -4.7725  0.1070    -5.0603 -4.6535
     35  -4.7364  0.1398    -5.0583 -4.5731
     36  -4.6916  0.1558    -5.0527 -4.5482
     37  -4.6495  0.1558    -5.0440 -4.5381
     38  -4.7058  0.1532    -5.0539 -4.5538
     39  -4.7364  0.1395    -5.0570 -4.5741
     40  -4.7540  0.1251    -5.0581 -4.5987
     41  -4.7622  0.1142    -5.0581 -4.6198

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0588     0.0060  0.1899
      1   0.1014  0.0592     0.0047  0.1899
      2   0.1013  0.0595     0.0042  0.1900
      3   0.0997  0.0605     0.0033  0.1900
      4   0.0951  0.0623     0.0021  0.1898
      5   0.1116  0.0586     0.0076  0.1921
      6   0.1206  0.0553     0.0148  0.1931
      7   0.0362  0.0319     0.0001  0.0959
      8   0.0426  0.0324     0.0001  0.1020
      9   0.0486  0.0355     0.0001  0.1140
     10   0.0559  0.0367     0.0025  0.1221
     11   0.0612  0.0366     0.0070  0.1266
     12   0.0654  0.0359     0.0115  0.1296
     13   0.0481  0.0282     0.0043  0.0960
     14   0.0517  0.0277     0.0085  0.0987
     15   0.0378  0.0219     0.0018  0.0739
     16   0.0407  0.0214     0.0056  0.0755
     17   0.0433  0.0218     0.0079  0.0790
     18   0.0239  0.0144     0.0001  0.0463
     19   0.0256  0.0139     0.0011  0.0471
     20   0.0172  0.0107     0.0001  0.0330
     21   0.0181  0.0103     0.0001  0.0333
     22   0.0192  0.0100     0.0010  0.0337
     23   0.0201  0.0097     0.0019  0.0341
     24   0.0211  0.0096     0.0028  0.0347
     25   0.0220  0.0095     0.0039  0.0359
     26   0.0213  0.0093     0.0035  0.0344
     27   0.0223  0.0093     0.0047  0.0355
     28   0.0229  0.0095     0.0052  0.0369
     29   0.0239  0.0097     0.0064  0.0384
     30   0.0249  0.0098     0.0073  0.0394
     31   0.0252  0.0097     0.0076  0.0396
     32   0.0262  0.0098     0.0080  0.0404
     33   0.0264  0.0097     0.0083  0.0405
     34   0.0267  0.0096     0.0086  0.0407
     35   0.0234  0.0083     0.0076  0.0346
     36   0.0226  0.0081     0.0074  0.0339
     37   0.0231  0.0084     0.0076  0.0344
     38   0.0217  0.0077     0.0072  0.0325
     39   0.0219  0.0077     0.0073  0.0327
     40   0.0225  0.0077     0.0075  0.0332
     41   0.0231  0.0078     0.0078  0.0336

