trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1164 650.00  0.00 800.00 26.00  1
  1  935 520.00  0.00 800.00 520.00  0
  2  790 440.00  0.00 800.00 260.00  0
  3  771 430.00  0.00 800.00 156.00  0
  4  663 370.00  0.00 800.00 156.00  0
  5  716 400.00  0.00 800.00 104.00  1
  6  681 380.00  0.00 800.00 156.00  0
  7  698 390.00  0.00 800.00 104.00  0
  8  787 440.00  0.00 800.00 52.00  1
  9  716 400.00  0.00 800.00 104.00  1
 10  698 390.00  0.00 800.00 104.00  1
 11  680 380.00  0.00 800.00 104.00  1
 12  717 400.00  0.00 800.00 156.00  0
 13  680 370.00  0.00 800.00 156.00  1
 14  735 410.00  0.00 800.00 156.00  0
 15  735 400.00  0.00 800.00 104.00  0
 16  626 350.00  0.00 800.00 104.00  1
 17  626 370.00  0.00 800.00 156.00  0
 18  644 360.00  0.00 800.00 104.00  0
 19  446 250.00  0.00 800.00 104.00  1
 20  608 340.00  0.00 800.00 104.00  0
 21 1421 790.00  0.00 800.00 520.00  0
 22  338 190.00  0.00 800.00 104.00  1
 23  392 220.00  0.00 800.00 104.00  1
 24  464 260.00  0.00 800.00 104.00  1
 25  914 510.00  0.00 800.00 104.00  0
 26  734 410.00  0.00 800.00 104.00  1
 27  554 310.00  0.00 800.00 104.00  1
 28  698 390.00  0.00 800.00 104.00  1
 29  662 370.00  0.00 800.00 104.00  1
 30  626 350.00  0.00 800.00 104.00  1
 31  626 370.00  0.00 800.00 52.00  1
 32  644 360.00  0.00 800.00 104.00  1
 33  644 370.00  0.00 800.00 52.00  1
 34  644 380.00  0.00 800.00 52.00  1
 35  662 370.00  0.00 800.00 104.00  0
 36  698 390.00  0.00 800.00 104.00  0
 37  734 410.00  0.00 800.00 104.00  0
 38  752 420.00  0.00 800.00 104.00  1
 39  698 390.00  0.00 800.00 104.00  1
 40  662 370.00  0.00 800.00 104.00  1
 41  608 340.00  0.00 800.00 104.00  1
