Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.3697  1.3158    -6.4801 -2.5202
      1  -3.3599  0.8426    -4.4986 -2.4159
      2  -2.8196  0.6868    -3.5236 -2.3592
      3  -2.5557  0.6558    -3.0685 -2.3314
      4  -2.4265  0.6602    -2.8136 -2.3182
      5  -2.3651  0.4973    -2.5770 -2.3170
      6  -2.3410  0.4067    -2.5700 -2.3167
      7  -2.3220  0.2883    -2.5678 -2.3165
      8  -2.3125  0.2079    -2.5663 -2.3165
      9  -2.3077  0.1502    -2.5656 -2.3164
     10  -2.3052  0.1085    -2.5654 -2.3164
     11  -2.3040  0.0787    -2.5652 -2.3164
     12  -2.3141  0.2274    -2.5662 -2.3165
     13  -2.3087  0.1653    -2.5657 -2.3164
     14  -2.3058  0.1204    -2.5654 -2.3164
     15  -2.3043  0.0877    -2.5652 -2.3164
     16  -2.3035  0.0637    -2.5652 -2.3164
     17  -2.3031  0.0465    -2.5651 -2.3164
     18  -2.3056  0.1167    -2.5653 -2.3164
     19  -2.3042  0.0860    -2.5652 -2.3164
     20  -2.3132  0.2198    -2.5660 -2.3164
     21  -2.3082  0.1593    -2.5656 -2.3164
     22  -2.3055  0.1152    -2.5653 -2.3164
     23  -2.3041  0.0839    -2.5652 -2.3164
     24  -2.3034  0.0612    -2.5652 -2.3164
     25  -2.3030  0.0447    -2.5651 -2.3164
     26  -2.3028  0.0325    -2.5651 -2.3164
     27  -2.3039  0.0752    -2.5652 -2.3164
     28  -2.3033  0.0546    -2.5651 -2.3164
     29  -2.3029  0.0397    -2.5651 -2.3164
     30  -2.3048  0.0986    -2.5653 -2.3164
     31  -2.3038  0.0717    -2.5652 -2.3164
     32  -2.3032  0.0520    -2.5651 -2.3164
     33  -2.3061  0.1246    -2.5654 -2.3164
     34  -2.3045  0.0908    -2.5653 -2.3164
     35  -2.3036  0.0658    -2.5652 -2.3164
     36  -2.3087  0.1635    -2.5656 -2.3164
     37  -2.3059  0.1189    -2.5654 -2.3164
     38  -2.3043  0.0864    -2.5652 -2.3164
     39  -2.3035  0.0630    -2.5652 -2.3164
     40  -2.3031  0.0459    -2.5651 -2.3164
     41  -2.3029  0.0353    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0594     0.0046  0.1897
      1   0.1010  0.0591     0.0053  0.1897
      2   0.1017  0.0589     0.0059  0.1899
      3   0.1029  0.0585     0.0069  0.1900
      4   0.1054  0.0580     0.0078  0.1904
      5   0.1147  0.0547     0.0174  0.1916
      6   0.1233  0.0523     0.0261  0.1930
      7   0.1252  0.0507     0.0320  0.1931
      8   0.1293  0.0484     0.0394  0.1935
      9   0.1331  0.0464     0.0461  0.1939
     10   0.1363  0.0447     0.0519  0.1942
     11   0.1393  0.0431     0.0573  0.1946
     12   0.0972  0.0435     0.0289  0.1737
     13   0.1007  0.0428     0.0331  0.1754
     14   0.1039  0.0421     0.0369  0.1768
     15   0.1069  0.0414     0.0406  0.1781
     16   0.1098  0.0408     0.0438  0.1793
     17   0.1126  0.0402     0.0472  0.1807
     18   0.0812  0.0326     0.0306  0.1378
     19   0.0836  0.0324     0.0334  0.1399
     20   0.0587  0.0238     0.0205  0.0977
     21   0.0603  0.0235     0.0223  0.0990
     22   0.0617  0.0232     0.0241  0.1001
     23   0.0632  0.0230     0.0261  0.1013
     24   0.0646  0.0229     0.0280  0.1023
     25   0.0661  0.0228     0.0293  0.1034
     26   0.0675  0.0227     0.0307  0.1047
     27   0.0534  0.0181     0.0227  0.0820
     28   0.0544  0.0180     0.0239  0.0827
     29   0.0555  0.0178     0.0252  0.0837
     30   0.0438  0.0146     0.0179  0.0664
     31   0.0447  0.0145     0.0192  0.0670
     32   0.0455  0.0143     0.0208  0.0675
     33   0.0365  0.0121     0.0146  0.0543
     34   0.0373  0.0120     0.0153  0.0547
     35   0.0379  0.0118     0.0160  0.0551
     36   0.0301  0.0100     0.0106  0.0447
     37   0.0307  0.0099     0.0116  0.0451
     38   0.0313  0.0098     0.0128  0.0455
     39   0.0318  0.0097     0.0140  0.0459
     40   0.0324  0.0096     0.0144  0.0463
     41   0.0331  0.0096     0.0148  0.0469

