Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.3560  2.6198    -1.5072 -1.3677
      1  -4.6755  2.7288    -9.0074 -0.4971
      2  -4.7384  2.7229    -9.0143 -0.5158
      3  -4.8370  2.7131    -9.0246 -0.5435
      4  -4.9910  2.6909    -9.0397 -0.5920
      5  -5.1990  2.6477    -9.0584 -0.6698
      6  -5.4362  2.5777    -9.0776 -0.7850
      7  -5.6588  2.4900    -9.0940 -0.9322
      8  -3.9103  2.5552    -8.6846 -0.4186
      9  -3.6888  2.4535    -8.4783 -0.4054
     10  -3.5064  2.3470    -8.2108 -0.3991
     11  -2.5287  2.0616    -7.3812 -0.2623
     12  -2.2781  1.8103    -6.2004 -0.2480
     13  -3.0966  1.7330    -6.8668 -0.7860
     14  -2.9495  1.5430    -5.9525 -0.8037
     15  -2.3587  1.3840    -4.6933 -0.5442
     16  -2.8070  1.2619    -5.0050 -1.2199
     17  -2.4253  1.2354    -4.3158 -0.9113
     18  -2.6964  1.1271    -4.4293 -1.4484
     19  -2.6278  0.9589    -4.0757 -1.4825

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0492  0.0597     0.0000  0.1733
      1   0.0004  0.0015     0.0000  0.0001
      2   0.0007  0.0020     0.0000  0.0029
      3   0.0012  0.0026     0.0000  0.0048
      4   0.0019  0.0031     0.0000  0.0058
      5   0.0029  0.0036     0.0000  0.0063
      6   0.0040  0.0037     0.0000  0.0066
      7   0.0051  0.0034     0.0000  0.0067
      8   0.0034  0.0035     0.0000  0.0063
      9   0.0045  0.0034     0.0000  0.0065
     10   0.0055  0.0030     0.0000  0.0066
     11   0.0056  0.0029     0.0000  0.0066
     12   0.0062  0.0023     0.0000  0.0067
     13   0.0061  0.0025     0.0000  0.0066
     14   0.0065  0.0020     0.0001  0.0067
     15   0.0065  0.0019     0.0001  0.0067
     16   0.0066  0.0019     0.0001  0.0067
     17   0.0065  0.0019     0.0001  0.0067
     18   0.0066  0.0019     0.0001  0.0067
     19   0.0068  0.0015     0.0002  0.0067

