Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7576  2.0720    -9.1276 -2.6626
      1  -4.0133  1.1175    -5.7932 -2.4848
      2  -3.1942  0.7194    -4.2094 -2.4009
      3  -3.7300  0.5332    -4.3879 -3.3504
      4  -3.4583  0.5481    -3.9506 -3.1488
      5  -3.4143  0.4093    -3.8737 -3.1545
      6  -3.3942  0.3175    -3.8306 -3.1601
      7  -3.3828  0.2570    -3.7907 -3.1652
      8  -3.4050  0.1884    -3.7945 -3.2648
      9  -3.4016  0.1601    -3.7781 -3.2676
     10  -3.3992  0.1425    -3.7603 -3.2700
     11  -3.3978  0.1319    -3.7445 -3.2722
     12  -3.3962  0.1247    -3.7217 -3.2741
     13  -3.3958  0.1208    -3.7127 -3.2759
     14  -3.4066  0.1002    -3.7213 -3.3622
     15  -3.5418  0.1566    -3.9333 -3.4257
     16  -3.5781  0.1418    -3.9384 -3.4407
     17  -3.5781  0.1401    -3.9383 -3.4409
     18  -3.5781  0.1391    -3.9383 -3.4410
     19  -3.5780  0.1385    -3.9383 -3.4410
     20  -3.4231  0.0960    -3.7934 -3.4157
     21  -3.4335  0.0920    -3.8267 -3.4205
     22  -3.4580  0.1115    -3.8864 -3.4234
     23  -3.4575  0.1104    -3.8856 -3.4234
     24  -3.4572  0.1097    -3.8851 -3.4234
     25  -3.4570  0.1092    -3.8847 -3.4234
     26  -3.4764  0.1208    -3.9053 -3.4257
     27  -3.4761  0.1205    -3.9050 -3.4257
     28  -3.4758  0.1202    -3.9047 -3.4256
     29  -3.4882  0.1260    -3.9131 -3.4271
     30  -3.4879  0.1258    -3.9129 -3.4271
     31  -3.4950  0.1286    -3.9167 -3.4279
     32  -3.4947  0.1285    -3.9165 -3.4279
     33  -3.4944  0.1284    -3.9164 -3.4279
     34  -3.4942  0.1282    -3.9163 -3.4278
     35  -3.5413  0.1382    -3.9319 -3.4345
     36  -3.4410  0.0900    -3.8455 -3.4235
     37  -3.4666  0.1132    -3.8955 -3.4253
     38  -3.4758  0.1191    -3.9043 -3.4261
     39  -3.4300  0.0754    -3.7891 -3.4228
     40  -3.4175  0.0510    -3.6799 -3.4221
     41  -3.4193  0.0553    -3.6817 -3.4222

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0583     0.0081  0.1899
      1   0.1025  0.0584     0.0080  0.1899
      2   0.1030  0.0581     0.0089  0.1900
      3   0.1014  0.0587     0.0071  0.1897
      4   0.0965  0.0596     0.0047  0.1888
      5   0.1009  0.0579     0.0092  0.1894
      6   0.1037  0.0567     0.0126  0.1898
      7   0.1063  0.0556     0.0155  0.1901
      8   0.1114  0.0533     0.0226  0.1907
      9   0.1126  0.0527     0.0246  0.1908
     10   0.1137  0.0522     0.0265  0.1909
     11   0.1146  0.0517     0.0281  0.1910
     12   0.1156  0.0512     0.0295  0.1912
     13   0.1161  0.0510     0.0304  0.1912
     14   0.1189  0.0496     0.0351  0.1915
     15   0.0794  0.0395     0.0233  0.1540
     16   0.0843  0.0397     0.0272  0.1586
     17   0.0844  0.0396     0.0276  0.1586
     18   0.0846  0.0396     0.0279  0.1587
     19   0.0849  0.0395     0.0283  0.1588
     20   0.0650  0.0333     0.0201  0.1276
     21   0.0689  0.0343     0.0222  0.1336
     22   0.0661  0.0326     0.0222  0.1276
     23   0.0663  0.0326     0.0225  0.1277
     24   0.0664  0.0325     0.0227  0.1278
     25   0.0665  0.0325     0.0228  0.1278
     26   0.0678  0.0331     0.0237  0.1307
     27   0.0679  0.0330     0.0240  0.1308
     28   0.0681  0.0330     0.0241  0.1309
     29   0.0703  0.0338     0.0255  0.1351
     30   0.0704  0.0338     0.0257  0.1352
     31   0.0723  0.0342     0.0272  0.1378
     32   0.0724  0.0342     0.0274  0.1379
     33   0.0725  0.0342     0.0276  0.1379
     34   0.0725  0.0342     0.0277  0.1380
     35   0.0674  0.0310     0.0274  0.1270
     36   0.0762  0.0361     0.0269  0.1437
     37   0.0714  0.0348     0.0256  0.1372
     38   0.0734  0.0358     0.0265  0.1412
     39   0.0653  0.0294     0.0237  0.1177
     40   0.0687  0.0295     0.0259  0.1210
     41   0.0714  0.0303     0.0272  0.1249

