Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3596  1.3883    -3.5669 -0.1367
      1  -2.0246  1.2724    -4.7552 -1.3183
      2  -1.6761  1.1429    -3.2328 -1.1271
      3  -1.8384  1.1340    -3.6101 -1.4025
      4  -2.5420  1.8539    -7.5944 -1.3547
      5  -2.1770  1.4218    -5.9813 -1.4264
      6  -2.2185  1.3147    -5.4982 -1.6166
      7  -2.0402  1.0429    -3.1527 -1.6237
      8  -2.1640  1.5226    -6.4265 -1.3547
      9  -1.9587  1.1582    -3.9136 -1.3986
     10  -1.8703  0.8891    -2.4582 -1.5413
     11  -1.9497  0.8714    -2.5619 -1.6100
     12  -1.8708  0.6616    -2.2971 -1.6125
     13  -1.8923  0.5661    -2.2969 -1.6625
     14  -1.8918  0.4551    -2.2832 -1.7417
     15  -1.8623  0.3452    -2.1511 -1.7371
     16  -1.8850  0.3492    -2.2415 -1.8547
     17  -1.9042  0.3604    -2.3022 -1.8601
     18  -2.0450  0.6327    -2.5531 -1.8640
     19  -1.9902  0.4903    -2.3716 -1.8633

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0959  0.0615     0.0001  0.1892
      1   0.0934  0.0624     0.0001  0.1888
      2   0.0957  0.0620     0.0001  0.1893
      3   0.0964  0.0619     0.0001  0.1894
      4   0.0362  0.0382     0.0000  0.1109
      5   0.0432  0.0386     0.0000  0.1173
      6   0.0464  0.0403     0.0000  0.1245
      7   0.0544  0.0409     0.0001  0.1322
      8   0.0307  0.0257     0.0000  0.0755
      9   0.0333  0.0251     0.0001  0.0772
     10   0.0363  0.0247     0.0002  0.0794
     11   0.0353  0.0235     0.0002  0.0758
     12   0.0382  0.0232     0.0031  0.0782
     13   0.0413  0.0240     0.0050  0.0824
     14   0.0444  0.0244     0.0076  0.0862
     15   0.0473  0.0242     0.0104  0.0885
     16   0.0473  0.0244     0.0100  0.0888
     17   0.0459  0.0241     0.0093  0.0871
     18   0.0280  0.0152     0.0023  0.0527
     19   0.0301  0.0151     0.0050  0.0542

