trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 800, 52.0, 400, 0
6.0, 800, 52.0, 200, 0
7.0, 800, 52.0, 100, 0
8.0, 800, 52.0, 150, 0
9.0, 800, 52.0, 175, 0
10.0, 800, 52.0, 162, 0
11.0, 400, 0.0, 800, 156
12.0, 600, 0.0, 800, 156
13.0, 500, 0.0, 800, 156
14.0, 450, 0.0, 800, 156
15.0, 425, 0.0, 800, 156
16.0, 412, 0.0, 800, 156
17.0, 800, 520.0, 400, 0
18.0, 800, 520.0, 200, 0
19.0, 800, 520.0, 100, 0
20.0, 800, 520.0, 50, 0
21.0, 800, 520.0, 25, 0
22.0, 800, 520.0, 12, 0
23.0, 800, 2.0, 400, 0
24.0, 800, 2.0, 600, 0
25.0, 800, 2.0, 500, 0
26.0, 800, 2.0, 450, 0
27.0, 800, 2.0, 425, 0
28.0, 800, 2.0, 412, 0
29.0, 400, 0.0, 800, 4
30.0, 200, 0.0, 800, 4
31.0, 100, 0.0, 800, 4
32.0, 150, 0.0, 800, 4
33.0, 175, 0.0, 800, 4
34.0, 187, 0.0, 800, 4
35.0, 400, 0.0, 800, 1
36.0, 600, 0.0, 800, 1
37.0, 700, 0.0, 800, 1
38.0, 650, 0.0, 800, 1
39.0, 625, 0.0, 800, 1
40.0, 637, 0.0, 800, 1
41.0, 800, 26.0, 400, 0
42.0, 800, 26.0, 200, 0
43.0, 800, 26.0, 100, 0
44.0, 800, 26.0, 150, 0
45.0, 800, 26.0, 125, 0
46.0, 800, 26.0, 112, 0
