Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7661  2.0684    -9.1286 -2.6715
      1  -7.5069  1.1106    -6.0418 -6.0024
      2  -6.5937  0.6804    -7.6323 -5.9120
      3  -6.1364  0.5003    -6.7419 -5.7257
      4  -6.3169  0.3919    -6.8662 -6.1284
      5  -6.1573  0.3439    -6.6058 -5.9859
      6  -6.1373  0.2731    -6.4408 -5.9960
      7  -6.1678  0.1805    -6.4409 -6.1772
      8  -6.1728  0.1313    -6.4404 -6.1801
      9  -6.1743  0.1026    -6.4401 -6.1810
     10  -6.2429  0.2611    -6.6966 -6.1828
     11  -6.2449  0.2192    -6.6925 -6.1850
     12  -6.2454  0.1929    -6.6896 -6.1862
     13  -6.2452  0.1767    -6.6874 -6.1869
     14  -6.2446  0.1668    -6.6856 -6.1874
     15  -6.2440  0.1602    -6.6841 -6.1877
     16  -6.2434  0.1554    -6.6826 -6.1880
     17  -6.2429  0.1516    -6.6814 -6.1883
     18  -6.2424  0.1486    -6.6802 -6.1884
     19  -6.1904  0.0830    -6.5210 -6.1851
     20  -6.1901  0.0814    -6.5183 -6.1852
     21  -6.1899  0.0798    -6.5153 -6.1853
     22  -6.1897  0.0787    -6.5131 -6.1853
     23  -6.1894  0.0773    -6.5100 -6.1854
     24  -6.1892  0.0765    -6.5080 -6.1854
     25  -6.1890  0.0754    -6.5054 -6.1854
     26  -6.1888  0.0746    -6.5031 -6.1855
     27  -6.1887  0.0738    -6.5010 -6.1855
     28  -6.1885  0.0729    -6.4986 -6.1855
     29  -6.1883  0.0724    -6.4971 -6.1855
     30  -6.1882  0.0717    -6.4949 -6.1855
     31  -6.1881  0.0712    -6.4936 -6.1855
     32  -6.1879  0.0708    -6.4921 -6.1855
     33  -6.1878  0.0704    -6.4909 -6.1855
     34  -6.1877  0.0698    -6.4889 -6.1855
     35  -6.1876  0.0695    -6.4876 -6.1855
     36  -6.1874  0.0690    -6.4859 -6.1855
     37  -6.1873  0.0686    -6.4842 -6.1855
     38  -6.1872  0.0682    -6.4828 -6.1855
     39  -6.1871  0.0679    -6.4815 -6.1855
     40  -6.1870  0.0675    -6.4799 -6.1855
     41  -6.1869  0.0671    -6.4783 -6.1855

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0071  0.1899
      1   0.1019  0.0587     0.0070  0.1899
      2   0.1004  0.0592     0.0057  0.1897
      3   0.1014  0.0593     0.0054  0.1899
      4   0.1054  0.0581     0.0083  0.1905
      5   0.1069  0.0576     0.0089  0.1907
      6   0.1144  0.0552     0.0157  0.1917
      7   0.1226  0.0515     0.0275  0.1926
      8   0.1245  0.0501     0.0330  0.1928
      9   0.1253  0.0494     0.0355  0.1928
     10   0.0689  0.0407     0.0107  0.1450
     11   0.0703  0.0402     0.0134  0.1459
     12   0.0713  0.0399     0.0150  0.1464
     13   0.0721  0.0396     0.0162  0.1469
     14   0.0726  0.0395     0.0171  0.1472
     15   0.0732  0.0393     0.0181  0.1475
     16   0.0738  0.0391     0.0191  0.1479
     17   0.0747  0.0390     0.0203  0.1485
     18   0.0753  0.0388     0.0211  0.1488
     19   0.0832  0.0396     0.0258  0.1571
     20   0.0835  0.0396     0.0264  0.1572
     21   0.0839  0.0394     0.0271  0.1574
     22   0.0841  0.0393     0.0276  0.1575
     23   0.0847  0.0392     0.0283  0.1578
     24   0.0849  0.0391     0.0286  0.1579
     25   0.0853  0.0390     0.0291  0.1581
     26   0.0855  0.0389     0.0295  0.1582
     27   0.0858  0.0388     0.0299  0.1584
     28   0.0863  0.0387     0.0304  0.1586
     29   0.0864  0.0387     0.0307  0.1587
     30   0.0869  0.0386     0.0312  0.1590
     31   0.0870  0.0385     0.0314  0.1590
     32   0.0871  0.0385     0.0317  0.1591
     33   0.0873  0.0384     0.0319  0.1592
     34   0.0877  0.0384     0.0325  0.1594
     35   0.0878  0.0383     0.0327  0.1595
     36   0.0881  0.0382     0.0331  0.1596
     37   0.0884  0.0382     0.0337  0.1599
     38   0.0886  0.0381     0.0340  0.1600
     39   0.0888  0.0381     0.0343  0.1600
     40   0.0891  0.0380     0.0348  0.1603
     41   0.0894  0.0379     0.0351  0.1605

