Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.8646  1.0999    -5.5211 -2.4664
      1  -4.6542  0.7470    -5.6104 -3.9676
      2  -4.2706  0.5988    -4.9389 -3.8046
      3  -4.4286  0.4991    -4.9895 -4.1795
      4  -4.5828  0.4863    -5.1006 -4.3764
      5  -4.9390  0.8770    -6.9799 -4.3767
      6  -5.0384  0.8453    -7.0080 -4.5523
      7  -4.8676  0.5969    -5.6088 -4.5592
      8  -4.8016  0.4517    -5.2599 -4.5661
      9  -4.8193  0.3634    -5.2397 -4.6914
     10  -4.9840  0.6696    -5.9834 -4.6659
     11  -4.8999  0.5598    -5.4921 -4.6711
     12  -4.8512  0.4392    -5.3073 -4.6987
     13  -4.8297  0.3297    -5.2741 -4.7318
     14  -4.8189  0.2515    -5.2551 -4.7538
     15  -4.7953  0.2038    -5.1493 -4.7391
     16  -4.7702  0.2248    -5.0595 -4.6205
     17  -4.7810  0.1724    -5.0593 -4.7123
     18  -4.7882  0.1335    -5.0593 -4.7927
     19  -4.7815  0.1144    -5.0548 -4.7911
     20  -4.7783  0.0974    -5.0529 -4.7903
     21  -4.7846  0.0731    -5.0531 -4.7967
     22  -4.7819  0.0697    -5.0522 -4.7951
     23  -4.7822  0.0599    -5.0521 -4.7955
     24  -4.7808  0.0579    -5.0517 -4.7945
     25  -4.7782  0.0611    -5.0514 -4.7921
     26  -4.7790  0.0567    -5.0515 -4.7929
     27  -4.7796  0.0536    -5.0515 -4.7935
     28  -4.7793  0.0534    -5.0514 -4.7933
     29  -4.7797  0.0519    -5.0514 -4.7936
     30  -4.7783  0.0549    -5.0513 -4.7923
     31  -4.7780  0.0553    -5.0513 -4.7920
     32  -4.7766  0.0584    -5.0512 -4.7905
     33  -4.7840  0.0383    -5.0516 -4.7980
     34  -4.7842  0.0377    -5.0516 -4.7982
     35  -4.7841  0.0379    -5.0516 -4.7981
     36  -4.7843  0.0371    -5.0516 -4.7983
     37  -4.6478  0.1421    -5.0378 -4.5376
     38  -4.6525  0.1409    -5.0386 -4.5392
     39  -4.6569  0.1399    -5.0394 -4.5406
     40  -4.6498  0.1399    -5.0380 -4.5392
     41  -4.6532  0.1395    -5.0386 -4.5401

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0995  0.0600     0.0026  0.1896
      1   0.0985  0.0603     0.0021  0.1895
      2   0.0994  0.0598     0.0030  0.1895
      3   0.1034  0.0586     0.0057  0.1901
      4   0.1026  0.0592     0.0050  0.1902
      5   0.0412  0.0366     0.0000  0.1117
      6   0.0429  0.0380     0.0001  0.1171
      7   0.0520  0.0391     0.0001  0.1265
      8   0.0585  0.0392     0.0034  0.1325
      9   0.0648  0.0400     0.0076  0.1394
     10   0.0316  0.0221     0.0001  0.0690
     11   0.0359  0.0228     0.0001  0.0743
     12   0.0395  0.0226     0.0030  0.0773
     13   0.0411  0.0221     0.0073  0.0784
     14   0.0421  0.0217     0.0090  0.0789
     15   0.0448  0.0221     0.0107  0.0820
     16   0.0420  0.0210     0.0092  0.0771
     17   0.0443  0.0208     0.0118  0.0791
     18   0.0464  0.0206     0.0144  0.0809
     19   0.0486  0.0212     0.0154  0.0840
     20   0.0507  0.0215     0.0168  0.0867
     21   0.0528  0.0214     0.0192  0.0884
     22   0.0544  0.0219     0.0202  0.0911
     23   0.0546  0.0219     0.0207  0.0912
     24   0.0566  0.0224     0.0216  0.0942
     25   0.0582  0.0230     0.0220  0.0966
     26   0.0584  0.0229     0.0224  0.0966
     27   0.0585  0.0228     0.0228  0.0967
     28   0.0600  0.0229     0.0239  0.0985
     29   0.0601  0.0229     0.0241  0.0985
     30   0.0620  0.0234     0.0251  0.1013
     31   0.0634  0.0234     0.0263  0.1025
     32   0.0652  0.0239     0.0273  0.1051
     33   0.0675  0.0236     0.0299  0.1070
     34   0.0675  0.0236     0.0300  0.1071
     35   0.0687  0.0236     0.0310  0.1082
     36   0.0688  0.0235     0.0312  0.1082
     37   0.0293  0.0101     0.0112  0.0450
     38   0.0297  0.0100     0.0119  0.0453
     39   0.0301  0.0100     0.0127  0.0456
     40   0.0305  0.0100     0.0136  0.0461
     41   0.0308  0.0100     0.0140  0.0464

