Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7599  2.0711    -9.1279 -2.6647
      1  -3.8746  1.0491    -5.5249 -2.4711
      2  -3.0609  0.6864    -3.9422 -2.3868
      3  -2.6636  0.5749    -3.2570 -2.3454
      4  -2.9423  0.6036    -3.4910 -2.6531
      5  -2.9220  1.0349    -4.9260 -2.4216
      6  -2.7901  0.9522    -4.0239 -2.3887
      7  -3.1131  1.2919    -6.7292 -2.4464
      8  -2.9284  0.9834    -4.5159 -2.4408
      9  -3.0179  0.9690    -4.5950 -2.5790
     10  -2.9028  0.7502    -3.4509 -2.5790
     11  -2.9118  0.6331    -3.3788 -2.6240
     12  -2.8860  0.4874    -3.3210 -2.6520
     13  -2.8789  0.3810    -3.2858 -2.6960
     14  -2.8509  0.5945    -3.3367 -2.6045
     15  -2.7878  0.6526    -3.2660 -2.5876
     16  -2.7185  0.5809    -3.1193 -2.5836
     17  -2.6643  0.4766    -3.0822 -2.5827
     18  -2.7884  0.6803    -3.1793 -2.5845
     19  -2.7257  0.6136    -3.1166 -2.5808
     20  -2.6730  0.5134    -3.0868 -2.5798
     21  -2.6395  0.3915    -3.0584 -2.5809
     22  -2.6139  0.3086    -3.0089 -2.5813
     23  -2.6240  0.2809    -3.0378 -2.5870
     24  -2.6305  0.2445    -3.0529 -2.5909
     25  -2.6062  0.1971    -2.9792 -2.5899
     26  -2.6628  0.3109    -3.0851 -2.5913
     27  -2.7303  0.3665    -3.1091 -2.5979
     28  -2.7813  0.3568    -3.1161 -2.6117
     29  -2.8087  0.3064    -3.1179 -2.6327
     30  -2.7524  0.4254    -3.1139 -2.6004
     31  -2.7017  0.4342    -3.1017 -2.5927
     32  -2.6617  0.3815    -3.0793 -2.5904
     33  -2.6340  0.3090    -3.0492 -2.5898
     34  -2.6156  0.2428    -3.0113 -2.5898
     35  -2.6073  0.1847    -2.9910 -2.5901
     36  -2.6292  0.2091    -3.0526 -2.5920
     37  -2.6102  0.1707    -3.0057 -2.5913
     38  -2.5990  0.1359    -2.9422 -2.5911
     39  -2.6125  0.1479    -3.0163 -2.5925
     40  -2.5991  0.1187    -2.9436 -2.5919
     41  -2.5961  0.0970    -2.9176 -2.5921

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0585     0.0074  0.1899
      1   0.1022  0.0586     0.0073  0.1899
      2   0.1029  0.0583     0.0082  0.1900
      3   0.1034  0.0579     0.0093  0.1900
      4   0.0974  0.0597     0.0051  0.1891
      5   0.0463  0.0392     0.0001  0.1226
      6   0.0501  0.0405     0.0001  0.1294
      7   0.0294  0.0257     0.0000  0.0759
      8   0.0315  0.0253     0.0001  0.0775
      9   0.0329  0.0270     0.0001  0.0823
     10   0.0367  0.0271     0.0006  0.0858
     11   0.0417  0.0286     0.0019  0.0926
     12   0.0446  0.0284     0.0041  0.0948
     13   0.0478  0.0284     0.0068  0.0975
     14   0.0321  0.0192     0.0022  0.0644
     15   0.0310  0.0191     0.0016  0.0632
     16   0.0339  0.0202     0.0027  0.0681
     17   0.0372  0.0208     0.0047  0.0722
     18   0.0269  0.0154     0.0012  0.0519
     19   0.0283  0.0157     0.0020  0.0535
     20   0.0304  0.0159     0.0034  0.0555
     21   0.0321  0.0157     0.0057  0.0571
     22   0.0339  0.0158     0.0075  0.0590
     23   0.0353  0.0159     0.0083  0.0606
     24   0.0369  0.0161     0.0095  0.0621
     25   0.0388  0.0163     0.0110  0.0647
     26   0.0313  0.0136     0.0076  0.0524
     27   0.0293  0.0133     0.0065  0.0499
     28   0.0304  0.0141     0.0070  0.0527
     29   0.0325  0.0145     0.0078  0.0551
     30   0.0262  0.0118     0.0046  0.0439
     31   0.0256  0.0114     0.0042  0.0423
     32   0.0267  0.0116     0.0054  0.0439
     33   0.0280  0.0116     0.0072  0.0453
     34   0.0292  0.0115     0.0080  0.0463
     35   0.0299  0.0113     0.0088  0.0467
     36   0.0289  0.0109     0.0085  0.0452
     37   0.0299  0.0110     0.0092  0.0461
     38   0.0309  0.0109     0.0102  0.0469
     39   0.0306  0.0108     0.0101  0.0465
     40   0.0316  0.0108     0.0111  0.0473
     41   0.0321  0.0107     0.0122  0.0475

