Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7747  2.0643    -9.1296 -2.6853
      1  -7.5080  1.1091    -6.0404 -6.0041
      2  -8.3214  0.7163    -3.2542 -7.5682
      3  -7.8262  0.5796    -8.7792 -7.3585
      4  -8.0178  0.5112    -8.9193 -7.6901
      5  -8.1911  0.5053    -9.1123 -7.8906
      6  -8.4180  0.6362    -5.1656 -8.0487
      7  -8.3158  0.5528    -9.1665 -8.0159
      8  -8.1616  0.5865    -8.9817 -7.8689
      9  -8.0995  0.5047    -8.7244 -7.8640
     10  -8.1394  0.3983    -8.6948 -7.9917
     11  -8.1155  0.3141    -8.5969 -8.0026
     12  -8.0956  0.2520    -8.4757 -8.0000
     13  -8.1105  0.1934    -8.4709 -8.1079
     14  -8.1038  0.1500    -8.3793 -8.1084
     15  -8.1116  0.1179    -8.3795 -8.1145
     16  -8.1052  0.0906    -8.3729 -8.1144
     17  -8.1062  0.0739    -8.3727 -8.1151
     18  -8.0775  0.2119    -8.3791 -7.9276
     19  -8.0944  0.1683    -8.3791 -8.0066
     20  -8.0967  0.1390    -8.3785 -8.0190
     21  -8.0982  0.1198    -8.3780 -8.0344
     22  -8.0991  0.1075    -8.3775 -8.0483
     23  -8.1000  0.0989    -8.3770 -8.0658
     24  -8.1003  0.0941    -8.3767 -8.0748
     25  -8.1005  0.0907    -8.3765 -8.0833
     26  -8.1008  0.0878    -8.3762 -8.0946
     27  -8.1012  0.0849    -8.3760 -8.1054
     28  -8.1087  0.0730    -8.3766 -8.1128
     29  -8.1088  0.0710    -8.3763 -8.1132
     30  -8.1046  0.0607    -8.3728 -8.1128
     31  -8.1047  0.0592    -8.3727 -8.1132
     32  -8.1048  0.0582    -8.3726 -8.1134
     33  -8.1049  0.0575    -8.3725 -8.1135
     34  -8.1082  0.0500    -8.3728 -8.1166
     35  -8.1058  0.0424    -8.3707 -8.1164
     36  -8.1059  0.0419    -8.3707 -8.1165
     37  -8.1070  0.0379    -8.3707 -8.1176
     38  -8.1070  0.0375    -8.3707 -8.1176
     39  -8.1056  0.0320    -8.3695 -8.1175
     40  -8.1057  0.0309    -8.3694 -8.1177
     41  -8.1035  0.0374    -8.3690 -8.1158

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0584     0.0076  0.1899
      1   0.1022  0.0585     0.0075  0.1899
      2   0.1035  0.0580     0.0090  0.1900
      3   0.1000  0.0592     0.0066  0.1896
      4   0.1025  0.0585     0.0089  0.1901
      5   0.0978  0.0585     0.0089  0.1892
      6   0.0658  0.0479     0.0043  0.1612
      7   0.0762  0.0510     0.0064  0.1713
      8   0.0731  0.0505     0.0040  0.1678
      9   0.0823  0.0520     0.0062  0.1749
     10   0.0900  0.0511     0.0108  0.1780
     11   0.0980  0.0501     0.0162  0.1812
     12   0.1054  0.0492     0.0221  0.1841
     13   0.1107  0.0474     0.0293  0.1854
     14   0.1151  0.0458     0.0358  0.1865
     15   0.1200  0.0443     0.0426  0.1878
     16   0.1245  0.0430     0.0486  0.1891
     17   0.1252  0.0424     0.0505  0.1892
     18   0.0760  0.0356     0.0207  0.1377
     19   0.0803  0.0353     0.0246  0.1413
     20   0.0810  0.0349     0.0264  0.1416
     21   0.0818  0.0345     0.0283  0.1420
     22   0.0825  0.0342     0.0296  0.1423
     23   0.0834  0.0339     0.0311  0.1427
     24   0.0838  0.0337     0.0320  0.1429
     25   0.0842  0.0335     0.0328  0.1431
     26   0.0846  0.0333     0.0339  0.1433
     27   0.0853  0.0331     0.0350  0.1436
     28   0.0886  0.0334     0.0370  0.1472
     29   0.0891  0.0332     0.0378  0.1475
     30   0.0916  0.0330     0.0406  0.1496
     31   0.0920  0.0329     0.0415  0.1498
     32   0.0923  0.0328     0.0419  0.1499
     33   0.0924  0.0327     0.0421  0.1500
     34   0.0952  0.0328     0.0441  0.1528
     35   0.0973  0.0327     0.0463  0.1546
     36   0.0975  0.0326     0.0467  0.1547
     37   0.0992  0.0324     0.0487  0.1560
     38   0.0993  0.0324     0.0488  0.1561
     39   0.1011  0.0322     0.0505  0.1575
     40   0.1016  0.0321     0.0512  0.1578
     41   0.0931  0.0294     0.0472  0.1437

