Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7590  2.0715    -9.1278 -2.6638
      1  -4.0157  1.1196    -5.7958 -2.4854
      2  -4.9601  0.6574    -5.8851 -4.2670
      3  -5.3919  0.5163    -6.0952 -5.0662
      4  -5.2006  0.3724    -5.6485 -4.9446
      5  -5.0511  0.3451    -5.4889 -4.8245
      6  -4.8315  0.6441    -5.4883 -4.0683
      7  -4.8936  0.4841    -5.4071 -4.5309
      8  -5.0349  0.4871    -5.5599 -4.7410
      9  -5.0411  0.3765    -5.5153 -4.8180
     10  -5.0498  0.2984    -5.4899 -4.8481
     11  -5.2788  0.6874    -6.4088 -4.8217
     12  -5.2082  0.5374    -5.9045 -4.8464
     13  -5.1613  0.4286    -5.7372 -4.8572
     14  -5.1025  0.3776    -5.5983 -4.8383
     15  -5.1183  0.3088    -5.5952 -4.8961
     16  -5.2347  0.4274    -5.8054 -4.9767
     17  -5.2118  0.3417    -5.6950 -4.9975
     18  -5.1484  0.3367    -5.6059 -4.9132
     19  -5.1577  0.2779    -5.6037 -4.9906
     20  -5.1165  0.2480    -5.5783 -4.9480
     21  -5.0887  0.2144    -5.5462 -4.9277
     22  -5.0709  0.1839    -5.5056 -4.9179
     23  -5.0818  0.1569    -5.5116 -4.9893
     24  -5.0708  0.1364    -5.4665 -4.9813
     25  -5.0795  0.1203    -5.4766 -5.0668
     26  -5.0699  0.1053    -5.4065 -5.0660
     27  -5.0691  0.0993    -5.3951 -5.0662
     28  -5.0750  0.0906    -5.4092 -5.0712
     29  -5.0767  0.0865    -5.4109 -5.0728
     30  -5.1174  0.1261    -5.5526 -5.0768
     31  -5.1705  0.1489    -5.5854 -5.0834
     32  -5.2191  0.1507    -5.5965 -5.0932
     33  -5.2589  0.1397    -5.6016 -5.1083
     34  -5.2840  0.1247    -5.6038 -5.1273
     35  -5.3163  0.1116    -5.6091 -5.1834
     36  -5.2718  0.1594    -5.6076 -5.1118
     37  -5.2469  0.1607    -5.6027 -5.1008
     38  -5.2718  0.1470    -5.6051 -5.1143
     39  -5.2903  0.1320    -5.6064 -5.1316
     40  -5.3034  0.1178    -5.6070 -5.1526
     41  -5.3069  0.1103    -5.6069 -5.1613

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0585     0.0075  0.1899
      1   0.1021  0.0585     0.0075  0.1899
      2   0.1014  0.0589     0.0064  0.1898
      3   0.1012  0.0591     0.0058  0.1898
      4   0.1058  0.0577     0.0095  0.1905
      5   0.1046  0.0582     0.0091  0.1904
      6   0.0430  0.0353     0.0001  0.1106
      7   0.0489  0.0356     0.0021  0.1163
      8   0.0491  0.0362     0.0014  0.1173
      9   0.0524  0.0359     0.0046  0.1201
     10   0.0558  0.0358     0.0078  0.1230
     11   0.0201  0.0138     0.0001  0.0425
     12   0.0224  0.0137     0.0003  0.0447
     13   0.0243  0.0137     0.0016  0.0464
     14   0.0260  0.0142     0.0025  0.0489
     15   0.0277  0.0143     0.0043  0.0510
     16   0.0211  0.0110     0.0013  0.0380
     17   0.0222  0.0108     0.0026  0.0388
     18   0.0221  0.0106     0.0026  0.0382
     19   0.0231  0.0105     0.0041  0.0391
     20   0.0241  0.0107     0.0051  0.0403
     21   0.0253  0.0109     0.0067  0.0414
     22   0.0264  0.0110     0.0074  0.0431
     23   0.0275  0.0110     0.0081  0.0443
     24   0.0285  0.0110     0.0087  0.0454
     25   0.0295  0.0110     0.0095  0.0463
     26   0.0304  0.0111     0.0103  0.0472
     27   0.0307  0.0110     0.0107  0.0473
     28   0.0315  0.0110     0.0118  0.0479
     29   0.0319  0.0109     0.0127  0.0481
     30   0.0266  0.0090     0.0092  0.0397
     31   0.0250  0.0087     0.0085  0.0377
     32   0.0252  0.0091     0.0084  0.0390
     33   0.0261  0.0097     0.0086  0.0407
     34   0.0273  0.0101     0.0091  0.0425
     35   0.0252  0.0094     0.0082  0.0393
     36   0.0206  0.0073     0.0071  0.0310
     37   0.0208  0.0072     0.0072  0.0309
     38   0.0215  0.0074     0.0074  0.0320
     39   0.0222  0.0076     0.0076  0.0329
     40   0.0229  0.0077     0.0079  0.0335
     41   0.0233  0.0076     0.0082  0.0337

