Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3048  1.7641    -9.1831 -3.6965
      1  -4.8286  0.9648    -6.3675 -3.5307
      2  -5.6223  0.5952    -6.4431 -5.0656
      3  -5.2063  0.4721    -5.8231 -4.8358
      4  -5.0305  0.4519    -5.5310 -4.6463
      5  -5.0914  0.3244    -5.5292 -5.0501
      6  -5.0622  0.2445    -5.3374 -5.0641
      7  -5.0553  0.1880    -5.3326 -5.0667
      8  -5.0532  0.1512    -5.3310 -5.0675
      9  -5.0595  0.1039    -5.3309 -5.0710
     10  -5.0608  0.0814    -5.3308 -5.0720
     11  -5.0595  0.0678    -5.3294 -5.0722
     12  -5.0602  0.0582    -5.3294 -5.0728
     13  -5.0041  0.1404    -5.3258 -4.8446
     14  -5.0032  0.1319    -5.3251 -4.8449
     15  -5.0065  0.1228    -5.3252 -4.8502
     16  -5.0095  0.1170    -5.3254 -4.8549
     17  -5.0085  0.1157    -5.3250 -4.8542
     18  -5.0072  0.1154    -5.3247 -4.8531
     19  -5.0095  0.1128    -5.3249 -4.8564
     20  -5.0092  0.1127    -5.3248 -4.8560
     21  -5.0106  0.1112    -5.3248 -4.8580
     22  -5.0122  0.1097    -5.3250 -4.8604
     23  -5.0121  0.1097    -5.3249 -4.8603
     24  -5.0120  0.1097    -5.3249 -4.8602
     25  -5.0166  0.1059    -5.3252 -4.8669
     26  -5.0163  0.1061    -5.3252 -4.8665
     27  -5.0160  0.1063    -5.3252 -4.8660
     28  -5.0157  0.1065    -5.3251 -4.8656
     29  -5.0183  0.1043    -5.3253 -4.8698
     30  -5.0206  0.1022    -5.3255 -4.8739
     31  -5.0204  0.1023    -5.3255 -4.8737
     32  -5.0201  0.1026    -5.3255 -4.8732
     33  -5.0193  0.1033    -5.3254 -4.8716
     34  -5.0192  0.1034    -5.3254 -4.8714
     35  -5.0225  0.1004    -5.3256 -4.8777
     36  -5.0243  0.0986    -5.3257 -4.8816
     37  -5.0241  0.0988    -5.3257 -4.8811
     38  -5.0233  0.0996    -5.3257 -4.8795
     39  -5.0250  0.0979    -5.3258 -4.8832
     40  -5.0246  0.0983    -5.3258 -4.8823
     41  -5.0272  0.0957    -5.3259 -4.8886

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0588     0.0066  0.1899
      1   0.1019  0.0588     0.0065  0.1899
      2   0.1007  0.0591     0.0056  0.1897
      3   0.0984  0.0593     0.0047  0.1891
      4   0.0977  0.0596     0.0044  0.1891
      5   0.1099  0.0567     0.0110  0.1910
      6   0.1179  0.0538     0.0192  0.1921
      7   0.1211  0.0518     0.0262  0.1924
      8   0.1227  0.0507     0.0304  0.1925
      9   0.1244  0.0493     0.0358  0.1926
     10   0.1250  0.0487     0.0374  0.1926
     11   0.1264  0.0479     0.0405  0.1928
     12   0.1267  0.0476     0.0415  0.1928
     13   0.0793  0.0409     0.0214  0.1568
     14   0.0805  0.0407     0.0227  0.1574
     15   0.0813  0.0404     0.0240  0.1578
     16   0.0821  0.0402     0.0253  0.1582
     17   0.0833  0.0400     0.0268  0.1589
     18   0.0847  0.0399     0.0282  0.1600
     19   0.0853  0.0397     0.0290  0.1603
     20   0.0860  0.0395     0.0297  0.1608
     21   0.0864  0.0394     0.0303  0.1609
     22   0.0868  0.0393     0.0310  0.1612
     23   0.0871  0.0392     0.0315  0.1614
     24   0.0874  0.0391     0.0319  0.1615
     25   0.0885  0.0389     0.0332  0.1621
     26   0.0890  0.0388     0.0340  0.1625
     27   0.0895  0.0387     0.0346  0.1627
     28   0.0900  0.0386     0.0351  0.1630
     29   0.0906  0.0385     0.0358  0.1633
     30   0.0912  0.0384     0.0365  0.1636
     31   0.0914  0.0383     0.0368  0.1638
     32   0.0919  0.0382     0.0373  0.1640
     33   0.0928  0.0381     0.0380  0.1646
     34   0.0930  0.0381     0.0383  0.1648
     35   0.0938  0.0379     0.0393  0.1652
     36   0.0942  0.0378     0.0399  0.1654
     37   0.0945  0.0378     0.0404  0.1656
     38   0.0954  0.0377     0.0413  0.1662
     39   0.0957  0.0376     0.0418  0.1664
     40   0.0962  0.0375     0.0422  0.1667
     41   0.0968  0.0374     0.0428  0.1670

